Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,38.167971,[16 85] ; [126 117],[41.69186047 59.30813953] ; [100.30813953 142.69186047],1
a4,1,0.0,30.035204,[18 82] ; [121 121],[40.64327485 59.35672515] ; [ 98.35672515 143.64327485],1
a3,1,6e-06,20.477841,[50 49] ; [183  59],[67.64516129 31.35483871] ; [165.35483871  76.64516129],1
u1,1,9e-06,19.777219,[ 2 99] ; [ 51 192],[15.56104651 85.43895349] ; [ 37.43895349 205.56104651],1
d1,1,1e-05,19.54754,[36 65] ; [150  93],[54.61046512 46.38953488] ; [131.38953488 111.61046512],1
r1,1,1.7e-05,18.528937,[62 38] ; [202  40],[77.19298246 22.80701754] ; [186.80701754  55.19298246],1
n4,1,7.2e-05,15.751873,[56 44] ; [188  55],[71.13702624 28.86297376] ; [172.86297376  70.13702624],1
a6,1,0.000213,13.716299,[65 36] ; [201  42],[78.09883721 22.90116279] ; [187.90116279  55.09883721],1
d5,1,0.00028,13.20122,[71 30] ; [211  32],[82.79651163 18.20348837] ; [199.20348837  43.79651163],1
n5,1,0.000328,12.901262,[52 48] ; [174  67],[66.27565982 33.72434018] ; [159.72434018  81.27565982],1
p4,1,0.002411,9.207142,[39 61] ; [138 104],[51.75438596 48.24561404] ; [125.24561404 116.75438596],0
n3,1,0.010922,6.477972,[25  4] ; [35 24],[19.77272727  9.22727273] ; [40.22727273 18.77272727],0
p8,1,0.011451,6.393965,[40 60] ; [130 106],[50.5952381 49.4047619] ; [119.4047619 116.5952381],0
d3,1,0.018713,5.528114,[67 33] ; [192  51],[75.51020408 24.48979592] ; [183.48979592  59.51020408],0
d4,1,0.028515,4.796677,[73 28] ; [201  42],[80.44767442 20.55232558] ; [193.55232558  49.44767442],0
b1,1,0.08416,2.982677,[28 73] ; [ 91 152],[34.93895349 66.06104651] ; [ 84.06104651 158.93895349],0
p10,1,0.091748,2.843436,[66 32] ; [183  57],[72.19526627 25.80473373] ; [176.80473373  63.19526627],0
s8,1,0.1098,2.557097,[19 82] ; [ 65 176],[24.80701754 76.19298246] ; [ 59.19298246 181.80701754],0
a1,1,0.129372,2.300027,[ 2 99] ; [ 14 229],[ 4.69767442 96.30232558] ; [ 11.30232558 231.69767442],0
p7,1,0.154117,2.031024,[52 47] ; [145  93],[57.87240356 41.12759644] ; [139.12759644  98.87240356],0
s5,1,0.156885,2.003999,[11 88] ; [ 41 197],[15.27596439 83.72403561] ; [ 36.72403561 201.27596439],0
p5,1,0.16022,1.97215,[ 6 95] ; [ 26 215],[ 9.4502924 91.5497076] ; [ 22.5497076 218.4502924],0
v2,1,0.195308,1.67712,[48 49] ; [134 100],[53.33534743 43.66465257] ; [128.66465257 105.33534743],0
p9,1,0.205094,1.605722,[72 27] ; [189  50],[76.44674556 22.55325444] ; [184.55325444  54.44674556],0
u3,1,0.206771,1.593892,[25 26] ; [36 23],[28.28181818 22.71818182] ; [32.71818182 26.28181818],0
p3,1,0.228559,1.449805,[40 61] ; [113 129],[45.05247813 55.94752187] ; [107.94752187 134.05247813],0
r2,1,0.238067,1.392003,[88 12] ; [220  19],[90.85545723  9.14454277] ; [217.14454277  21.85545723],0
s7,1,0.259659,1.270575,[21 76] ; [ 63 165],[25.07076923 71.92923077] ; [ 58.92923077 169.07076923],0
v1,1,0.260219,1.267593,[43 55] ; [121 118],[47.69139466 50.30860534] ; [116.30860534 122.69139466],0
r4,1,0.264798,1.2435,[83 18] ; [211  32],[86.31976744 14.68023256] ; [207.68023256  35.31976744],0
p1,1,0.277842,1.177616,[ 5 96] ; [ 20 221],[ 7.38304094 93.61695906] ; [ 17.61695906 223.38304094],0
