Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.006179,7.497479,[1 5] ; [28 10],[3.95454545 2.04545455] ; [25.04545455 12.95454545],0
p6,1,0.015865,5.817728,[3 3] ; [ 4 33],[0.97674419 5.02325581] ; [ 6.02325581 30.97674419],0
n6,1,0.019729,5.435673,[2 4] ; [30  8],[4.36363636 1.63636364] ; [27.63636364 10.36363636],0
n4,1,0.03199,4.599016,[2 4] ; [29  9],[4.22727273 1.77272727] ; [26.77272727 11.22727273],0
p11,1,0.048602,3.889056,[2 4] ; [28 10],[4.09090909 1.90909091] ; [25.90909091 12.09090909],0
a6,1,0.096836,2.756892,[2 4] ; [26 12],[3.81818182 2.18181818] ; [24.18181818 13.81818182],0
r4,1,0.178603,1.809211,[3 3] ; [29  9],[4.36363636 1.63636364] ; [27.63636364 10.36363636],0
p4,1,0.231941,1.428916,[4 2] ; [15 22],[2.65116279 3.34883721] ; [16.34883721 20.65116279],0
a7,1,0.237332,1.396369,[3 3] ; [28 10],[4.22727273 1.77272727] ; [26.77272727 11.22727273],0
b4,1,0.303524,1.058647,[3 3] ; [27 11],[4.09090909 1.90909091] ; [25.90909091 12.09090909],0
a3,1,0.303524,1.058647,[3 3] ; [27 11],[4.09090909 1.90909091] ; [25.90909091 12.09090909],0
p8,1,0.317583,0.998874,[4 2] ; [17 21],[2.86363636 3.13636364] ; [18.13636364 19.86363636],0
n2,1,0.325892,0.965152,[1 1] ; [9 2],[1.53846154 0.46153846] ; [8.46153846 2.53846154],0
p2,1,0.391212,0.735171,[5 1] ; [25 13],[4.09090909 1.90909091] ; [25.90909091 12.09090909],0
r1,1,0.400037,0.708215,[4 2] ; [31  7],[4.77272727 1.22727273] ; [30.22727273  7.77272727],0
v2,1,0.412773,0.670801,[2 4] ; [19 18],[2.93023256 3.06976744] ; [18.06976744 18.93023256],0
d1,1,0.44751,0.57695,[4 2] ; [19 19],[3.13636364 2.86363636] ; [19.86363636 18.13636364],0
b1,1,0.454958,0.558271,[3 3] ; [25 13],[3.81818182 2.18181818] ; [24.18181818 13.81818182],0
r2,1,0.503178,0.448227,[5 1] ; [34  3],[5.44186047 0.55813953] ; [33.55813953  3.44186047],0
d4,1,0.504721,0.444995,[4 2] ; [30  8],[4.63636364 1.36363636] ; [29.36363636  8.63636364],0
n3,1,0.52179,0.410354,[1 1] ; [8 3],[1.38461538 0.61538462] ; [7.61538462 3.38461538],0
v1,1,0.530201,0.394006,[1 5] ; [11 27],[1.63636364 4.36363636] ; [10.36363636 27.63636364],0
a4,1,0.530201,0.394006,[1 5] ; [11 27],[1.63636364 4.36363636] ; [10.36363636 27.63636364],0
s3,1,0.600233,0.274645,[4 2] ; [21 17],[3.40909091 2.59090909] ; [21.59090909 16.40909091],0
s5,1,0.611974,0.25731,[1 5] ; [10 28],[1.5 4.5] ; [ 9.5 28.5],0
s7,1,0.633737,0.227027,[3 2] ; [18 19],[2.5 2.5] ; [18.5 18.5],0
s2,1,0.684646,0.164942,[2 4] ; [16 22],[2.45454545 3.54545455] ; [15.54545455 22.45454545],0
a5,1,0.716743,0.131634,[3 3] ; [22 16],[3.40909091 2.59090909] ; [21.59090909 16.40909091],0
s6,1,0.809855,0.057895,[3 3] ; [17 21],[2.72727273 3.27272727] ; [17.27272727 20.72727273],0
d2,1,0.809855,0.057895,[3 3] ; [17 21],[2.72727273 3.27272727] ; [17.27272727 20.72727273],0
b5,1,0.809855,0.057895,[3 3] ; [17 21],[2.72727273 3.27272727] ; [17.27272727 20.72727273],0
r3,1,0.815959,0.054171,[5 1] ; [33  5],[5.18181818 0.81818182] ; [32.81818182  5.18181818],0
p3,1,0.858499,0.031786,[2 4] ; [11 26],[1.81395349 4.18604651] ; [11.18604651 25.81395349],0
s8,1,0.868126,0.027569,[2 4] ; [14 24],[2.18181818 3.81818182] ; [13.81818182 24.18181818],0
v3,1,0.868126,0.027569,[2 4] ; [14 24],[2.18181818 3.81818182] ; [13.81818182 24.18181818],0
d5,1,0.917532,0.010721,[5 1] ; [31  7],[4.90909091 1.09090909] ; [31.09090909  6.90909091],0
p7,1,0.963746,0.002066,[4 2] ; [23 12],[3.95121951 2.04878049] ; [23.04878049 11.95121951],0
n1,1,1.0,0.0,[1 1] ; [5 5],[1. 1.] ; [5. 5.],0
