Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,34.191113,[ 21 132] ; [70 90],[ 44.48242812 108.51757188] ; [ 46.51757188 113.48242812],1
d2,1,0.273764,1.19779,[85 68] ; [79 81],[80.16613419 72.83386581] ; [83.83386581 76.16613419],0
r1,1,0.300122,1.073653,[117  36] ; [130  30],[120.73801917  32.26198083] ; [126.26198083  33.73801917],0
p3,1,0.30361,1.058271,[61 92] ; [73 87],[65.50159744 87.49840256] ; [68.49840256 91.50159744],0
v1,1,0.307933,1.039522,[73 80] ; [84 73],[77.48709677 75.51290323] ; [79.51290323 77.48709677],0
n5,1,0.330012,0.948851,[111  42] ; [108  52],[107.05111821  45.94888179] ; [111.94888179  48.05111821],0
b3,1,0.331365,0.943555,[38 54] ; [28 54],[34.89655172 57.10344828] ; [31.10344828 50.89655172],0
b2,1,0.331365,0.943555,[38 54] ; [28 54],[34.89655172 57.10344828] ; [31.10344828 50.89655172],0
p5,1,0.394925,0.723725,[  8 146] ; [ 12 147],[  9.84025559 144.15974441] ; [ 10.15974441 148.84025559],0
b4,1,0.396195,0.719843,[90 65] ; [101  60],[93.68670886 61.31329114] ; [97.31329114 63.68670886],0
u3,1,0.473185,0.514528,[21 16] ; [25 26],[19.34090909 17.65909091] ; [26.65909091 24.34090909],0
p11,1,0.473647,0.513454,[115  40] ; [125  36],[117.72151899  37.27848101] ; [122.27848101  38.72151899],0
a8,1,0.496339,0.462756,[ 12 130] ; [ 16 132],[ 13.71034483 128.28965517] ; [ 14.28965517 133.71034483],0
a7,1,0.536703,0.381684,[114  40] ; [124  37],[116.35555556  37.64444444] ; [121.64444444  39.35555556],0
d1,1,0.545815,0.364868,[97 58] ; [106  55],[99.57278481 55.42721519] ; [103.42721519  57.57278481],0
a1,1,0.554376,0.349535,[  9 146] ; [  7 154],[  7.84810127 147.15189873] ; [  8.15189873 152.84810127],0
n1,1,0.569485,0.323546,[11 28] ; [13 25],[12.15584416 26.84415584] ; [11.84415584 26.15584416],0
r2,1,0.580375,0.305629,[139  12] ; [148  10],[140.24919094  10.75080906] ; [146.75080906  11.24919094],0
u4,1,0.584265,0.299389,[  1 154] ; [  2 159],[  1.47151899 153.52848101] ; [  1.52848101 159.47151899],0
a6,1,0.742375,0.10805,[118  37] ; [120  41],[116.74050633  38.25949367] ; [121.25949367  39.74050633],0
v3,1,0.805518,0.060621,[ 48 100] ; [ 52 102],[49.00662252 98.99337748] ; [ 50.99337748 103.00662252],0
a2,1,0.850557,0.035498,[ 39 116] ; [ 42 119],[ 39.73101266 115.26898734] ; [ 41.26898734 119.73101266],0
u2,1,0.93038,0.007633,[18 18] ; [26 27],[17.79775281 18.20224719] ; [26.20224719 26.79775281],0
v2,1,0.957135,0.002889,[80 70] ; [81 70],[80.23255814 69.76744186] ; [80.76744186 70.23255814],0
a4,1,0.996558,1.9e-05,[76 78] ; [79 81],[76.01910828 77.98089172] ; [78.98089172 81.01910828],0
