Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4.3e-05,16.756137,[59 15] ; [67 65],[45.26213592 28.73786408] ; [80.73786408 51.26213592],1
s6,1,4.8e-05,16.543263,[59 13] ; [72 63],[45.56521739 26.43478261] ; [85.43478261 49.56521739],1
r4,1,0.000125,14.709271,[70  6] ; [94 42],[58.79245283 17.20754717] ; [105.20754717  30.79245283],1
s2,1,0.000161,14.234784,[49 27] ; [51 85],[35.8490566 40.1509434] ; [64.1509434 71.8490566],1
r1,1,0.000366,12.697987,[66 10] ; [87 49],[54.8490566 21.1509434] ; [98.1509434 37.8490566],1
p5,1,0.001537,10.033757,[18 57] ; [ 11 123],[10.40669856 64.59330144] ; [ 18.59330144 115.40669856],0
p4,1,0.002788,8.941463,[50 25] ; [60 73],[39.66346154 35.33653846] ; [70.33653846 62.66346154],0
p6,1,0.004709,7.987824,[35 39] ; [36 94],[25.75490196 48.24509804] ; [45.24509804 84.75490196],0
v4,1,0.005198,7.80908,[73  3] ; [111  23],[66.59047619  9.40952381] ; [117.40952381  16.59047619],0
b5,1,0.007028,7.265807,[24 52] ; [69 67],[33.33962264 42.66037736] ; [59.66037736 76.33962264],0
s3,1,0.008376,6.951281,[52 24] ; [66 67],[42.90909091 33.09090909] ; [75.09090909 57.90909091],0
n5,1,0.008413,6.943349,[71  4] ; [111  25],[64.69194313 10.30805687] ; [117.30805687  18.69194313],0
v1,1,0.008849,6.853122,[48 27] ; [60 73],[38.94230769 36.05769231] ; [69.05769231 63.94230769],0
p3,1,0.011511,6.384653,[45 30] ; [56 78],[36.24401914 38.75598086] ; [64.75598086 69.24401914],0
d5,1,0.013379,6.118241,[63 12] ; [93 43],[55.45023697 19.54976303] ; [100.54976303  35.45023697],0
s4,1,0.017693,5.626276,[19 56] ; [ 17 119],[12.79620853 62.20379147] ; [ 23.20379147 112.79620853],0
p8,1,0.01892,5.508868,[44 30] ; [56 76],[35.9223301 38.0776699] ; [64.0776699 67.9223301],0
d4,1,0.024496,5.059198,[62 13] ; [93 43],[55.09478673 19.90521327] ; [99.90521327 36.09478673],0
s8,1,0.02545,4.992972,[44 32] ; [57 79],[36.20754717 39.79245283] ; [64.79245283 71.20754717],0
p11,1,0.027056,4.887259,[64 12] ; [96 40],[57.35849057 18.64150943] ; [102.64150943  33.35849057],0
p2,1,0.027097,4.884596,[65 10] ; [97 35],[58.69565217 16.30434783] ; [103.30434783  28.69565217],0
p10,1,0.029709,4.726046,[63 12] ; [93 39],[56.52173913 18.47826087] ; [99.47826087 32.52173913],0
u3,1,0.029788,4.721508,[10  8] ; [12 33],[ 6.28571429 11.71428571] ; [15.71428571 29.28571429],0
n2,1,0.03229,4.583038,[13  2] ; [24 19],[9.56896552 5.43103448] ; [27.43103448 15.56896552],0
s7,1,0.033791,4.505256,[49 26] ; [64 64],[41.74876847 33.25123153] ; [71.25123153 56.74876847],0
b4,1,0.040492,4.197165,[48 28] ; [66 70],[40.86792453 35.13207547] ; [73.13207547 62.86792453],0
n6,1,0.063448,3.44487,[67  8] ; [107  28],[62.14285714 12.85714286] ; [111.85714286  23.14285714],0
r2,1,0.064448,3.419056,[71  5] ; [111  20],[66.82125604  9.17874396] ; [115.17874396  15.82125604],0
