Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,59.016925,[24 70] ; [120  40],[53.29133858 40.70866142] ; [90.70866142 69.29133858],1
s2,1,0.0,44.171773,[44 49] ; [138  22],[66.90118577 26.09881423] ; [115.09881423  44.90118577],1
s3,1,0.0,28.05278,[46 45] ; [130  28],[64.32128514 26.67871486] ; [111.67871486  46.32128514],1
s6,1,0.0,27.521256,[65 26] ; [152   8],[78.67330677 12.32669323] ; [138.32669323  21.67330677],1
a3,1,4e-06,21.460878,[60 33] ; [142  18],[74.25296443 18.74703557] ; [127.74703557  32.25296443],1
v3,1,0.000557,11.915926,[26 66] ; [80 78],[39.008 52.992] ; [66.992 91.008],1
p4,1,0.002402,9.213686,[50 42] ; [117  43],[60.96825397 31.03174603] ; [106.03174603  53.96825397],0
p6,1,0.002413,9.205158,[30 61] ; [84 75],[41.496 49.504] ; [72.504 86.496],0
n4,1,0.003157,8.714653,[63 31] ; [133  27],[72.53543307 21.46456693] ; [123.46456693  36.53543307],0
u2,1,0.008679,6.887767,[13 20] ; [14  4],[17.47058824 15.52941176] ; [9.52941176 8.47058824],0
s4,1,0.016328,5.767197,[15 76] ; [ 48 111],[22.932 68.068] ; [ 40.068 118.932],0
a2,1,0.017899,5.605994,[19 75] ; [ 55 106],[27.27843137 66.72156863] ; [ 46.72156863 114.27843137],0
v2,1,0.021026,5.324602,[46 45] ; [104  55],[54.6 36.4] ; [95.4 63.6],0
d3,1,0.02224,5.226921,[64 30] ; [130  31],[71.51372549 22.48627451] ; [122.48627451  38.51372549],0
u1,1,0.022733,5.188798,[15 79] ; [ 46 115],[22.48627451 71.51372549] ; [ 38.51372549 122.48627451],0
u3,1,0.02282,5.182193,[18 16] ; [16  3],[21.81132075 12.18867925] ; [12.18867925  6.81132075],0
r3,1,0.029255,4.752544,[86  8] ; [156   4],[89.55905512  4.44094488] ; [152.44094488   7.55905512],0
p9,1,0.031796,4.609472,[77 14] ; [148  11],[81.9  9.1] ; [143.1  15.9],0
p7,1,0.034819,4.454005,[59 33] ; [118  36],[66.19512195 25.80487805] ; [110.80487805  43.19512195],0
n5,1,0.038053,4.302648,[64 29] ; [127  31],[70.7689243 22.2310757] ; [120.2310757  37.7689243],0
p3,1,0.039063,4.258136,[46 47] ; [101  60],[53.82283465 39.17716535] ; [93.17716535 67.82283465],0
n1,1,0.051763,3.783397,[ 5 11] ; [24 16],[8.28571429 7.71428571] ; [20.71428571 19.28571429],0
d1,1,0.115457,2.477886,[62 32] ; [121  40],[67.45882353 26.54117647] ; [115.54117647  45.45882353],0
d5,1,0.142857,2.14691,[81 13] ; [148  13],[84.41568627  9.58431373] ; [144.58431373  16.41568627],0
d2,1,0.150548,2.066687,[48 45] ; [98 63],[53.45669291 39.54330709] ; [92.54330709 68.45669291],0
r1,1,0.16446,1.932728,[74 19] ; [138  22],[77.92885375 15.07114625] ; [134.07114625  25.92885375],0
p2,1,0.202391,1.625035,[76 17] ; [141  20],[79.45275591 13.54724409] ; [137.54724409  23.45275591],0
s1,1,0.205879,1.600169,[ 1 92] ; [  6 152],[ 2.5936255 90.4063745] ; [  4.4063745 153.5936255],0
p12,1,0.239583,1.383045,[ 8 84] ; [ 22 139],[10.90909091 81.09090909] ; [ 19.09090909 141.90909091],0
a7,1,0.248245,1.333153,[60 34] ; [114  47],[64.14117647 29.85882353] ; [109.85882353  51.14117647],0
p8,1,0.312429,1.020378,[49 44] ; [93 64],[52.824 40.176] ; [89.176 67.824],0
r4,1,0.323797,0.973546,[85  9] ; [151  10],[86.99607843  7.00392157] ; [149.00392157  11.99607843],0
v4,1,0.3354,0.927937,[87  6] ; [153   6],[88.57142857  4.42857143] ; [151.42857143   7.57142857],0
