Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,160.684757,[ 19 133] ; [212  66],[81.65581395 70.34418605] ; [149.34418605 128.65581395],1
d5,1,0.0,115.872936,[88 64] ; [274   6],[127.37037037  24.62962963] ; [234.62962963  45.37037037],1
d4,1,0.0,109.746657,[94 57] ; [276   3],[129.93023256  21.06976744] ; [240.06976744  38.93023256],1
d3,1,0.0,84.758339,[69 82] ; [244  36],[109.65893271  41.34106729] ; [203.34106729  76.65893271],1
a4,1,0.0,51.986788,[ 36 115] ; [168 111],[71.6372093 79.3627907] ; [132.3627907 146.6372093],1
a2,1,0.0,49.926821,[ 10 142] ; [107 173],[ 41.16666667 110.83333333] ; [ 75.83333333 204.16666667],1
a5,1,0.0,39.23489,[92 59] ; [244  36],[117.71693735  33.28306265] ; [218.28306265  61.71693735],1
u1,1,0.0,33.20333,[ 10 142] ; [ 86 194],[ 33.77777778 118.22222222] ; [ 62.22222222 217.77777778],1
a3,1,0.0,32.19518,[90 61] ; [235  44],[114.12790698  36.87209302] ; [210.87209302  68.12790698],1
a6,1,3.7e-05,16.996176,[87 64] ; [214  65],[105.7  45.3] ; [195.3  83.7],1
p4,1,0.0036,8.475446,[81 68] ; [190  87],[94.78638498 54.21361502] ; [176.21361502 100.78638498],0
s2,1,0.007019,7.26813,[66 83] ; [160 116],[79.23294118 69.76705882] ; [146.76705882 129.23294118],0
n4,1,0.008151,7.000004,[116  35] ; [243  37],[125.774942  25.225058] ; [233.225058  46.774942],0
a7,1,0.017932,5.60281,[104  46] ; [222  57],[113.98601399  36.01398601] ; [212.01398601  66.98601399],0
s8,1,0.018687,5.530559,[63 88] ; [148 128],[74.61592506 76.38407494] ; [136.38407494 139.61592506],0
p12,1,0.055192,3.676275,[  9 140] ; [ 33 246],[ 14.62149533 134.37850467] ; [ 27.37850467 251.62149533],0
s7,1,0.058461,3.580511,[68 74] ; [154 113],[77.07579462 64.92420538] ; [144.92420538 122.07579462],0
u4,1,0.066387,3.370162,[  1 151] ; [ 10 270],[  3.87037037 148.12962963] ; [  7.12962963 272.87037037],0
p8,1,0.10621,2.60972,[76 74] ; [160 112],[83.88625592 66.11374408] ; [152.11374408 119.88625592],0
v3,1,0.108388,2.57757,[80 72] ; [165 107],[87.83018868 64.16981132] ; [157.16981132 114.83018868],0
p9,1,0.112305,2.521482,[126  23] ; [247  28],[131.07783019  17.92216981] ; [241.92216981  33.07783019],0
n2,1,0.13673,2.214383,[29  5] ; [32 13],[26.25316456  7.74683544] ; [34.74683544 10.25316456],0
p10,1,0.162536,1.950475,[122  26] ; [243  35],[126.80751174  21.19248826] ; [238.19248826  39.80751174],0
a8,1,0.170923,1.874829,[ 17 124] ; [ 42 201],[ 21.6640625 119.3359375] ; [ 37.3359375 205.6640625],0
v1,1,0.177565,1.817883,[92 57] ; [187  87],[98.27659574 50.72340426] ; [180.72340426  93.27659574],0
b5,1,0.18724,1.739201,[84 68] ; [173 107],[90.42592593 61.57407407] ; [166.57407407 113.42592593],0
p1,1,0.235006,1.410302,[  9 141] ; [ 26 254],[ 12.20930233 137.79069767] ; [ 22.79069767 257.20930233],0
p11,1,0.246027,1.345726,[122  30] ; [237  43],[126.31481481  25.68518519] ; [232.68518519  47.31481481],0
v4,1,0.252455,1.309664,[142   9] ; [269  10],[144.32790698   6.67209302] ; [266.67209302  12.32790698],0
s5,1,0.267621,1.2289,[49 96] ; [105 162],[54.19902913 90.80097087] ; [ 99.80097087 167.19902913],0
r1,1,0.306003,1.047849,[124  28] ; [239  41],[127.72222222  24.27777778] ; [235.27777778  44.72222222],0
s1,1,0.313405,1.016273,[  5 144] ; [  5 272],[  3.49765258 145.50234742] ; [  6.50234742 270.49765258],0
p2,1,0.347534,0.88244,[124  26] ; [241  39],[127.3255814  22.6744186] ; [237.6744186  42.3255814],0
p3,1,0.373288,0.79269,[79 71] ; [160 120],[83.37209302 66.62790698] ; [155.62790698 124.37209302],0
u3,1,0.389177,0.741512,[32 30] ; [27 18],[34.18691589 27.81308411] ; [24.81308411 20.18691589],0
n1,1,0.427836,0.628691,[ 9 25] ; [16 30],[10.625 23.375] ; [14.375 31.625],0
r3,1,0.4469,0.578502,[149   3] ; [269   9],[147.75813953   4.24186047] ; [270.24186047   7.75813953],0
s3,1,0.529437,0.395472,[79 68] ; [156 118],[82.05463183 64.94536817] ; [152.94536817 121.05463183],0
n3,1,0.567779,0.326412,[27  7] ; [34 12],[25.925  8.075] ; [35.075 10.925],0
n5,1,0.585261,0.297806,[119  32] ; [226  53],[121.15116279  29.84883721] ; [223.84883721  55.15116279],0
a1,1,0.6267,0.236563,[  8 144] ; [ 18 262],[  9.14814815 142.85185185] ; [ 16.85185185 263.14814815],0
p5,1,0.641731,0.216485,[ 20 130] ; [ 33 247],[ 18.48837209 131.51162791] ; [ 34.51162791 245.48837209],0
r4,1,0.698012,0.150548,[139  13] ; [259  21],[140.03703704  11.96296296] ; [257.96296296  22.03703704],0
r2,1,0.73853,0.111423,[143   7] ; [265  11],[143.66197183   6.33802817] ; [264.33802817  11.66197183],0
b4,1,0.797411,0.065895,[92 60] ; [173 107],[93.24074074 58.75925926] ; [171.75925926 108.24074074],0
u2,1,0.803553,0.061877,[29 32] ; [22 22],[29.62857143 31.37142857] ; [21.37142857 22.62857143],0
b2,1,0.8099,0.057867,[33 56] ; [ 71 113],[33.9047619 55.0952381] ; [ 70.0952381 113.9047619],0
b3,1,0.8099,0.057867,[33 56] ; [ 71 113],[33.9047619 55.0952381] ; [ 70.0952381 113.9047619],0
s4,1,0.822443,0.050357,[ 21 129] ; [ 41 236],[ 21.77985948 128.22014052] ; [ 40.22014052 236.77985948],0
