Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,51.876028,[64 25] ; [ 8 55],[42.15789474 46.84210526] ; [29.84210526 33.15789474],1
d4,1,0.0,49.118832,[88  1] ; [33 30],[70.84868421 18.15131579] ; [50.15131579 12.84868421],1
d5,1,0.0,42.271925,[87  2] ; [34 28],[71.31788079 17.68211921] ; [49.68211921 12.31788079],1
d3,1,0.0,28.203356,[81  8] ; [33 29],[67.19205298 21.80794702] ; [46.80794702 15.19205298],1
a5,1,0.0,26.781079,[77 12] ; [30 33],[62.65131579 26.34868421] ; [44.34868421 18.65131579],1
a3,1,8e-06,19.893145,[74 15] ; [31 32],[61.48026316 27.51973684] ; [43.51973684 19.48026316],1
a2,1,2.7e-05,17.628271,[27 62] ; [ 2 61],[16.98026316 72.01973684] ; [12.01973684 50.98026316],1
s8,1,6.9e-05,15.840882,[56 33] ; [19 44],[43.91447368 45.08552632] ; [31.08552632 31.91447368],1
p4,1,7.1e-05,15.78697,[64 25] ; [25 38],[52.11184211 36.88815789] ; [36.88815789 26.11184211],1
u1,1,0.000257,13.358227,[25 64] ; [ 3 60],[16.39473684 72.60526316] ; [11.60526316 51.39473684],1
a4,1,0.000271,13.2576,[49 40] ; [16 47],[38.05921053 50.94078947] ; [26.94078947 36.05921053],1
p6,1,0.000744,11.376457,[47 41] ; [16 46],[36.96 51.04] ; [26.04 35.96],1
s6,1,0.000803,11.233936,[81  6] ; [43 16],[73.89041096 13.10958904] ; [50.10958904  8.89041096],1
p3,1,0.005126,7.834493,[53 36] ; [23 40],[44.5 44.5] ; [31.5 31.5],0
p10,1,0.00616,7.502872,[79  9] ; [45 17],[72.74666667 15.25333333] ; [51.25333333 10.74666667],0
n2,1,0.029215,4.754881,[17  9] ; [16  1],[19.95348837  6.04651163] ; [13.04651163  3.95348837],0
b2,1,0.034022,4.493582,[15 34] ; [ 3 27],[11.16455696 37.83544304] ; [ 6.83544304 23.16455696],0
b3,1,0.034022,4.493582,[15 34] ; [ 3 27],[11.16455696 37.83544304] ; [ 6.83544304 23.16455696],0
p5,1,0.046072,3.978958,[11 78] ; [ 2 61],[ 7.61184211 81.38815789] ; [ 5.38815789 57.61184211],0
r1,1,0.052481,3.760363,[74 15] ; [44 19],[69.09210526 19.90789474] ; [48.90789474 14.09210526],0
s7,1,0.058463,3.580449,[57 28] ; [32 30],[51.46258503 33.53741497] ; [37.53741497 24.46258503],0
p8,1,0.062909,3.458976,[48 38] ; [25 37],[42.41891892 43.58108108] ; [30.58108108 31.41891892],0
s5,1,0.064678,3.413176,[49 33] ; [25 32],[43.65467626 38.34532374] ; [30.34532374 26.65467626],0
n4,1,0.067548,3.341632,[61 28] ; [34 29],[55.625 33.375] ; [39.375 23.625],0
v2,1,0.079817,3.068625,[45 41] ; [23 38],[39.78231293 46.21768707] ; [28.21768707 32.78231293],0
a6,1,0.102096,2.672493,[61 28] ; [35 28],[56.21052632 32.78947368] ; [39.78947368 23.21052632],0
s2,1,0.129145,2.302749,[68 21] ; [39 21],[63.91275168 25.08724832] ; [43.08724832 16.91275168],0
s1,1,0.14559,2.117858,[ 6 83] ; [ 1 60],[ 4.15333333 84.84666667] ; [ 2.84666667 58.15333333],0
p9,1,0.159798,1.976137,[78 10] ; [49 12],[75.00671141 12.99328859] ; [51.99328859  9.00671141],0
p7,1,0.168146,1.899399,[59 28] ; [34 26],[55.04081633 31.95918367] ; [37.95918367 22.04081633],0
v3,1,0.197824,1.65837,[30 57] ; [15 46],[26.4527027 60.5472973] ; [18.5472973 42.4527027],0
s3,1,0.304228,1.055569,[68 21] ; [42 19],[65.26666667 23.73333333] ; [44.73333333 16.26666667],0
p1,1,0.304718,1.053433,[10 79] ; [ 4 59],[ 8.19736842 80.80263158] ; [ 5.80263158 57.19736842],0
n6,1,0.331642,0.942476,[77 12] ; [50 12],[74.85430464 14.14569536] ; [52.14569536  9.85430464],0
r4,1,0.342646,0.900507,[83  6] ; [56  7],[81.38815789  7.61184211] ; [57.61184211  5.38815789],0
u3,1,0.353219,0.861859,[11  4] ; [19 13],[9.57446809 5.42553191] ; [20.42553191 11.57446809],0
v1,1,0.395967,0.720539,[45 44] ; [27 35],[42.43708609 46.56291391] ; [29.56291391 32.43708609],0
u2,1,0.413993,0.667304,[8 7] ; [13 19],[6.70212766 8.29787234] ; [14.29787234 17.70212766],0
p2,1,0.450951,0.568261,[71 18] ; [47 16],[69.09210526 19.90789474] ; [48.90789474 14.09210526],0
a1,1,0.498597,0.457922,[ 3 86] ; [ 1 62],[ 2.34210526 86.65789474] ; [ 1.65789474 61.34210526],0
r3,1,0.608913,0.261761,[84  4] ; [58  4],[83.30666667  4.69333333] ; [58.69333333  3.30666667],0
b5,1,0.640048,0.218679,[57 32] ; [38 25],[55.625 33.375] ; [39.375 23.625],0
n3,1,0.668701,0.183125,[20  6] ; [14  3],[20.55813953  5.44186047] ; [13.44186047  3.55813953],0
a7,1,0.689242,0.159907,[63 26] ; [42 20],[61.88741722 27.11258278] ; [43.11258278 18.88741722],0
