Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000365,12.702497,[22  2] ; [31 31],[14.79069767  9.20930233] ; [38.20930233 23.79069767],1
p11,1,0.238452,1.389724,[20  4] ; [44 18],[17.86046512  6.13953488] ; [46.13953488 15.86046512],0
a5,1,0.27474,1.192924,[17  7] ; [36 26],[14.79069767  9.20930233] ; [38.20930233 23.79069767],0
p10,1,0.27823,1.175717,[21  3] ; [47 14],[19.2  4.8] ; [48.8 12.2],0
d2,1,0.295305,1.095276,[ 5 19] ; [20 42],[ 6.97674419 17.02325581] ; [18.02325581 43.97674419],0
p8,1,0.305507,1.05,[18  6] ; [38 22],[16.  8.] ; [40. 20.],0
a1,1,0.313049,1.017768,[ 2 22] ; [ 2 60],[ 1.11627907 22.88372093] ; [ 2.88372093 59.11627907],0
n2,1,0.322888,0.977211,[1 2] ; [9 5],[1.76470588 1.23529412] ; [8.23529412 5.76470588],0
d3,1,0.336236,0.924731,[14 10] ; [29 33],[12. 12.] ; [31. 31.],0
d4,1,0.336236,0.924731,[14 10] ; [29 33],[12. 12.] ; [31. 31.],0
r2,1,0.336724,0.922864,[22  2] ; [51 10],[20.61176471  3.38823529] ; [52.38823529  8.61176471],0
a3,1,0.341115,0.906237,[12 12] ; [38 24],[13.95348837 10.04651163] ; [36.04651163 25.95348837],0
a4,1,0.341643,0.904254,[ 5 19] ; [19 42],[ 6.77647059 17.22352941] ; [17.22352941 43.77647059],0
n4,1,0.352042,0.866081,[18  6] ; [40 22],[16.18604651  7.81395349] ; [41.81395349 20.18604651],0
s4,1,0.364443,0.822524,[ 4 20] ; [ 6 56],[ 2.79069767 21.20930233] ; [ 7.20930233 54.79069767],0
v1,1,0.48767,0.481662,[10 14] ; [31 31],[11.44186047 12.55813953] ; [29.55813953 32.44186047],0
s8,1,0.499367,0.456282,[12 12] ; [26 36],[10.60465116 13.39534884] ; [27.39534884 34.60465116],0
b5,1,0.499439,0.456128,[14 10] ; [41 21],[15.34883721  8.65116279] ; [39.65116279 22.34883721],0
a2,1,0.503117,0.448355,[ 4 20] ; [ 7 55],[ 3.06976744 20.93023256] ; [ 7.93023256 54.06976744],0
s1,1,0.513767,0.426387,[ 1 23] ; [ 5 56],[ 1.69411765 22.30588235] ; [ 4.30588235 56.69411765],0
n6,1,0.554771,0.348838,[21  3] ; [51 11],[20.09302326  3.90697674] ; [51.90697674 10.09302326],0
p1,1,0.606086,0.265914,[ 5 19] ; [10 52],[ 4.18604651 19.81395349] ; [10.81395349 51.18604651],0
v3,1,0.608408,0.2625,[ 9 15] ; [19 41],[ 8. 16.] ; [20. 40.],0
a8,1,0.61132,0.258257,[ 2 21] ; [ 7 48],[ 2.65384615 20.34615385] ; [ 6.34615385 48.65384615],0
p7,1,0.630148,0.23186,[19  5] ; [46 16],[18.13953488  5.86046512] ; [46.86046512 15.13953488],0
b2,1,0.652609,0.202627,[5 8] ; [13 28],[4.33333333 8.66666667] ; [13.66666667 27.33333333],0
b3,1,0.652609,0.202627,[5 8] ; [13 28],[4.33333333 8.66666667] ; [13.66666667 27.33333333],0
n3,1,0.659118,0.194597,[2 1] ; [11  3],[2.29411765 0.70588235] ; [10.70588235  3.29411765],0
p2,1,0.673453,0.177589,[21  3] ; [52 10],[20.37209302  3.62790698] ; [52.62790698  9.37209302],0
n5,1,0.708452,0.139828,[18  6] ; [44 18],[17.30232558  6.69767442] ; [44.69767442 17.30232558],0
n1,1,0.761001,0.092517,[1 2] ; [6 8],[1.23529412 1.76470588] ; [5.76470588 8.23529412],0
s3,1,0.875204,0.024665,[15  9] ; [37 24],[14.68235294  9.31764706] ; [37.31764706 23.68235294],0
v2,1,0.883359,0.021525,[11 13] ; [26 33],[10.69879518 13.30120482] ; [26.30120482 32.69879518],0
