Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.031854,4.606333,[ 2 21] ; [2 2],[ 3.40740741 19.59259259] ; [0.59259259 3.40740741],0
s2,1,0.061753,3.489667,[ 2 22] ; [2 3],[ 3.31034483 20.68965517] ; [0.68965517 4.31034483],0
a6,1,0.118648,2.435079,[14 10] ; [1 4],[12.4137931 11.5862069] ; [2.5862069 2.4137931],0
s1,1,0.138628,2.193125,[ 3 21] ; [2 3],[ 4.13793103 19.86206897] ; [0.86206897 4.13793103],0
p2,1,0.241306,1.372947,[ 4 20] ; [2 3],[ 4.96551724 19.03448276] ; [1.03448276 3.96551724],0
b5,1,0.263585,1.249832,[ 8 16] ; [3 2],[ 9.10344828 14.89655172] ; [1.89655172 3.10344828],0
b1,1,0.285982,1.13844,[13 11] ; [4 1],[14.06896552  9.93103448] ; [2.93103448 2.06896552],0
n1,1,0.310437,1.028815,[6 5] ; [1 3],[5.13333333 5.86666667] ; [1.86666667 2.13333333],0
a3,1,0.329929,0.949175,[13 10] ; [4 1],[13.96428571  9.03571429] ; [3.03571429 1.96428571],0
d5,1,0.352732,0.863603,[ 9 15] ; [3 2],[ 9.93103448 14.06896552] ; [2.06896552 2.93103448],0
d3,1,0.453319,0.56234,[10 14] ; [3 2],[10.75862069 13.24137931] ; [2.24137931 2.75862069],0
p3,1,0.4948,0.466071,[ 6 18] ; [2 3],[ 6.62068966 17.37931034] ; [1.37931034 3.62068966],0
v1,1,0.4948,0.466071,[ 6 18] ; [2 3],[ 6.62068966 17.37931034] ; [1.37931034 3.62068966],0
r1,1,0.4948,0.466071,[ 6 18] ; [2 3],[ 6.62068966 17.37931034] ; [1.37931034 3.62068966],0
n6,1,0.532528,0.389565,[ 6 17] ; [2 3],[ 6.57142857 16.42857143] ; [1.42857143 3.57142857],0
s3,1,0.532528,0.389565,[ 6 17] ; [2 3],[ 6.57142857 16.42857143] ; [1.42857143 3.57142857],0
n4,1,0.633833,0.226898,[17  7] ; [3 2],[16.55172414  7.44827586] ; [3.44827586 1.55172414],0
n5,1,0.633833,0.226898,[17  7] ; [3 2],[16.55172414  7.44827586] ; [3.44827586 1.55172414],0
d1,1,0.633833,0.226898,[ 7 17] ; [2 3],[ 7.44827586 16.55172414] ; [1.55172414 3.44827586],0
s6,1,0.658173,0.19575,[ 3 21] ; [1 4],[ 3.31034483 20.68965517] ; [0.68965517 4.31034483],0
p7,1,0.676531,0.174058,[ 7 17] ; [1 4],[ 6.62068966 17.37931034] ; [1.37931034 3.62068966],0
a5,1,0.683949,0.165714,[12 12] ; [3 2],[12.4137931 11.5862069] ; [2.5862069 2.4137931],0
d4,1,0.683949,0.165714,[12 12] ; [3 2],[12.4137931 11.5862069] ; [2.5862069 2.4137931],0
p9,1,0.775732,0.081159,[ 6 17] ; [1 4],[ 5.75 17.25] ; [1.25 3.75],0
p1,1,0.812126,0.056494,[ 6 18] ; [1 4],[ 5.79310345 18.20689655] ; [1.20689655 3.79310345],0
p4,1,0.812126,0.056494,[ 6 18] ; [1 4],[ 5.79310345 18.20689655] ; [1.20689655 3.79310345],0
r2,1,0.877059,0.023932,[11 13] ; [2 2],[11.14285714 12.85714286] ; [1.85714286 2.14285714],0
d2,1,0.886731,0.02029,[10 13] ; [2 3],[ 9.85714286 13.14285714] ; [2.14285714 2.85714286],0
p10,1,0.890209,0.019055,[ 4 19] ; [1 4],[ 4.10714286 18.89285714] ; [0.89285714 4.10714286],0
b2,1,0.906537,0.013784,[ 7 12] ; [1 2],[ 6.90909091 12.09090909] ; [1.09090909 1.90909091],0
b3,1,0.906537,0.013784,[ 7 12] ; [1 2],[ 6.90909091 12.09090909] ; [1.09090909 1.90909091],0
n3,1,0.929859,0.007748,[3 8] ; [1 3],[2.93333333 8.06666667] ; [1.06666667 2.93333333],0
v3,1,0.96662,0.001751,[ 5 19] ; [1 4],[ 4.96551724 19.03448276] ; [1.03448276 3.96551724],0
p11,1,0.96662,0.001751,[ 5 19] ; [1 4],[ 4.96551724 19.03448276] ; [1.03448276 3.96551724],0
a4,1,0.971216,0.001302,[ 9 14] ; [2 3],[ 9.03571429 13.96428571] ; [1.96428571 3.03571429],0
