Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.001525,10.048621,[222  89] ; [13 17],[214.3255132  96.6744868] ; [20.6744868  9.3255132],0
n4,1,0.007279,7.202761,[220  92] ; [14 16],[213.47368421  98.52631579] ; [20.52631579  9.47368421],0
a2,1,0.024098,5.087539,[ 63 250] ; [ 1 29],[ 58.40233236 254.59766764] ; [ 5.59766764 24.40233236],0
a6,1,0.037471,4.328889,[215  98] ; [15 15],[209.88338192 103.11661808] ; [20.11661808  9.88338192],0
v3,1,0.049249,3.866854,[107 196] ; [ 5 24],[102.21686747 200.78313253] ; [ 9.78313253 19.21686747],0
a4,1,0.060862,3.513743,[127 184] ; [ 7 23],[122.2111437 188.7888563] ; [11.7888563 18.2111437],0
r4,1,0.063345,3.447568,[245  68] ; [19 11],[240.90962099  72.09037901] ; [23.09037901  6.90962099],0
r3,1,0.063928,3.432427,[275  36] ; [23  7],[271.7829912  39.2170088] ; [26.2170088  3.7829912],0
u2,1,0.06814,3.327273,[58 52] ; [3 9],[55. 55.] ; [6. 6.],0
d2,1,0.096095,2.769192,[132 180] ; [ 8 22],[127.71929825 184.28070175] ; [12.28070175 17.71929825],0
v2,1,0.121379,2.399437,[155 146] ; [11 19],[150.95468278 150.04531722] ; [15.04531722 14.95468278],0
s6,1,0.122543,2.384511,[102 210] ; [14 16],[105.8245614 206.1754386] ; [10.1754386 19.8245614],0
v4,1,0.138401,2.195647,[278  34] ; [24  6],[275.50877193  36.49122807] ; [26.49122807  3.50877193],0
d3,1,0.15248,2.04726,[195 117] ; [22  7],[198.54545455 113.45454545] ; [18.45454545 10.54545455],0
s8,1,0.155612,2.016354,[ 65 247] ; [ 3 27],[ 62.03508772 249.96491228] ; [ 5.96491228 24.03508772],0
u1,1,0.157093,2.001989,[ 37 276] ; [ 1 29],[ 34.67638484 278.32361516] ; [ 3.32361516 26.67638484],0
n6,1,0.178662,1.808719,[235  75] ; [26  4],[237.97058824  72.02941176] ; [23.02941176  6.97058824],0
a5,1,0.178745,1.808029,[215  98] ; [17 13],[211.70845481 101.29154519] ; [20.29154519  9.70845481],0
r2,1,0.183207,1.771412,[270  37] ; [23  6],[267.71130952  39.28869048] ; [25.28869048  3.71130952],0
d1,1,0.231331,1.432656,[161 152] ; [12 18],[157.86880466 155.13119534] ; [15.13119534 14.86880466],0
d4,1,0.238342,1.390376,[239  74] ; [20 10],[236.34693878  76.65306122] ; [22.65306122  7.34693878],0
p4,1,0.238616,1.388753,[149 162] ; [11 19],[145.92375367 165.07624633] ; [14.07624633 15.92375367],0
a8,1,0.247635,1.336598,[ 28 251] ; [ 1 28],[ 26.26948052 252.73051948] ; [ 2.73051948 26.26948052],0
p11,1,0.267706,1.228466,[228  85] ; [19 11],[225.39650146  87.60349854] ; [21.60349854  8.39650146],0
d5,1,0.309494,1.032835,[242  71] ; [20  9],[239.78362573  73.21637427] ; [22.21637427  6.78362573],0
s2,1,0.345967,0.888196,[ 34 277] ; [ 5 25],[ 35.56891496 275.43108504] ; [ 3.43108504 26.56891496],0
p3,1,0.354451,0.857457,[120 191] ; [ 9 21],[117.65102639 193.34897361] ; [11.34897361 18.65102639],0
p8,1,0.371588,0.798348,[143 164] ; [11 18],[140.70833333 166.29166667] ; [13.29166667 15.70833333],0
b4,1,0.384226,0.757138,[172 141] ; [14 16],[169.73177843 143.26822157] ; [16.26822157 13.73177843],0
p6,1,0.419032,0.653027,[ 82 224] ; [ 6 24],[ 80.14285714 225.85714286] ; [ 7.85714286 22.14285714],0
