Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,56.215048,[35 64] ; [223  68],[65.49230769 33.50769231] ; [192.50769231  98.49230769],1
d3,1,0.0,27.822173,[52 47] ; [233  59],[72.16112532 26.83887468] ; [212.83887468  79.16112532],1
a2,1,2.1e-05,18.075327,[11 88] ; [ 97 195],[27.34526854 71.65473146] ; [ 80.65473146 211.34526854],1
b5,1,3.2e-05,17.276642,[42 57] ; [193  99],[59.50127877 39.49872123] ; [175.49872123 116.50127877],1
r2,1,5.5e-05,16.255432,[88 10] ; [284   4],[94.44559585  3.55440415] ; [277.55440415  10.44559585],1
r4,1,0.000106,15.025085,[81 18] ; [276  16],[90.39130435  8.60869565] ; [266.60869565  25.39130435],1
u1,1,0.00011,14.958675,[ 8 91] ; [ 78 214],[21.77493606 77.22506394] ; [ 64.22506394 227.77493606],1
r1,1,0.004222,8.185665,[72 27] ; [247  42],[81.3943299 17.6056701] ; [237.6056701  51.3943299],0
s7,1,0.007612,7.122574,[79 17] ; [192  90],[68.82539683 27.17460317] ; [202.17460317  79.82539683],0
s8,1,0.00927,6.770138,[73 26] ; [172 119],[62.19230769 36.80769231] ; [182.80769231 108.19230769],0
d1,1,0.013589,6.09077,[55 44] ; [202  90],[65.07161125 33.92838875] ; [191.92838875 100.07161125],0
b1,1,0.023215,5.152323,[48 51] ; [104 188],[38.4859335 60.5140665] ; [113.5140665 178.4859335],0
a1,1,0.038987,4.261431,[10 89] ; [ 13 279],[ 5.82352941 93.17647059] ; [ 17.17647059 274.82352941],0
b4,1,0.040437,4.199459,[48 51] ; [176 116],[56.71611253 42.28388747] ; [167.28388747 124.71611253],0
n3,1,0.041018,4.175274,[17 12] ; [40 10],[20.92405063  8.07594937] ; [36.07594937 13.92405063],0
n4,1,0.041234,4.166364,[86 12] ; [228  63],[79.10539846 18.89460154] ; [234.89460154  56.10539846],0
v4,1,0.045083,4.015536,[92  6] ; [284   6],[94.96907216  3.03092784] ; [281.03092784   8.96907216],0
n5,1,0.066101,3.377275,[85 13] ; [226  63],[78.75452196 19.24547804] ; [232.24547804  56.75452196],0
d4,1,0.079278,3.079647,[81 17] ; [261  31],[85.93846154 12.06153846] ; [256.06153846  35.93846154],0
