Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000809,11.220317,[16 19] ; [19  2],[21.875 13.125] ; [13.125  7.875],1
d2,1,0.440817,0.594156,[18 18] ; [10 15],[16.52459016 19.47540984] ; [11.47540984 13.52459016],0
p8,1,0.45067,0.568966,[15 19] ; [13 11],[16.4137931 17.5862069] ; [11.5862069 12.4137931],0
v1,1,0.515428,0.423032,[21 15] ; [16  8],[22.2 13.8] ; [14.8  9.2],0
p11,1,0.574373,0.31542,[25 11] ; [19  6],[25.96721311 10.03278689] ; [18.03278689  6.96721311],0
u3,1,0.585106,0.298052,[3 7] ; [3 4],[3.52941176 6.47058824] ; [2.47058824 4.52941176],0
b2,1,0.602802,0.27079,[11 10] ; [7 9],[10.21621622 10.78378378] ; [7.78378378 8.21621622],0
b3,1,0.602802,0.27079,[11 10] ; [7 9],[10.21621622 10.78378378] ; [7.78378378 8.21621622],0
u2,1,0.614295,0.253968,[4 5] ; [4 3],[4.5 4.5] ; [3.5 3.5],0
d1,1,0.644446,0.212974,[18 18] ; [14 11],[18.8852459 17.1147541] ; [13.1147541 11.8852459],0
r4,1,0.658223,0.195689,[24 12] ; [18  7],[24.78688525 11.21311475] ; [17.21311475  7.78688525],0
v2,1,0.711138,0.137143,[24 11] ; [16  9],[23.33333333 11.66666667] ; [16.66666667  8.33333333],0
n1,1,0.763573,0.090476,[4 6] ; [3 6],[3.68421053 6.31578947] ; [3.31578947 5.68421053],0
p12,1,0.763891,0.090226,[ 2 33] ; [ 1 24],[ 1.75 33.25] ; [ 1.25 23.75],0
u1,1,0.792065,0.069501,[ 1 35] ; [ 1 24],[ 1.18032787 34.81967213] ; [ 0.81967213 24.18032787],0
d3,1,0.829313,0.046476,[24 12] ; [16  9],[23.60655738 12.39344262] ; [16.39344262  8.60655738],0
a4,1,0.829313,0.046476,[12 24] ; [ 9 16],[12.39344262 23.60655738] ; [ 8.60655738 16.39344262],0
p1,1,0.829817,0.046198,[ 5 31] ; [ 3 22],[ 4.72131148 31.27868852] ; [ 3.27868852 21.72131148],0
r2,1,0.829817,0.046198,[31  5] ; [22  3],[31.27868852  4.72131148] ; [21.72131148  3.27868852],0
a2,1,0.829817,0.046198,[ 5 31] ; [ 3 22],[ 4.72131148 31.27868852] ; [ 3.27868852 21.72131148],0
n2,1,0.887593,0.01998,[7 4] ; [6 3],[7.15 3.85] ; [5.85 3.15],0
b5,1,0.930381,0.007633,[22 14] ; [15 10],[21.83606557 14.16393443] ; [15.16393443  9.83606557],0
a3,1,0.984811,0.000362,[26 10] ; [18  7],[25.96721311 10.03278689] ; [18.03278689  6.96721311],0
b1,1,0.992909,7.9e-05,[13 23] ; [ 9 16],[12.98360656 23.01639344] ; [ 9.01639344 15.98360656],0
