Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.000267,13.290209,[274  61] ; [61 34],[260.98837209  74.01162791] ; [74.01162791 20.98837209],1
s5,1,0.00315,8.718204,[130 192] ; [49 35],[141.96551724 180.03448276] ; [37.03448276 46.96551724],0
b3,1,0.010279,6.585899,[100 118] ; [13 37],[ 91.91791045 126.08208955] ; [21.08208955 28.91791045],0
b2,1,0.010279,6.585899,[100 118] ; [13 37],[ 91.91791045 126.08208955] ; [21.08208955 28.91791045],0
a8,1,0.011354,6.409024,[ 56 261] ; [ 6 83],[ 48.408867 268.591133] ; [13.591133 75.408867],0
s2,1,0.012494,6.239327,[262  74] ; [85 10],[270.51508121  65.48491879] ; [76.48491879 18.51508121],0
n5,1,0.054015,3.712229,[259  73] ; [65 30],[251.91569087  80.08430913] ; [72.08430913 22.91569087],0
p11,1,0.056628,3.633489,[271  65] ; [68 27],[264.27842227  71.72157773] ; [74.72157773 20.27842227],0
v3,1,0.064686,3.412978,[137 182] ; [30 63],[129.30339806 189.69660194] ; [37.69660194 55.30339806],0
s6,1,0.082017,3.024467,[274  57] ; [83  9],[279.35460993  51.64539007] ; [77.64539007 14.35460993],0
v1,1,0.08386,2.988456,[186 135] ; [45 49],[178.67710843 142.32289157] ; [52.32289157 41.67710843],0
p12,1,0.089776,2.878381,[ 42 290] ; [ 6 88],[ 37.4084507 294.5915493] ; [10.5915493 83.4084507],0
v2,1,0.106523,2.60506,[193 126] ; [47 45],[186.27737226 132.72262774] ; [53.72262774 38.27737226],0
u3,1,0.116127,2.468796,[47 25] ; [19  4],[50.02105263 21.97894737] ; [15.97894737  7.02105263],0
p6,1,0.117607,2.448909,[126 203] ; [44 49],[132.53554502 196.46445498] ; [37.46445498 55.53554502],0
u4,1,0.120441,2.411582,[ 15 321] ; [ 1 94],[ 12.47331787 323.52668213] ; [ 3.52668213 91.47331787],0
a1,1,0.157006,2.002827,[ 24 312] ; [ 3 92],[ 21.0487239 314.9512761] ; [ 5.9512761 89.0487239],0
d3,1,0.181192,1.787821,[250  86] ; [77 18],[254.92343387  81.07656613] ; [72.07656613 22.92343387],0
s7,1,0.18725,1.739122,[208 117] ; [65 26],[213.28125 111.71875] ; [59.71875 31.28125],0
n1,1,0.216653,1.526401,[38 36] ; [ 8 14],[35.45833333 38.54166667] ; [10.54166667 11.45833333],0
p5,1,0.283046,1.152404,[ 45 285] ; [ 9 86],[ 41.92941176 288.07058824] ; [12.07058824 82.92941176],0
r1,1,0.335584,0.927231,[282  53] ; [76 19],[278.90697674  56.09302326] ; [79.09302326 15.90697674],0
p3,1,0.342918,0.899492,[175 159] ; [55 40],[179.06759907 154.93240093] ; [50.93240093 44.06759907],0
