Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.027469,4.861111,[2 2] ; [ 2 22],[0.57142857 3.42857143] ; [ 3.42857143 20.57142857],0
p8,1,0.031312,4.635798,[3 1] ; [ 5 18],[1.18518519 2.81481481] ; [ 6.81481481 16.18518519],0
a3,1,0.076533,3.137037,[1 3] ; [17  7],[2.57142857 1.42857143] ; [15.42857143  8.57142857],0
p7,1,0.076533,3.137037,[3 1] ; [ 7 17],[1.42857143 2.57142857] ; [ 8.57142857 15.42857143],0
p3,1,0.076533,3.137037,[3 1] ; [ 7 17],[1.42857143 2.57142857] ; [ 8.57142857 15.42857143],0
p5,1,0.134169,2.24359,[1 3] ; [ 1 23],[0.28571429 3.71428571] ; [ 1.71428571 22.28571429],0
b5,1,0.160581,1.96875,[1 3] ; [15  9],[2.28571429 1.71428571] ; [13.71428571 10.28571429],0
a7,1,0.160581,1.96875,[1 3] ; [15  9],[2.28571429 1.71428571] ; [13.71428571 10.28571429],0
d1,1,0.160581,1.96875,[1 3] ; [15  9],[2.28571429 1.71428571] ; [13.71428571 10.28571429],0
d3,1,0.160581,1.96875,[1 3] ; [15  9],[2.28571429 1.71428571] ; [13.71428571 10.28571429],0
v1,1,0.182698,1.775543,[3 1] ; [ 9 14],[1.77777778 2.22222222] ; [10.22222222 12.77777778],0
b4,1,0.212317,1.555556,[2 2] ; [19  5],[3. 1.] ; [18.  6.],0
r4,1,0.280087,1.166667,[3 1] ; [11 13],[2. 2.] ; [12. 12.],0
r1,1,0.353309,0.861538,[3 1] ; [12 12],[2.14285714 1.85714286] ; [12.85714286 11.14285714],0
s3,1,0.396465,0.719022,[3 1] ; [12 11],[2.22222222 1.77777778] ; [12.77777778 10.22222222],0
p11,1,0.408809,0.682261,[2 2] ; [17  7],[2.71428571 1.28571429] ; [16.28571429  7.71428571],0
a5,1,0.408809,0.682261,[2 2] ; [17  7],[2.71428571 1.28571429] ; [16.28571429  7.71428571],0
a4,1,0.435678,0.607639,[1 3] ; [11 13],[1.71428571 2.28571429] ; [10.28571429 13.71428571],0
n5,1,0.435678,0.607639,[3 1] ; [13 11],[2.28571429 1.71428571] ; [13.71428571 10.28571429],0
a6,1,0.435678,0.607639,[1 3] ; [11 13],[1.71428571 2.28571429] ; [10.28571429 13.71428571],0
p10,1,0.487561,0.481905,[3 1] ; [13 10],[2.37037037 1.62962963] ; [13.62962963  9.37037037],0
p6,1,0.519536,0.414815,[2 2] ; [ 8 16],[1.42857143 2.57142857] ; [ 8.57142857 15.42857143],0
s7,1,0.547435,0.361932,[1 3] ; [ 9 13],[1.53846154 2.46153846] ; [ 8.46153846 13.53846154],0
s2,1,0.560776,0.338363,[2 2] ; [ 8 15],[1.48148148 2.51851852] ; [ 8.51851852 14.48148148],0
s6,1,0.5891,0.291752,[3 1] ; [14  9],[2.51851852 1.48148148] ; [14.48148148  8.51851852],0
d2,1,0.629063,0.233333,[3 1] ; [15  9],[2.57142857 1.42857143] ; [15.42857143  8.57142857],0
p2,1,0.635558,0.224599,[2 2] ; [15  9],[2.42857143 1.57142857] ; [14.57142857  9.42857143],0
p9,1,0.660343,0.193108,[3 1] ; [14  8],[2.61538462 1.38461538] ; [14.38461538  7.61538462],0
d4,1,0.687031,0.162319,[3 1] ; [20  4],[3.28571429 0.71428571] ; [19.71428571  4.28571429],0
v3,1,0.701671,0.146739,[1 3] ; [ 8 15],[1.33333333 2.66666667] ; [ 7.66666667 15.33333333],0
r2,1,0.701671,0.146739,[3 1] ; [15  8],[2.66666667 1.33333333] ; [15.33333333  7.66666667],0
n6,1,0.7411,0.109162,[3 1] ; [16  8],[2.71428571 1.28571429] ; [16.28571429  7.71428571],0
s8,1,0.864395,0.029167,[1 3] ; [ 7 17],[1.14285714 2.85714286] ; [ 6.85714286 17.14285714],0
u2,1,0.880303,0.022676,[1 2] ; [2 5],[0.9 2.1] ; [2.1 4.9],0
s5,1,0.924899,0.008886,[1 3] ; [ 6 16],[1.07692308 2.92307692] ; [ 5.92307692 16.07692308],0
b1,1,1.0,0.0,[2 2] ; [12 12],[2. 2.] ; [12. 12.],0
n4,1,1.0,0.0,[3 1] ; [18  6],[3. 1.] ; [18.  6.],0
