Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00035,12.780611,[101  45] ; [38 46],[88.23478261 57.76521739] ; [50.76521739 33.23478261],1
p8,1,0.001163,10.548395,[102  44] ; [40 43],[90.53275109 55.46724891] ; [51.46724891 31.53275109],0
v3,1,0.001432,10.164536,[81 66] ; [28 56],[69.36363636 77.63636364] ; [39.63636364 44.36363636],0
d4,1,0.001931,9.613911,[135  12] ; [65 19],[127.27272727  19.72727273] ; [72.72727273 11.27272727],0
d5,1,0.003657,8.446635,[133  14] ; [65 20],[125.45689655  21.54310345] ; [72.54310345 12.45689655],0
s8,1,0.003661,8.444756,[97 50] ; [39 45],[86.54545455 60.45454545] ; [49.45454545 34.54545455],0
s2,1,0.005319,7.767635,[115  32] ; [52 33],[105.81465517  41.18534483] ; [61.18534483 23.81465517],0
a3,1,0.007729,7.095233,[126  22] ; [60 25],[118.14592275  29.85407725] ; [67.85407725 17.14592275],0
d1,1,0.01041,6.563316,[107  42] ; [47 38],[98.05982906 50.94017094] ; [55.94017094 29.05982906],0
p7,1,0.02477,5.039881,[117  28] ; [56 27],[110.02192982  34.97807018] ; [62.97807018 20.02192982],0
r4,1,0.024847,5.034492,[145   4] ; [77  8],[141.35897436   7.64102564] ; [80.64102564  4.35897436],0
p6,1,0.047915,3.912957,[81 64] ; [36 49],[73.76086957 71.23913043] ; [43.23913043 41.76086957],0
r3,1,0.080765,3.049441,[143   6] ; [74  8],[139.96969697   9.03030303] ; [77.03030303  4.96969697],0
p11,1,0.080933,3.046075,[126  23] ; [64 21],[120.98290598  28.01709402] ; [69.01709402 15.98290598],0
p5,1,0.083866,2.988348,[ 43 105] ; [16 69],[ 37.47639485 110.52360515] ; [21.52360515 63.47639485],0
p3,1,0.114229,2.494713,[95 52] ; [46 39],[89.34051724 57.65948276] ; [51.65948276 33.34051724],0
v4,1,0.115304,2.479983,[145   3] ; [79  5],[142.89655172   5.10344828] ; [81.10344828  2.89655172],0
p10,1,0.120419,2.411865,[135  13] ; [71 13],[131.4137931  16.5862069] ; [74.5862069  9.4137931],0
s1,1,0.122685,2.382703,[  4 141] ; [ 6 79],[  6.30434783 138.69565217] ; [ 3.69565217 81.30434783],0
n1,1,0.134176,2.243516,[15  8] ; [ 8 11],[12.5952381 10.4047619] ; [10.4047619  8.5952381],0
d3,1,0.170539,1.878198,[110  38] ; [56 29],[105.44206009  42.55793991] ; [60.55793991 24.44206009],0
p4,1,0.172103,1.864527,[108  38] ; [55 29],[103.46956522  42.53043478] ; [59.53043478 24.46956522],0
b5,1,0.193469,1.691004,[85 64] ; [41 44],[80.23076923 68.76923077] ; [45.76923077 39.23076923],0
