Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,33.120351,[42 49] ; [183  49],[63.39009288 27.60990712] ; [161.60990712  70.39009288],1
p9,1,1e-06,23.997893,[53 38] ; [193  37],[69.73831776 21.26168224] ; [176.26168224  53.73831776],1
n6,1,5.1e-05,16.404509,[61 33] ; [198  35],[74.45259939 19.54740061] ; [184.54740061  48.45259939],1
n5,1,7e-05,15.816199,[46 49] ; [166  66],[61.59021407 33.40978593] ; [150.40978593  81.59021407],1
n4,1,0.000101,15.109026,[52 43] ; [178  55],[66.61585366 28.38414634] ; [163.38414634  69.61585366],1
b1,1,0.001204,10.484065,[46 49] ; [ 69 164],[33.30792683 61.69207317] ; [ 81.69207317 151.30792683],0
s1,1,0.008349,6.957075,[ 8 86] ; [  5 225],[ 3.77160494 90.22839506] ; [  9.22839506 220.77160494],0
p12,1,0.009007,6.821392,[ 1 93] ; [ 21 210],[ 6.36307692 87.63692308] ; [ 15.63692308 215.36307692],0
p2,1,0.026143,4.946507,[57 38] ; [169  64],[65.45731707 29.54268293] ; [160.54268293  72.45731707],0
n2,1,0.032507,4.571562,[24 17] ; [47 13],[28.82178218 12.17821782] ; [42.17821782 17.82178218],0
a6,1,0.034108,4.489283,[54 41] ; [161  72],[62.27134146 32.72865854] ; [152.72865854  80.27134146],0
a5,1,0.049868,3.845906,[58 37] ; [168  65],[65.45731707 29.54268293] ; [160.54268293  72.45731707],0
n3,1,0.061255,3.503077,[23 16] ; [46 14],[27.18181818 11.81818182] ; [41.81818182 18.18181818],0
s7,1,0.068485,3.318967,[39 45] ; [ 79 146],[32.0776699 51.9223301] ; [ 85.9223301 139.0776699],0
s5,1,0.090892,2.858508,[26 62] ; [ 45 174],[20.35179153 67.64820847] ; [ 50.64820847 168.35179153],0
d3,1,0.107565,2.589631,[68 27] ; [145  88],[61.69207317 33.30792683] ; [151.30792683  81.69207317],0
u3,1,0.144521,2.129144,[18 18] ; [49 27],[21.53571429 14.46428571] ; [45.46428571 30.53571429],0
