Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,66.705239,[229  80] ; [48 94],[189.78492239 119.21507761] ; [87.21507761 54.78492239],1
a6,1,0.0,55.124938,[246  64] ; [63 79],[211.92477876  98.07522124] ; [97.07522124 44.92477876],1
d5,1,1e-06,24.174563,[256  54] ; [87 55],[235.24336283  74.75663717] ; [107.75663717  34.24336283],1
a2,1,2e-05,18.229017,[ 74 236] ; [ 10 132],[ 57.61061947 252.38938053] ; [ 26.38938053 115.61061947],1
r4,1,0.00011,14.960385,[266  44] ; [100  42],[251.01769912  58.98230088] ; [114.98230088  27.01769912],1
r3,1,0.000132,14.616125,[286  23] ; [114  28],[274.05764967  34.94235033] ; [125.94235033  16.05764967],1
d4,1,0.00079,11.263534,[246  64] ; [91 50],[231.64079823  78.35920177] ; [105.35920177  35.64079823],1
u1,1,0.000795,11.252572,[ 47 263] ; [  6 136],[ 36.34955752 273.65044248] ; [ 16.65044248 125.34955752],1
d1,1,0.001136,10.592098,[169 141] ; [54 88],[152.94247788 157.05752212] ; [70.05752212 71.94247788],0
v2,1,0.001356,10.264021,[165 132] ; [53 83],[149.52886836 147.47113164] ; [68.47113164 67.52886836],0
r1,1,0.002063,9.492384,[238  70] ; [90 52],[224.49777778  83.50222222] ; [103.50222222  38.49777778],0
u3,1,0.002826,8.916497,[56 44] ; [19 41],[46.875 53.125] ; [28.125 31.875],0
b1,1,0.005363,7.752721,[110 200] ; [70 72],[123.45132743 186.54867257] ; [56.54867257 85.45132743],0
p2,1,0.007581,7.129885,[247  62] ; [95 44],[235.88839286  73.11160714] ; [106.11160714  32.88839286],0
a5,1,0.010598,6.531534,[219  91] ; [83 59],[207.12389381 102.87610619] ; [94.87610619 47.12389381],0
p10,1,0.011926,6.321793,[224  81] ; [85 53],[212.74266366  92.25733634] ; [96.25733634 41.74266366],0
p3,1,0.015591,5.848449,[139 170] ; [46 94],[127.31625835 181.68374165] ; [57.68374165 82.31625835],0
p8,1,0.016124,5.789287,[155 148] ; [54 85],[143.27375566 159.72624434] ; [65.72624434 73.27375566],0
v4,1,0.030119,4.702484,[282  27] ; [119  22],[275.35333333  33.64666667] ; [125.64666667  15.35333333],0
b2,1,0.037594,4.32332,[ 60 121] ; [39 45],[ 67.61886792 113.38113208] ; [31.38113208 52.61886792],0
b3,1,0.037594,4.32332,[ 60 121] ; [39 45],[ 67.61886792 113.38113208] ; [31.38113208 52.61886792],0
a3,1,0.040932,4.178825,[209  98] ; [82 59],[199.41294643 107.58705357] ; [91.58705357 49.41294643],0
r2,1,0.049008,3.875065,[278  27] ; [118  21],[272.02702703  32.97297297] ; [123.97297297  15.02702703],0
s6,1,0.050095,3.838267,[134 173] ; [47 92],[124.5896861 182.4103139] ; [56.4103139 82.5896861],0
v1,1,0.05014,3.836776,[148 155] ; [54 85],[138.47511312 164.52488688] ; [63.52488688 75.47511312],0
p4,1,0.054697,3.691296,[158 151] ; [57 81],[148.62416107 160.37583893] ; [66.37583893 71.62416107],0
p7,1,0.069037,3.305759,[179 125] ; [69 70],[170.18510158 133.81489842] ; [77.81489842 61.18510158],0
b5,1,0.104367,2.637505,[191 119] ; [76 66],[183.11946903 126.88053097] ; [83.88053097 58.11946903],0
u2,1,0.145827,2.115368,[56 44] ; [26 33],[51.57232704 48.42767296] ; [30.42767296 28.57232704],0
p11,1,0.148628,2.086276,[236  74] ; [99 43],[229.75663717  80.24336283] ; [105.24336283  36.75663717],0
p9,1,0.149892,2.073352,[236  69] ; [98 40],[229.95485327  75.04514673] ; [104.04514673  33.95485327],0
v3,1,0.171008,1.874088,[106 196] ; [39 98],[ 99.74943052 202.25056948] ; [45.25056948 91.74943052],0
s8,1,0.172565,1.860516,[ 77 231] ; [ 27 114],[ 71.34075724 236.65924276] ; [ 32.65924276 108.34075724],0
s5,1,0.192104,1.701407,[ 45 260] ; [ 27 110],[ 49.68325792 255.31674208] ; [ 22.31674208 114.68325792],0
n5,1,0.228785,1.448397,[203 105] ; [101  40],[208.53452116  99.46547884] ; [95.46547884 45.53452116],0
p6,1,0.255692,1.291932,[ 85 219] ; [ 31 105],[ 80.14545455 223.85454545] ; [ 35.85454545 100.14545455],0
a8,1,0.293618,1.102957,[ 37 239] ; [ 13 120],[ 33.7408313 242.2591687] ; [ 16.2591687 116.7408313],0
s7,1,0.33125,0.944005,[ 78 213] ; [ 30 104],[ 73.94823529 217.05176471] ; [34.05176471 99.94823529],0
s3,1,0.492975,0.470026,[ 68 238] ; [ 35 104],[ 70.82696629 235.17303371] ; [ 32.17303371 106.82696629],0
a4,1,0.508634,0.436877,[129 179] ; [54 86],[125.8125 182.1875] ; [57.1875 82.8125],0
n6,1,0.581886,0.303196,[238  71] ; [106  36],[235.68957871  73.31042129] ; [108.31042129  33.68957871],0
s1,1,0.581906,0.303163,[  8 299] ; [  5 136],[  8.90848214 298.09151786] ; [  4.09151786 136.90848214],0
