Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,121.965951,[238   3] ; [38 38],[209.829653  31.170347] ; [66.170347  9.829653],1
r2,1,0.0,107.273897,[235   5] ; [37 35],[209.23076923  30.76923077] ; [62.76923077  9.23076923],1
v4,1,0.0,96.794346,[231   8] ; [39 37],[204.85714286  34.14285714] ; [65.14285714 10.85714286],1
r1,1,0.0,67.771992,[190  48] ; [23 55],[160.42405063  77.57594937] ; [52.57594937 25.42405063],1
p11,1,1e-06,23.97773,[170  71] ; [31 47],[151.85266458  89.14733542] ; [49.14733542 28.85266458],1
s6,1,5e-06,20.910918,[147  91] ; [25 53],[129.5443038 108.4556962] ; [42.4556962 35.5443038],1
n6,1,6e-06,20.517606,[190  50] ; [40 36],[174.6835443  65.3164557] ; [55.3164557 20.6835443],1
p9,1,1e-05,19.459851,[186  53] ; [38 36],[171.04153355  67.95846645] ; [52.95846645 21.04153355],1
a7,1,1.6e-05,18.601288,[172  68] ; [35 43],[156.22641509  83.77358491] ; [50.77358491 27.22641509],1
u3,1,3.3e-05,17.238304,[49 27] ; [ 7 26],[39.04587156 36.95412844] ; [16.95412844 16.04587156],1
s8,1,5.9e-05,16.121529,[ 81 159] ; [ 8 70],[ 67.16981132 172.83018868] ; [21.83018868 56.16981132],1
p10,1,0.000156,14.297014,[167  70] ; [36 41],[153.21974522  83.78025478] ; [49.78025478 27.21974522],1
p2,1,0.000504,12.101665,[179  62] ; [41 36],[166.72955975  74.27044025] ; [53.27044025 23.72955975],1
s2,1,0.000617,11.725114,[114 125] ; [20 58],[101.02839117 137.97160883] ; [32.97160883 45.02839117],1
a6,1,0.000809,11.220067,[165  76] ; [37 41],[152.60815047  88.39184953] ; [49.39184953 28.60815047],1
a2,1,0.001376,10.237784,[ 59 182] ; [ 6 72],[ 49.10658307 191.89341693] ; [15.89341693 62.10658307],0
s3,1,0.001476,10.108601,[136 105] ; [27 49],[123.92113565 117.07886435] ; [39.07886435 36.92113565],0
d5,1,0.002794,8.937447,[186  54] ; [47 31],[175.8490566  64.1509434] ; [57.1509434 20.8490566],0
b1,1,0.003757,8.397524,[ 91 150] ; [44 34],[101.99059561 139.00940439] ; [33.00940439 44.99059561],0
p4,1,0.004446,8.091953,[105 135] ; [20 58],[ 94.33962264 145.66037736] ; [30.66037736 47.33962264],0
p6,1,0.007021,7.267464,[ 61 179] ; [ 8 67],[ 52.57142857 187.42857143] ; [16.42857143 58.57142857],0
a1,1,0.007675,7.10772,[  7 234] ; [ 8 70],[ 11.3322884 229.6677116] ; [ 3.6677116 74.3322884],0
d3,1,0.008011,7.031076,[156  84] ; [37 40],[146.11987382  93.88012618] ; [46.88012618 30.11987382],0
n2,1,0.008019,7.029155,[61 20] ; [17 17],[54.93913043 26.06086957] ; [23.06086957 10.93913043],0
n3,1,0.008603,6.903399,[62 19] ; [17 16],[56.13157895 24.86842105] ; [22.86842105 10.13157895],0
p7,1,0.008818,6.859382,[103 133] ; [21 57],[ 93.19745223 142.80254777] ; [30.80254777 47.19745223],0
b5,1,0.009397,6.745717,[160  81] ; [39 39],[150.34169279  90.65830721] ; [48.65830721 29.34169279],0
s7,1,0.00995,6.643764,[ 90 142] ; [16 56],[ 80.89473684 151.10526316] ; [25.10526316 46.89473684],0
u2,1,0.013484,6.104521,[43 32] ; [10 22],[37.14953271 37.85046729] ; [15.85046729 16.14953271],0
d4,1,0.045761,3.990369,[187  53] ; [52 26],[180.37735849  59.62264151] ; [58.62264151 19.37735849],0
p3,1,0.048393,3.896274,[ 75 166] ; [15 62],[ 68.20754717 172.79245283] ; [21.79245283 55.20754717],0
a5,1,0.053784,3.719381,[159  82] ; [42 36],[151.85266458  89.14733542] ; [49.14733542 28.85266458],0
d1,1,0.094603,2.794256,[122 119] ; [31 47],[115.58934169 125.41065831] ; [37.41065831 40.58934169],0
s5,1,0.119293,2.426577,[ 70 161] ; [16 60],[ 64.71009772 166.28990228] ; [21.28990228 54.71009772],0
a4,1,0.128198,2.314193,[111 129] ; [28 49],[105.23659306 134.76340694] ; [33.76340694 43.23659306],0
v1,1,0.146554,2.10776,[ 94 141] ; [23 52],[ 88.69354839 146.30645161] ; [28.30645161 46.69354839],0
u1,1,0.155629,2.016193,[ 37 204] ; [ 7 71],[ 33.24137931 207.75862069] ; [10.75862069 67.24137931],0
a3,1,0.156286,2.009797,[164  77] ; [45 31],[158.89274448  82.10725552] ; [50.10725552 25.89274448],0
v2,1,0.162822,1.947819,[ 96 138] ; [24 51],[ 90.87378641 143.12621359] ; [29.12621359 45.87378641],0
n4,1,0.197621,1.659869,[163  76] ; [47 31],[158.32807571  80.67192429] ; [51.67192429 26.32807571],0
n1,1,0.225313,1.47021,[31 50] ; [ 9 25],[28.17391304 52.82608696] ; [11.82608696 22.17391304],0
p12,1,0.275858,1.187382,[  9 230] ; [ 1 77],[  7.53943218 231.46056782] ; [ 2.46056782 75.53943218],0
s4,1,0.349884,0.873877,[ 48 190] ; [12 66],[ 45.18987342 192.81012658] ; [14.81012658 63.18987342],0
a8,1,0.447022,0.578191,[ 28 197] ; [ 7 69],[ 26.1627907 198.8372093] ; [ 8.8372093 67.1627907],0
p1,1,0.461339,0.542645,[ 13 227] ; [ 6 72],[ 14.33962264 225.66037736] ; [ 4.66037736 73.33962264],0
d2,1,0.505524,0.443321,[107 133] ; [31 46],[104.47949527 135.52050473] ; [33.52050473 43.47949527],0
n5,1,0.722508,0.126102,[150  87] ; [47 30],[148.6910828  88.3089172] ; [48.3089172 28.6910828],0
p5,1,0.724554,0.124171,[ 10 229] ; [ 4 74],[ 10.55520505 228.44479495] ; [ 3.44479495 74.55520505],0
