Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,34.355469,[44  9] ; [ 7 28],[30.71590909 22.28409091] ; [20.28409091 14.71590909],1
p2,1,1e-06,24.31107,[43 10] ; [10 25],[31.92045455 21.07954545] ; [21.07954545 13.92045455],1
p11,1,1e-06,23.531268,[44 13] ; [ 9 26],[32.83695652 24.16304348] ; [20.16304348 14.83695652],1
s8,1,0.003057,8.773169,[18 38] ; [ 2 33],[12.30769231 43.69230769] ; [ 7.69230769 27.30769231],0
n5,1,0.003069,8.765781,[40 14] ; [15 20],[33.37078652 20.62921348] ; [21.62921348 13.37078652],0
s6,1,0.003324,8.620367,[31 23] ; [ 9 26],[24.26966292 29.73033708] ; [15.73033708 19.26966292],0
p6,1,0.003357,8.602572,[20 34] ; [ 3 31],[14.11363636 39.88636364] ; [ 8.88636364 25.11363636],0
p7,1,0.004635,8.016491,[27 26] ; [ 7 27],[20.71264368 32.28735632] ; [13.28735632 20.71264368],0
p3,1,0.007465,7.157567,[25 30] ; [ 6 28],[19.15730337 35.84269663] ; [11.84269663 22.15730337],0
n6,1,0.011934,6.320654,[39 16] ; [15 19],[33.37078652 21.62921348] ; [20.62921348 13.37078652],0
s2,1,0.013921,6.048197,[25 30] ; [ 7 28],[19.55555556 35.44444444] ; [12.44444444 22.55555556],0
p4,1,0.018401,5.557541,[29 27] ; [ 9 25],[23.64444444 32.35555556] ; [14.35555556 19.64444444],0
p5,1,0.019686,5.43956,[11 44] ; [ 1 34],[ 7.33333333 47.66666667] ; [ 4.66666667 30.33333333],0
n2,1,0.028113,4.821144,[15  6] ; [ 7 12],[11.55  9.45] ; [10.45  8.55],0
r3,1,0.028756,4.782168,[38 16] ; [16 18],[33.13636364 20.86363636] ; [20.86363636 13.13636364],0
s3,1,0.031647,4.61753,[28 25] ; [10 24],[23.14942529 29.85057471] ; [14.85057471 19.14942529],0
n3,1,0.03307,4.542139,[13  8] ; [ 5 13],[ 9.69230769 11.30769231] ; [8.30769231 9.69230769],0
s7,1,0.035111,4.439761,[25 30] ; [ 7 24],[20.46511628 34.53488372] ; [11.53488372 19.46511628],0
s1,1,0.046903,3.948847,[ 1 56] ; [ 4 31],[ 3.09782609 53.90217391] ; [ 1.90217391 33.09782609],0
v1,1,0.073943,3.193249,[24 30] ; [ 9 26],[20.02247191 33.97752809] ; [12.97752809 22.02247191],0
a5,1,0.10035,2.699976,[42 15] ; [20 15],[38.41304348 18.58695652] ; [23.58695652 11.41304348],0
n4,1,0.122889,2.380113,[40 17] ; [19 16],[36.55434783 20.44565217] ; [22.44565217 12.55434783],0
p8,1,0.137761,2.202797,[19 36] ; [ 7 28],[15.88888889 39.11111111] ; [10.11111111 24.88888889],0
a7,1,0.19293,1.695098,[38 19] ; [18 16],[35.07692308 21.92307692] ; [20.92307692 13.07692308],0
s5,1,0.210972,1.564746,[15 37] ; [ 6 29],[12.55172414 39.44827586] ; [ 8.44827586 26.55172414],0
u1,1,0.21318,1.549699,[ 8 49] ; [ 2 33],[ 6.19565217 50.80434783] ; [ 3.80434783 31.19565217],0
b5,1,0.228049,1.452986,[35 22] ; [17 18],[32.2173913 24.7826087] ; [19.7826087 15.2173913],0
a6,1,0.235015,1.410249,[38 19] ; [19 16],[35.31521739 21.68478261] ; [21.68478261 13.31521739],0
b1,1,0.23898,1.386603,[27 30] ; [21 14],[29.73913043 27.26086957] ; [18.26086957 16.73913043],0
v4,1,0.24771,1.336172,[38 13] ; [22 13],[35.58139535 15.41860465] ; [24.41860465 10.58139535],0
n1,1,0.273381,1.199703,[ 9 12] ; [ 5 14],[ 7.35 13.65] ; [ 6.65 12.35],0
r2,1,0.278199,1.175867,[36 14] ; [20 13],[33.73493976 16.26506024] ; [22.26506024 10.73493976],0
v3,1,0.313875,1.014298,[18 37] ; [ 8 27],[15.88888889 39.11111111] ; [10.11111111 24.88888889],0
d1,1,0.363229,0.826699,[32 25] ; [23 12],[34.07608696 22.92391304] ; [20.92391304 14.07608696],0
d2,1,0.439142,0.598524,[28 29] ; [19 14],[29.76666667 27.23333333] ; [17.23333333 15.76666667],0
d3,1,0.502913,0.448784,[39 17] ; [22 13],[37.53846154 18.46153846] ; [23.46153846 11.53846154],0
u3,1,0.513328,0.427276,[ 8 11] ; [7 6],[ 8.90625 10.09375] ; [6.09375 6.90625],0
r1,1,0.540818,0.374026,[17 38] ; [13 22],[18.33333333 36.66666667] ; [11.66666667 23.33333333],0
u2,1,0.617902,0.248827,[10  9] ; [8 5],[10.6875  8.3125] ; [7.3125 5.6875],0
b4,1,0.685749,0.163726,[35 22] ; [20 15],[34.07608696 22.92391304] ; [20.92391304 14.07608696],0
d4,1,0.724101,0.124597,[47 10] ; [29  5],[47.6043956  9.3956044] ; [28.3956044  5.6043956],0
a3,1,0.841843,0.039815,[37 20] ; [22 13],[36.55434783 20.44565217] ; [22.44565217 12.55434783],0
b2,1,0.882534,0.021832,[11 24] ; [ 7 14],[11.25 23.75] ; [ 6.75 14.25],0
b3,1,0.882534,0.021832,[11 24] ; [ 7 14],[11.25 23.75] ; [ 6.75 14.25],0
a1,1,0.892623,0.018221,[ 6 51] ; [ 4 31],[ 6.19565217 50.80434783] ; [ 3.80434783 31.19565217],0
s4,1,0.893389,0.017961,[ 9 47] ; [ 6 29],[ 9.23076923 46.76923077] ; [ 5.76923077 29.23076923],0
a4,1,0.893604,0.017888,[26 31] ; [16 18],[26.30769231 30.69230769] ; [15.69230769 18.30769231],0
v2,1,0.895243,0.017338,[27 27] ; [17 18],[26.69662921 27.30337079] ; [17.30337079 17.69662921],0
p1,1,0.953323,0.003426,[ 5 51] ; [ 3 32],[ 4.92307692 51.07692308] ; [ 3.07692308 31.92307692],0
a2,1,0.960707,0.002427,[10 47] ; [ 6 29],[ 9.91304348 47.08695652] ; [ 6.08695652 28.91304348],0
