Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,85.248977,[306  49] ; [63 74],[266.25  88.75] ; [102.75  34.25],1
b2,1,0.064953,3.406181,[ 77 133] ; [19 57],[ 70.48951049 139.51048951] ; [25.51048951 50.48951049],0
p3,1,0.076218,3.143761,[171 183] ; [54 83],[162.21995927 191.78004073] ; [62.78004073 74.21995927],0
r2,1,0.096603,2.760747,[329  23] ; [121  15],[324.59016393  27.40983607] ; [125.40983607  10.59016393],0
s8,1,0.096728,2.758684,[137 217] ; [42 95],[129.05498982 224.94501018] ; [49.94501018 87.05498982],0
p5,1,0.098066,2.73672,[ 24 330] ; [  4 133],[ 20.18737271 333.81262729] ; [  7.81262729 129.18737271],0
p12,1,0.120987,2.404496,[ 23 330] ; [  4 132],[ 19.49079755 333.50920245] ; [  7.50920245 128.49079755],0
a5,1,0.146238,2.111057,[252 103] ; [88 49],[245.32520325 109.67479675] ; [94.67479675 42.32520325],0
s3,1,0.174894,1.840484,[178 174] ; [59 76],[171.30184805 180.69815195] ; [65.69815195 69.30184805],0
v2,1,0.181758,1.783193,[190 151] ; [63 66],[183.55957447 157.44042553] ; [69.44042553 59.55957447],0
a3,1,0.183094,1.772326,[242 112] ; [85 52],[235.75967413 118.24032587] ; [91.24032587 45.75967413],0
r3,1,0.221407,1.495228,[339  14] ; [128   9],[336.43061224  16.56938776] ; [130.56938776   6.43061224],0
d1,1,0.229946,1.441194,[195 160] ; [67 70],[189.04471545 165.95528455] ; [72.95528455 64.04471545],0
a7,1,0.277342,1.180067,[259  95] ; [106  30],[263.69387755  90.30612245] ; [101.30612245  34.69387755],0
n3,1,0.282757,1.153791,[48 22] ; [32  9],[50.45045045 19.54954955] ; [29.54954955 11.45045045],0
u3,1,0.319727,0.990062,[56 57] ; [29 21],[58.92638037 54.07361963] ; [26.07361963 23.92638037],0
r1,1,0.319755,0.989948,[280  73] ; [103  34],[275.91632653  77.08367347] ; [107.08367347  29.91632653],0
u2,1,0.386957,0.748483,[59 53] ; [30 20],[61.5308642 50.4691358] ; [27.4691358 22.5308642],0
b1,1,0.400194,0.707744,[128 227] ; [55 82],[132.04268293 222.95731707] ; [50.95731707 86.04268293],0
d4,1,0.402443,0.701014,[281  73] ; [104  33],[277.57637475  76.42362525] ; [107.42362525  29.57637475],0
b4,1,0.412766,0.670819,[198 157] ; [82 55],[202.03252033 152.96747967] ; [77.96747967 59.03252033],0
v4,1,0.444696,0.584136,[338  15] ; [128   8],[336.39672802  16.60327198] ; [129.60327198   6.39672802],0
s1,1,0.457887,0.551055,[  9 341] ; [  2 135],[  7.90554415 342.09445585] ; [  3.09445585 133.90554415],0
p7,1,0.474623,0.511192,[228 123] ; [83 52],[224.61111111 126.38888889] ; [86.38888889 48.61111111],0
d3,1,0.524871,0.404312,[242 112] ; [97 39],[244.91020408 109.08979592] ; [94.08979592 41.91020408],0
n2,1,0.588092,0.293333,[49 21] ; [26 14],[47.72727273 22.27272727] ; [27.27272727 12.72727273],0
s4,1,0.706914,0.141379,[ 42 311] ; [ 18 119],[ 43.2244898 309.7755102] ; [ 16.7755102 120.2244898],0
a6,1,0.862688,0.029913,[249 106] ; [95 42],[248.21138211 106.78861789] ; [95.78861789 41.21138211],0
b5,1,0.900478,0.015639,[225 130] ; [86 51],[224.4004065 130.5995935] ; [86.5995935 50.4004065],0
a1,1,0.917607,0.010702,[ 11 344] ; [  4 133],[ 10.82317073 344.17682927] ; [  4.17682927 132.82317073],0
p1,1,0.954864,0.003204,[ 24 331] ; [  9 127],[ 23.85947047 331.14052953] ; [  9.14052953 126.85947047],0
