Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,79.909192,[306  81] ; [45 79],[265.8258317 121.1741683] ; [85.1741683 38.8258317],1
d3,1,0.0,38.375491,[314  73] ; [66 58],[287.78864971  99.21135029] ; [92.21135029 31.78864971],1
a2,1,0.0,27.315929,[127 260] ; [ 11 113],[104.51272016 282.48727984] ; [33.48727984 90.51272016],1
u1,1,0.0,26.538006,[103 284] ; [  6 118],[ 82.54990215 304.45009785] ; [26.45009785 97.54990215],1
b5,1,1e-06,23.808644,[249 138] ; [49 75],[225.68688845 161.31311155] ; [72.31311155 51.68688845],1
r1,1,0.00029,13.136856,[337  47] ; [92 32],[324.28346457  59.71653543] ; [104.71653543  19.28346457],1
p2,1,0.001632,9.923643,[355  31] ; [100  22],[345.72834646  40.27165354] ; [109.27165354  12.72834646],0
r4,1,0.001679,9.871232,[374  13] ; [111  13],[367.30919765  19.69080235] ; [117.69080235   6.30919765],0
d1,1,0.007601,7.125057,[266 121] ; [69 55],[253.70841487 133.29158513] ; [81.29158513 42.70841487],0
b1,1,0.009809,6.669196,[140 247] ; [61 63],[152.22504892 234.77495108] ; [48.77495108 75.22504892],0
d4,1,0.014714,5.950389,[332  55] ; [94 29],[323.25882353  63.74117647] ; [102.74117647  20.25882353],0
a5,1,0.016142,5.787291,[314  73] ; [88 36],[304.45009785  82.54990215] ; [97.54990215 26.45009785],0
u3,1,0.040506,4.196571,[68 32] ; [17 18],[62.96296296 37.03703704] ; [22.03703704 12.96296296],0
s5,1,0.051494,3.792143,[136 237] ; [54 62],[144.92842536 228.07157464] ; [45.07157464 70.92842536],0
v2,1,0.062687,3.464816,[229 147] ; [61 58],[220.28282828 155.71717172] ; [69.71717172 49.28282828],0
r3,1,0.066393,3.370022,[376   9] ; [117   7],[372.8978389  12.1021611] ; [120.1021611   3.8978389],0
s8,1,0.07442,3.182731,[184 199] ; [71 53],[192.63313609 190.36686391] ; [62.36686391 61.63313609],0
n6,1,0.079877,3.067398,[341  42] ; [103  21],[335.40828402  47.59171598] ; [108.59171598  15.40828402],0
v4,1,0.10209,2.672594,[377   8] ; [118   6],[374.41060904  10.58939096] ; [120.58939096   3.41060904],0
p10,1,0.115902,2.47184,[335  50] ; [100  23],[329.67519685  55.32480315] ; [105.32480315  17.67519685],0
p12,1,0.120804,2.406871,[ 40 347] ; [  7 116],[ 35.66470588 351.33529412] ; [ 11.33529412 111.66470588],0
b2,1,0.12685,2.330642,[ 91 156] ; [38 44],[ 96.84802432 150.15197568] ; [32.15197568 49.84802432],0
b3,1,0.12685,2.330642,[ 91 156] ; [38 44],[ 96.84802432 150.15197568] ; [32.15197568 49.84802432],0
s7,1,0.147349,2.099479,[200 164] ; [75 45],[206.81818182 157.18181818] ; [68.18181818 51.81818182],0
v1,1,0.167122,1.908569,[231 146] ; [65 55],[224.53118712 152.46881288] ; [71.46881288 48.53118712],0
n1,1,0.251548,1.314685,[24 40] ; [15 15],[26.55319149 37.44680851] ; [12.44680851 17.55319149],0
d5,1,0.321458,0.983004,[332  55] ; [101  22],[328.57058824  58.42941176] ; [104.42941176  18.57058824],0
b4,1,0.370409,0.802291,[236 151] ; [70 54],[231.74559687 155.25440313] ; [74.25440313 49.74559687],0
p3,1,0.391648,0.733818,[265 121] ; [80 44],[261.11764706 124.88235294] ; [83.88235294 40.11764706],0
p11,1,0.395564,0.721771,[319  68] ; [98 26],[315.81017613  71.18982387] ; [101.18982387  22.81017613],0
u4,1,0.405713,0.691329,[ 10 377] ; [  5 119],[ 11.36007828 375.63992172] ; [  3.63992172 120.36007828],0
p5,1,0.4226,0.643074,[ 60 324] ; [ 23 100],[ 62.86390533 321.13609467] ; [ 20.13609467 102.86390533],0
s2,1,0.534333,0.386145,[218 163] ; [67 57],[215.01980198 165.98019802] ; [69.98019802 54.01980198],0
n5,1,0.580611,0.305249,[308  77] ; [102  22],[310.11787819  74.88212181] ; [99.88212181 24.11787819],0
p1,1,0.606135,0.265841,[ 44 341] ; [ 12 111],[ 42.44094488 342.55905512] ; [ 13.55905512 109.44094488],0
a3,1,0.651783,0.203659,[285 101] ; [89 35],[283.06666667 102.93333333] ; [90.93333333 33.06666667],0
s3,1,0.675074,0.175724,[223 156] ; [75 48],[224.98406375 154.01593625] ; [73.01593625 49.98406375],0
n3,1,0.73425,0.115245,[49 15] ; [22  8],[48.34042553 15.65957447] ; [22.65957447  7.34042553],0
n4,1,0.760482,0.092932,[316  70] ; [100  24],[314.85490196  71.14509804] ; [101.14509804  22.85490196],0
s4,1,0.764784,0.089523,[ 66 314] ; [ 23 101],[ 67.1031746 312.8968254] ; [ 21.8968254 102.1031746],0
p7,1,0.776765,0.080394,[282 102] ; [88 34],[280.79051383 103.20948617] ; [89.20948617 32.79051383],0
s6,1,0.795376,0.067255,[279  99] ; [90 30],[280.08433735  97.91566265] ; [88.91566265 31.08433735],0
s1,1,0.8228,0.050151,[ 14 369] ; [  5 117],[ 14.40990099 368.59009901] ; [  4.59009901 117.40990099],0
a4,1,0.824469,0.049196,[187 199] ; [61 62],[188.07072692 197.92927308] ; [59.92927308 63.07072692],0
n2,1,0.834679,0.043558,[46 17] ; [22  9],[45.57446809 17.42553191] ; [22.42553191  8.57446809],0
a1,1,0.884559,0.021081,[ 20 367] ; [  6 118],[ 19.69080235 367.30919765] ; [  6.30919765 117.69080235],0
p8,1,0.896409,0.016952,[246 138] ; [78 45],[245.3964497 138.6035503] ; [78.6035503 44.3964497],0
p9,1,0.89873,0.016197,[337  48] ; [108  16],[336.5913556  48.4086444] ; [108.4086444  15.5913556],0
v3,1,0.899973,0.015799,[154 214] ; [51 69],[154.59016393 213.40983607] ; [50.40983607 69.59016393],0
d2,1,0.937895,0.006071,[207 179] ; [66 58],[206.62352941 179.37647059] ; [66.37647059 57.62352941],0
p6,1,0.943708,0.004986,[189 195] ; [60 61],[189.33861386 194.66138614] ; [59.66138614 61.33861386],0
u2,1,0.952329,0.003574,[60 41] ; [20 14],[59.85185185 41.14814815] ; [20.14814815 13.85185185],0
a8,1,0.995641,3e-05,[ 45 293] ; [ 16 104],[ 45.01746725 292.98253275] ; [ 15.98253275 104.01746725],0
