Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.002997,8.809536,[51 28] ; [18 30],[42.92125984 36.07874016] ; [26.07874016 21.92125984],0
d3,1,0.003707,8.422212,[53 25] ; [20 28],[45.19047619 32.80952381] ; [27.80952381 20.19047619],0
d5,1,0.007805,7.077628,[55 24] ; [22 26],[47.8976378 31.1023622] ; [29.1023622 18.8976378],0
p2,1,0.014784,5.942002,[60 18] ; [27 21],[53.85714286 24.14285714] ; [33.14285714 14.85714286],0
a1,1,0.018432,5.554663,[ 1 78] ; [ 5 43],[ 3.73228346 75.26771654] ; [ 2.26771654 45.73228346],0
d1,1,0.055356,3.671329,[33 46] ; [12 36],[27.99212598 51.00787402] ; [17.00787402 30.99212598],0
n5,1,0.076291,3.142207,[23 56] ; [21 26],[27.58730159 51.41269841] ; [16.41269841 30.58730159],0
p10,1,0.08412,2.983447,[52 25] ; [25 23],[47.432 29.568] ; [29.568 18.432],0
a4,1,0.086321,2.941675,[17 62] ; [17 31],[21.1496063 57.8503937] ; [12.8503937 35.1496063],0
b5,1,0.092112,2.837065,[53 26] ; [25 23],[48.51968504 30.48031496] ; [29.48031496 18.51968504],0
r2,1,0.102162,2.671458,[67 12] ; [35 13],[63.4488189 15.5511811] ; [38.5511811  9.4488189],0
v1,1,0.157791,1.995266,[19 59] ; [17 30],[22.464 55.536] ; [13.536 33.464],0
r3,1,0.194142,1.685901,[68 11] ; [37 11],[65.31496063 13.68503937] ; [39.68503937  8.31496063],0
n2,1,0.210083,1.570854,[17 12] ; [18  6],[19.1509434  9.8490566] ; [15.8490566  8.1509434],0
p9,1,0.260987,1.263511,[55 22] ; [29 18],[52.16129032 24.83870968] ; [31.83870968 15.16129032],0
v4,1,0.261269,1.262019,[69  9] ; [39  9],[66.85714286 11.14285714] ; [41.14285714  6.85714286],0
p1,1,0.262988,1.252959,[ 4 74] ; [ 5 43],[ 5.57142857 72.42857143] ; [ 3.42857143 44.57142857],0
n1,1,0.272186,1.205699,[10 19] ; [ 5 19],[ 8.20754717 20.79245283] ; [ 6.79245283 17.20754717],0
a8,1,0.282831,1.153436,[ 3 72] ; [ 4 42],[ 4.33884298 70.66115702] ; [ 2.66115702 43.33884298],0
u3,1,0.306457,1.045884,[24 14] ; [12 12],[22.06451613 15.93548387] ; [13.93548387 10.06451613],0
d2,1,0.319557,0.990761,[26 53] ; [20 28],[28.61417323 50.38582677] ; [17.38582677 30.61417323],0
r1,1,0.321677,0.982116,[45 34] ; [23 25],[42.2992126 36.7007874] ; [25.7007874 22.2992126],0
p11,1,0.323366,0.975283,[44 35] ; [31 17],[46.65354331 32.34645669] ; [28.34645669 19.65354331],0
d4,1,0.331047,0.944797,[59 20] ; [32 16],[56.60629921 22.39370079] ; [34.39370079 13.60629921],0
r4,1,0.369958,0.803807,[57 22] ; [31 17],[54.74015748 24.25984252] ; [33.25984252 14.74015748],0
p7,1,0.389687,0.739917,[35 39] ; [26 21],[37.30578512 36.69421488] ; [23.69421488 23.30578512],0
s2,1,0.408817,0.682237,[31 48] ; [15 32],[28.84126984 50.15873016] ; [17.15873016 29.84126984],0
