Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,50.912689,[39 13] ; [ 8 62],[20.03278689 31.96721311] ; [26.96721311 43.03278689],1
s3,1,3e-06,22.051213,[39 13] ; [22 47],[26.21487603 25.78512397] ; [34.78512397 34.21487603],1
s2,1,4e-06,21.267432,[36 17] ; [18 51],[23.45901639 29.54098361] ; [30.54098361 38.45901639],1
s6,1,1.8e-05,18.364452,[44  9] ; [31 38],[32.58196721 20.41803279] ; [42.41803279 26.58196721],1
d2,1,0.000182,14.005114,[34 17] ; [23 48],[23.82786885 27.17213115] ; [33.17213115 37.82786885],1
d1,1,0.000368,12.686824,[38 15] ; [28 43],[28.20967742 24.79032258] ; [37.79032258 33.20967742],1
d5,1,0.000722,11.431713,[44  7] ; [41 30],[35.53278689 15.46721311] ; [49.46721311 21.53278689],1
u1,1,0.001451,10.13921,[15 38] ; [ 5 66],[ 8.5483871 44.4516129] ; [11.4516129 59.5483871],0
p9,1,0.001505,10.073038,[41 12] ; [35 36],[32.48387097 20.51612903] ; [43.51612903 27.48387097],0
p10,1,0.001537,10.033299,[40 13] ; [33 37],[31.45528455 21.54471545] ; [41.54471545 28.45528455],0
a5,1,0.007668,7.109497,[42 11] ; [40 31],[35.0483871 17.9516129] ; [46.9516129 24.0483871],0
v1,1,0.008066,7.018828,[28 23] ; [22 49],[20.90163934 30.09836066] ; [29.09836066 41.90163934],0
v3,1,0.012966,6.173732,[25 24] ; [19 48],[18.5862069 30.4137931] ; [25.4137931 41.5862069],0
n4,1,0.01398,6.040701,[43 10] ; [43 28],[36.75806452 16.24193548] ; [49.24193548 21.75806452],0
n6,1,0.014221,6.01048,[44  8] ; [46 25],[38.04878049 13.95121951] ; [51.95121951 19.04878049],0
a2,1,0.016332,5.766726,[17 36] ; [10 61],[11.54032258 41.45967742] ; [15.45967742 55.54032258],0
a3,1,0.020026,5.409601,[40 13] ; [38 31],[33.8852459 19.1147541] ; [44.1147541 24.8852459],0
a4,1,0.02103,5.324306,[30 23] ; [25 45],[23.69918699 29.30081301] ; [31.30081301 38.69918699],0
d3,1,0.022636,5.196204,[35 16] ; [34 37],[28.8442623 22.1557377] ; [40.1557377 30.8442623],0
p6,1,0.032422,4.576043,[16 37] ; [10 60],[11.20325203 41.79674797] ; [14.79674797 55.20325203],0
u3,1,0.05711,3.61937,[11  2] ; [18 15],[8.19565217 4.80434783] ; [20.80434783 12.19565217],0
n5,1,0.083776,2.990082,[39 14] ; [41 29],[34.47154472 18.52845528] ; [45.52845528 24.47154472],0
s5,1,0.095894,2.772537,[19 32] ; [15 50],[14.94827586 36.05172414] ; [19.05172414 45.94827586],0
p5,1,0.114954,2.484761,[ 7 43] ; [ 4 67],[ 4.54545455 45.45454545] ; [ 6.45454545 64.54545455],0
d4,1,0.14613,2.112189,[43  8] ; [52 19],[39.71311475 11.28688525] ; [55.28688525 15.71311475],0
