Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.71647,[69 23] ; [277 297],[47.7957958 44.2042042] ; [298.2042042 275.7957958],1
s5,1,3e-06,21.55498,[48 37] ; [172 386],[29.08242613 55.91757387] ; [190.91757387 367.08242613],1
s6,1,2.8e-05,17.575248,[78 12] ; [365 202],[60.68493151 29.31506849] ; [382.31506849 184.68493151],1
s3,1,4.7e-05,16.571974,[72 21] ; [311 255],[54.05007587 38.94992413] ; [328.94992413 237.05007587],1
b3,1,0.000642,11.649092,[ 9 42] ; [160 216],[20.18501171 30.81498829] ; [148.81498829 227.18501171],1
b2,1,0.000642,11.649092,[ 9 42] ; [160 216],[20.18501171 30.81498829] ; [148.81498829 227.18501171],1
s7,1,0.011577,6.374474,[61 32] ; [281 265],[49.77464789 43.22535211] ; [292.22535211 253.77464789],0
v3,1,0.029834,4.71884,[31 62] ; [252 303],[40.61574074 52.38425926] ; [242.38425926 312.61574074],0
a8,1,0.033104,4.540383,[ 7 81] ; [ 88 434],[13.70491803 74.29508197] ; [ 81.29508197 440.70491803],0
v2,1,0.039347,4.245825,[44 49] ; [326 229],[53.10185185 39.89814815] ; [316.89814815 238.10185185],0
s8,1,0.051431,3.794169,[53 42] ; [258 315],[44.22904192 50.77095808] ; [266.77095808 306.22904192],0
n3,1,0.08453,2.975572,[17  2] ; [79 33],[13.92366412  5.07633588] ; [82.07633588 29.92366412],0
s1,1,0.12255,2.384429,[ 6 88] ; [ 18 550],[ 3.40785498 90.59214502] ; [ 20.59214502 547.40785498],0
p9,1,0.156206,2.01058,[85 10] ; [476  92],[80.38461538 14.61538462] ; [480.61538462  87.38461538],0
n1,1,0.178399,1.810909,[ 6 13] ; [54 58],[ 8.70229008 10.29770992] ; [51.29770992 60.70229008],0
d3,1,0.1886,1.728517,[71 24] ; [391 184],[65.50746269 29.49253731] ; [396.49253731 178.50746269],0
u2,1,0.192899,1.695336,[10 14] ; [85 67],[12.95454545 11.04545455] ; [82.04545455 69.95454545],0
p3,1,0.215415,1.534657,[56 39] ; [298 274],[50.4197901 44.5802099] ; [303.5802099 268.4197901],0
u1,1,0.223385,1.482489,[23 72] ; [109 469],[18.63298663 76.36701337] ; [113.36701337 464.63298663],0
r4,1,0.252483,1.30951,[91  4] ; [535  43],[88.36552749  6.63447251] ; [537.63447251  40.36552749],0
d4,1,0.256268,1.288805,[74 21] ; [474  99],[77.93413174 17.06586826] ; [470.06586826 102.93413174],0
p6,1,0.257294,1.283258,[42 52] ; [218 348],[37.03030303 56.96969697] ; [222.96969697 343.03030303],0
p10,1,0.266136,1.236555,[82 13] ; [466 105],[78.16816817 16.83183183] ; [469.83183183 101.16816817],0
a1,1,0.280297,1.165649,[ 3 92] ; [ 34 544],[ 5.22288262 89.77711738] ; [ 31.77711738 546.22288262],0
p4,1,0.303582,1.058392,[63 32] ; [347 224],[58.48348348 36.51651652] ; [351.51651652 219.48348348],0
v4,1,0.311815,1.022971,[92  2] ; [551  25],[90.2119403  3.7880597] ; [552.7880597  23.2119403],0
a7,1,0.318522,0.995007,[64 31] ; [416 159],[68.05970149 26.94029851] ; [411.94029851 163.05970149],0
p1,1,0.353587,0.86054,[ 7 88] ; [ 60 514],[ 9.5142003 85.4857997] ; [ 57.4857997 516.5142003],0
u4,1,0.360411,0.83646,[ 1 94] ; [ 15 563],[ 2.25854383 92.74145617] ; [ 13.74145617 564.25854383],0
n6,1,0.395542,0.721837,[86  9] ; [502  72],[83.49775785 11.50224215] ; [504.50224215  69.49775785],0
r1,1,0.437497,0.602839,[82 13] ; [478  97],[79.40298507 15.59701493] ; [480.59701493  94.40298507],0
b1,1,0.481979,0.494382,[35 60] ; [235 343],[38.11292719 56.88707281] ; [231.88707281 346.11292719],0
p2,1,0.514685,0.42453,[77 18] ; [479  93],[79.1904048 15.8095952] ; [476.8095952  95.1904048],0
