Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,4e-06,21.425559,[62 81] ; [10 68],[46.58823529 96.41176471] ; [25.41176471 52.58823529],1
s6,1,1.3e-05,18.977684,[115  29] ; [41 38],[100.73542601  43.26457399] ; [55.26457399 23.73542601],1
s7,1,5.8e-05,16.181159,[70 75] ; [15 59],[56.27853881 88.72146119] ; [28.72146119 45.27853881],1
a7,1,9.4e-05,15.247282,[120  29] ; [45 35],[107.3580786  41.6419214] ; [57.6419214 22.3580786],1
d4,1,0.000913,10.996594,[127  21] ; [53 26],[117.35682819  30.64317181] ; [62.64317181 16.35682819],1
p10,1,0.003906,8.327148,[115  31] ; [48 31],[105.76888889  40.23111111] ; [57.23111111 21.76888889],0
p9,1,0.004109,8.235027,[119  26] ; [52 28],[110.2  34.8] ; [60.8 19.2],0
r1,1,0.01033,6.577058,[122  26] ; [54 26],[114.24561404  33.75438596] ; [61.75438596 18.24561404],0
d1,1,0.014921,5.925791,[81 68] ; [30 50],[72.22270742 76.77729258] ; [38.77729258 41.22270742],0
s4,1,0.018924,5.508508,[ 40 106] ; [11 69],[ 32.94690265 113.05309735] ; [18.05309735 61.94690265],0
u1,1,0.029119,4.760544,[ 27 122] ; [ 6 74],[ 21.47161572 127.52838428] ; [11.52838428 68.47161572],0
p12,1,0.034567,4.466423,[ 12 136] ; [ 1 78],[  8.47577093 139.52422907] ; [ 4.52422907 74.47577093],0
n6,1,0.052785,3.750708,[114  32] ; [53 27],[107.88495575  38.11504425] ; [59.11504425 20.88495575],0
a2,1,0.05881,3.570632,[ 34 115] ; [10 70],[ 28.62882096 120.37117904] ; [15.37117904 64.62882096],0
d3,1,0.062271,3.475845,[105  43] ; [47 33],[98.66666667 49.33333333] ; [53.33333333 26.66666667],0
p6,1,0.064009,3.430342,[47 99] ; [16 62],[ 41.0625 104.9375] ; [21.9375 56.0625],0
r2,1,0.070041,3.282057,[142   6] ; [71  8],[138.8722467   9.1277533] ; [74.1277533  4.8722467],0
n2,1,0.104158,2.640694,[29  5] ; [14  7],[26.58181818  7.41818182] ; [16.41818182  4.58181818],0
p4,1,0.110882,2.541604,[82 66] ; [35 44],[76.28193833 71.71806167] ; [40.71806167 38.28193833],0
d5,1,0.128775,2.30721,[112  36] ; [53 27],[107.10526316  40.89473684] ; [57.89473684 22.10526316],0
r4,1,0.146138,2.112112,[130  19] ; [64 16],[126.22707424  22.77292576] ; [67.77292576 12.22707424],0
n4,1,0.151637,2.05571,[112  37] ; [53 27],[107.3580786  41.6419214] ; [57.6419214 22.3580786],0
p11,1,0.161637,1.958849,[110  39] ; [52 28],[105.40611354  43.59388646] ; [56.59388646 23.40611354],0
u2,1,0.168913,1.892562,[28 19] ; [15 19],[24.95061728 22.04938272] ; [18.04938272 15.95061728],0
a3,1,0.183359,1.770183,[100  49] ; [46 33],[95.4122807 53.5877193] ; [50.5877193 28.4122807],0
v4,1,0.190256,1.715631,[136  11] ; [68 10],[133.28  13.72] ; [70.72  7.28],0
v2,1,0.225776,1.467278,[72 70] ; [32 44],[67.74311927 74.25688073] ; [36.25688073 39.74311927],0
r3,1,0.277036,1.181574,[140   6] ; [74  6],[138.24778761   7.75221239] ; [75.75221239  4.24778761],0
