Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,42.282119,[215  38] ; [33 36],[194.85714286  58.14285714] ; [53.14285714 15.85714286],1
r1,1,0.114905,2.485433,[214  39] ; [52 16],[209.65109034  43.34890966] ; [56.34890966 11.65109034],0
n4,1,0.148453,2.088072,[210  43] ; [52 17],[205.85714286  47.14285714] ; [56.14285714 12.85714286],0
p4,1,0.150575,2.066415,[217  37] ; [54 15],[213.10835913  40.89164087] ; [57.89164087 11.10835913],0
p8,1,0.166916,1.910422,[168  83] ; [40 29],[163.15  87.85] ; [44.85 24.15],0
n6,1,0.233659,1.418447,[225  27] ; [58 11],[222.1682243  29.8317757] ; [60.8317757  8.1682243],0
p1,1,0.238334,1.390424,[ 27 224] ; [11 58],[ 29.80625 221.19375] ; [ 8.19375 60.80625],0
a8,1,0.241085,1.374239,[ 31 204] ; [ 5 59],[ 28.29431438 206.70568562] ; [ 7.70568562 56.29431438],0
s1,1,0.293802,1.102117,[  8 245] ; [ 4 64],[  9.45794393 243.54205607] ; [ 2.54205607 65.45794393],0
r2,1,0.300155,1.073505,[243   8] ; [64  4],[241.55799373   9.44200627] ; [65.44200627  2.55799373],0
u4,1,0.312327,1.020811,[ 10 244] ; [ 1 68],[  8.6501548 245.3498452] ; [ 2.3498452 66.6501548],0
r4,1,0.330503,0.946925,[240  14] ; [63  6],[238.27244582  15.72755418] ; [64.72755418  4.27244582],0
a1,1,0.359731,0.838832,[ 19 235] ; [ 3 66],[ 17.3003096 236.6996904] ; [ 4.6996904 64.3003096],0
r3,1,0.362463,0.829341,[248   6] ; [65  3],[246.90062112   7.09937888] ; [66.09937888  1.90062112],0
s3,1,0.364108,0.823673,[181  71] ; [45 23],[177.975  74.025] ; [48.025 19.975],0
p6,1,0.386497,0.749936,[132 121] ; [30 35],[128.88679245 124.11320755] ; [33.11320755 31.88679245],0
p12,1,0.413864,0.667673,[ 35 217] ; [ 7 62],[ 32.97196262 219.02803738] ; [ 9.02803738 59.97196262],0
p7,1,0.418385,0.654848,[192  58] ; [49 19],[189.46540881  60.53459119] ; [51.53459119 16.46540881],0
b4,1,0.443042,0.58839,[149 105] ; [44 25],[151.77089783 102.22910217] ; [41.22910217 27.77089783],0
p5,1,0.44559,0.581845,[ 48 204] ; [16 53],[ 50.24299065 201.75700935] ; [13.75700935 55.24299065],0
n1,1,0.486834,0.483516,[18 24] ; [7 6],[19.09090909 22.90909091] ; [5.90909091 7.09090909],0
v3,1,0.509126,0.435864,[113 132] ; [27 38],[110.64516129 134.35483871] ; [29.35483871 35.64516129],0
a7,1,0.578301,0.308989,[178  76] ; [50 18],[179.85093168  74.14906832] ; [48.14906832 19.85093168],0
n3,1,0.614684,0.253411,[32 10] ; [9 4],[31.30909091 10.69090909] ; [9.69090909 3.30909091],0
b1,1,0.720175,0.128325,[108 146] ; [31 38],[109.30650155 144.69349845] ; [29.69349845 39.30650155],0
p2,1,0.726468,0.122379,[223  29] ; [60  9],[222.1682243  29.8317757] ; [60.8317757  8.1682243],0
v1,1,0.727257,0.121645,[152  93] ; [40 27],[150.76923077  94.23076923] ; [41.23076923 25.76923077],0
n5,1,0.731494,0.117744,[199  52] ; [56 13],[200.015625  50.984375] ; [54.984375 14.015625],0
b5,1,0.817368,0.053329,[147 107] ; [41 28],[147.83900929 106.16099071] ; [40.16099071 28.83900929],0
n2,1,0.82182,0.050717,[31 11] ; [10  3],[31.30909091 10.69090909] ; [9.69090909 3.30909091],0
u3,1,0.871986,0.025965,[26 12] ; [24 12],[25.67567568 12.32432432] ; [24.32432432 11.67567568],0
u2,1,0.957177,0.002883,[25 14] ; [22 12],[25.10958904 13.89041096] ; [21.89041096 12.10958904],0
s4,1,0.967041,0.001707,[ 55 197] ; [15 53],[ 55.125 196.875] ; [14.875 53.125],0
