Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.002493,9.145737,[39 34] ; [13 37],[30.86178862 42.13821138] ; [21.13821138 28.86178862],0
p6,1,0.304816,1.053004,[21 48] ; [19 29],[23.58974359 45.41025641] ; [16.41025641 31.58974359],0
v4,1,0.332362,0.939674,[64  8] ; [47  3],[65.50819672  6.49180328] ; [45.49180328  4.50819672],0
a3,1,0.348061,0.880513,[53 20] ; [40 10],[55.19512195 17.80487805] ; [37.80487805 12.19512195],0
u1,1,0.352988,0.862685,[ 1 72] ; [ 2 48],[ 1.7804878 71.2195122] ; [ 1.2195122 48.7804878],0
u4,1,0.368468,0.808824,[ 2 71] ; [ 3 47],[ 2.96747967 70.03252033] ; [ 2.03252033 47.96747967],0
u2,1,0.403755,0.697115,[10 10] ; [3 6],[ 8.96551724 11.03448276] ; [4.03448276 4.96551724],0
p11,1,0.439221,0.598318,[54 19] ; [40 10],[55.78861789 17.21138211] ; [38.21138211 11.78861789],0
p8,1,0.459568,0.546947,[36 34] ; [28 20],[37.96610169 32.03389831] ; [26.03389831 21.96610169],0
r3,1,0.502871,0.448872,[68  5] ; [48  2],[68.84552846  4.15447154] ; [47.15447154  2.84552846],0
n5,1,0.512616,0.428724,[54 19] ; [38 10],[55.50413223 17.49586777] ; [36.49586777 11.50413223],0
a6,1,0.51915,0.415582,[29 44] ; [17 33],[27.30081301 45.69918699] ; [18.69918699 31.30081301],0
p10,1,0.529095,0.39613,[53 18] ; [39 10],[54.43333333 16.56666667] ; [37.56666667 11.43333333],0
p9,1,0.53511,0.384678,[57 15] ; [41  8],[58.31404959 13.68595041] ; [39.68595041  9.31404959],0
v3,1,0.539228,0.376972,[38 33] ; [29 20],[39.64166667 31.35833333] ; [27.35833333 21.64166667],0
n4,1,0.558946,0.341532,[58 15] ; [41  8],[59.23770492 13.76229508] ; [39.76229508  9.23770492],0
u3,1,0.602332,0.271493,[ 8 12] ; [5 5],[ 8.66666667 11.33333333] ; [4.33333333 5.66666667],0
p1,1,0.632604,0.228546,[ 3 70] ; [ 3 47],[ 3.56097561 69.43902439] ; [ 2.43902439 47.56097561],0
d3,1,0.63651,0.223336,[29 44] ; [22 28],[30.26829268 42.73170732] ; [20.73170732 29.26829268],0
p2,1,0.677853,0.172553,[55 17] ; [39 10],[55.9338843 16.0661157] ; [38.0661157 10.9338843],0
n1,1,0.679365,0.170842,[ 6 10] ; [5 6],[6.51851852 9.48148148] ; [4.48148148 6.51851852],0
b1,1,0.812551,0.056233,[32 41] ; [23 27],[32.64227642 40.35772358] ; [22.35772358 27.64227642],0
