Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4e-06,21.221283,[16 43] ; [209 143],[32.29927007 26.70072993] ; [192.70072993 159.29927007],1
n6,1,5e-06,20.948704,[37 23] ; [301  49],[49.46341463 10.53658537] ; [288.53658537  61.46341463],1
p7,1,3.8e-05,16.984605,[20 38] ; [220 128],[34.28571429 23.71428571] ; [205.71428571 142.28571429],1
p11,1,0.000106,15.032511,[38 22] ; [298  55],[48.81355932 11.18644068] ; [287.18644068  65.81355932],1
d5,1,0.000544,11.957812,[35 24] ; [281  71],[45.36253041 13.63746959] ; [270.63746959  81.36253041],1
v4,1,0.001814,9.728638,[51  9] ; [334  16],[56.34146341  3.65853659] ; [328.65853659  21.34146341],0
s1,1,0.002632,9.046424,[ 5 53] ; [  6 344],[ 1.56372549 56.43627451] ; [  9.43627451 340.56372549],0
r3,1,0.005011,7.875421,[52  8] ; [334  15],[56.62591687  3.37408313] ; [329.37408313  19.62591687],0
p8,1,0.007525,7.143195,[20 40] ; [181 167],[29.55882353 30.44117647] ; [171.44117647 176.55882353],0
s6,1,0.009673,6.694211,[23 36] ; [196 147],[32.14179104 26.85820896] ; [186.85820896 156.14179104],0
u4,1,0.010234,6.59372,[ 2 58] ; [  1 351],[ 0.4368932 59.5631068] ; [  2.5631068 349.4368932],0
p6,1,0.01521,5.891959,[10 49] ; [114 235],[17.93137255 41.06862745] ; [106.06862745 242.93137255],0
d4,1,0.017638,5.631749,[40 19] ; [287  66],[46.8276699 12.1723301] ; [280.1723301  72.8276699],0
p10,1,0.023515,5.13005,[48 12] ; [317  35],[53.15533981  6.84466019] ; [311.84466019  40.15533981],0
p3,1,0.032968,4.547429,[19 41] ; [164 189],[26.58595642 33.41404358] ; [156.41404358 196.58595642],0
s7,1,0.0362,4.387647,[ 9 49] ; [ 97 241],[15.52525253 42.47474747] ; [ 90.47474747 247.52525253],0
a1,1,0.044121,4.051942,[ 6 54] ; [ 14 339],[ 2.90556901 57.09443099] ; [ 17.09443099 335.90556901],0
v1,1,0.044373,4.042316,[22 38] ; [174 169],[29.18114144 30.81885856] ; [166.81885856 176.18114144],0
r1,1,0.047872,3.914491,[38 22] ; [265  86],[44.23357664 15.76642336] ; [258.76642336  92.23357664],0
n4,1,0.04994,3.843462,[37 23] ; [261  92],[43.29297821 16.70702179] ; [254.70702179  98.29297821],0
d3,1,0.051139,3.803711,[34 25] ; [247 104],[40.43658537 18.56341463] ; [240.56341463 110.43658537],0
n5,1,0.051625,3.787865,[37 22] ; [262  88],[43.13202934 15.86797066] ; [255.86797066  94.13202934],0
r4,1,0.085248,2.9619,[48 12] ; [311  42],[52.15496368  7.84503632] ; [306.84503632  46.15496368],0
n1,1,0.105373,2.62228,[10 11] ; [21 52],[ 6.92553191 14.07446809] ; [24.07446809 48.92553191],0
r2,1,0.12594,2.341844,[52  7] ; [326  22],[54.7960688  4.2039312] ; [323.2039312  24.7960688],0
n2,1,0.142019,2.155942,[19  2] ; [56 18],[16.57894737  4.42105263] ; [58.42105263 15.57894737],0
a5,1,0.148651,2.086039,[36 24] ; [245 108],[40.82324455 19.17675545] ; [240.17675545 112.82324455],0
s5,1,0.170847,1.875499,[10 44] ; [ 94 250],[14.11055276 39.88944724] ; [ 89.88944724 254.11055276],0
d2,1,0.210762,1.566184,[18 40] ; [140 213],[22.29683698 35.70316302] ; [135.70316302 217.29683698],0
s3,1,0.262808,1.253904,[20 37] ; [150 199],[23.86699507 33.13300493] ; [146.13300493 202.86699507],0
s4,1,0.266128,1.236598,[12 46] ; [ 52 296],[ 9.14285714 48.85714286] ; [ 54.85714286 293.14285714],0
u2,1,0.327072,0.960455,[10 13] ; [65 54],[12.14788732 10.85211268] ; [62.85211268 56.14788732],0
d1,1,0.32709,0.960385,[27 33] ; [183 170],[30.50847458 29.49152542] ; [179.49152542 173.50847458],0
b4,1,0.348693,0.878209,[32 28] ; [211 142],[35.30266344 24.69733656] ; [207.69733656 145.30266344],0
a6,1,0.366828,0.814383,[38 21] ; [248 105],[40.95631068 18.04368932] ; [245.04368932 107.95631068],0
b1,1,0.406933,0.687742,[23 37] ; [116 237],[20.1937046 39.8062954] ; [118.8062954 234.1937046],0
p5,1,0.426331,0.632798,[ 4 56] ; [ 35 318],[ 5.66585956 54.33414044] ; [ 33.33414044 319.66585956],0
p1,1,0.427762,0.628892,[ 6 54] ; [ 25 328],[ 4.50363196 55.49636804] ; [ 26.49636804 326.50363196],0
v2,1,0.474385,0.511745,[27 28] ; [184 155],[29.45431472 25.54568528] ; [181.54568528 157.45431472],0
a2,1,0.50311,0.44837,[10 50] ; [ 72 281],[11.91283293 48.08716707] ; [ 70.08716707 282.91283293],0
a3,1,0.612534,0.256501,[37 22] ; [232 119],[38.7097561 20.2902439] ; [230.2902439 120.7097561],0
a7,1,0.651618,0.203866,[43 17] ; [262  90],[44.41747573 15.58252427] ; [260.58252427  91.41747573],0
n3,1,0.681008,0.168994,[17  4] ; [56 17],[16.30851064  4.69148936] ; [56.69148936 16.30851064],0
b5,1,0.752408,0.099519,[38 22] ; [216 137],[36.90072639 23.09927361] ; [217.09927361 135.90072639],0
a4,1,0.762802,0.091085,[24 35] ; [151 202],[25.06067961 33.93932039] ; [149.93932039 203.06067961],0
p12,1,0.763374,0.090633,[ 4 56] ; [ 20 332],[ 3.49514563 56.50485437] ; [ 20.50485437 331.49514563],0
u1,1,0.770164,0.085357,[ 7 53] ; [ 46 307],[ 7.69975787 52.30024213] ; [ 45.30024213 307.69975787],0
u3,1,0.790918,0.070288,[11 12] ; [60 58],[11.58156028 11.41843972] ; [59.41843972 58.58156028],0
b2,1,0.845045,0.038198,[ 9 19] ; [ 57 131],[ 8.55555556 19.44444444] ; [ 57.44444444 130.55555556],0
b3,1,0.845045,0.038198,[ 9 19] ; [ 57 131],[ 8.55555556 19.44444444] ; [ 57.44444444 130.55555556],0
v3,1,0.854332,0.033707,[18 37] ; [108 235],[17.4120603 37.5879397] ; [108.5879397 234.4120603],0
a8,1,0.893759,0.017836,[ 6 52] ; [ 35 285],[ 6.29100529 51.70899471] ; [ 34.70899471 285.29100529],0
s2,1,0.933971,0.006864,[20 38] ; [123 228],[20.27872861 37.72127139] ; [122.72127139 228.27872861],0
