Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,2.6e-05,17.72532,[29 22] ; [13 54],[18.15254237 32.84745763] ; [23.84745763 43.15254237],1
p10,1,0.000292,13.123733,[39 13] ; [28 39],[29.27731092 22.72268908] ; [37.72268908 29.27731092],1
p9,1,0.000527,12.019019,[42  9] ; [34 32],[33.12820513 17.87179487] ; [42.87179487 23.12820513],1
p2,1,0.000671,11.567168,[42 10] ; [35 34],[33.09090909 18.90909091] ; [43.90909091 25.09090909],1
r4,1,0.000756,11.345836,[49  3] ; [48 21],[41.68595041 10.31404959] ; [55.31404959 13.68595041],1
a8,1,0.001584,9.978335,[ 8 34] ; [ 1 63],[ 3.56603774 38.43396226] ; [ 5.43396226 58.56603774],0
p3,1,0.002533,9.116856,[32 20] ; [23 45],[23.83333333 28.16666667] ; [31.16666667 36.83333333],0
p8,1,0.00293,8.850387,[26 25] ; [17 52],[18.275 32.725] ; [24.725 44.275],0
r3,1,0.005658,7.656158,[49  2] ; [54 15],[43.775  7.225] ; [59.225  9.775],0
a3,1,0.006742,7.340555,[47  4] ; [50 19],[41.225  9.775] ; [55.775 13.225],0
n3,1,0.010684,6.517121,[13  1] ; [22 18],[9.07407407 4.92592593] ; [25.92592593 14.07407407],0
n2,1,0.022925,5.174216,[12  2] ; [21 20],[8.4 5.6] ; [24.6 16.4],0
n4,1,0.02352,5.129704,[39 12] ; [39 30],[33.15 17.85] ; [44.85 24.15],0
n5,1,0.057363,3.61204,[34 17] ; [34 35],[28.9 22.1] ; [39.1 29.9],0
s5,1,0.073638,3.2,[22 27] ; [18 45],[17.5 31.5] ; [22.5 40.5],0
a5,1,0.07906,3.084122,[44  8] ; [49 20],[39.96694215 12.03305785] ; [53.03305785 15.96694215],0
a6,1,0.083137,3.002476,[40 11] ; [44 25],[35.7 15.3] ; [48.3 20.7],0
s6,1,0.123961,2.366543,[36 14] ; [39 28],[32.05128205 17.94871795] ; [42.94871795 24.05128205],0
d2,1,0.129304,2.300841,[44  7] ; [51 17],[40.71428571 10.28571429] ; [54.28571429 13.71428571],0
b5,1,0.160187,1.972456,[38 14] ; [42 27],[34.38016529 17.61983471] ; [45.61983471 23.38016529],0
r2,1,0.177756,1.816283,[50  1] ; [62  5],[48.40677966  2.59322034] ; [63.59322034  3.40677966],0
