Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,31.254897,[119  74] ; [23 66],[97.18439716 95.81560284] ; [44.81560284 44.18439716],1
a4,1,0.0,27.823613,[107  88] ; [19 70],[ 86.51408451 108.48591549] ; [39.48591549 49.51408451],1
a3,1,1e-06,23.568909,[146  50] ; [40 49],[127.91578947  68.08421053] ; [58.08421053 30.91578947],1
d1,1,2e-06,22.955603,[129  67] ; [32 58],[110.33566434  85.66433566] ; [50.66433566 39.33566434],1
u1,1,4e-06,21.199636,[ 48 148] ; [ 2 88],[ 34.26573427 161.73426573] ; [15.73426573 74.26573427],1
n4,1,1.3e-05,19.073176,[164  32] ; [54 36],[149.3986014  46.6013986] ; [68.6013986 21.3986014],1
a6,1,2.2e-05,17.987485,[144  52] ; [43 47],[128.15384615  67.84615385] ; [58.84615385 31.15384615],1
r2,1,4e-05,16.861444,[185   9] ; [72 18],[175.55633803  18.44366197] ; [81.44366197  8.55633803],1
d4,1,0.000643,11.64685,[165  31] ; [59 30],[154.04912281  41.95087719] ; [69.95087719 19.04912281],1
r1,1,0.001142,10.581524,[152  44] ; [53 37],[140.48951049  55.51048951] ; [64.51048951 25.48951049],0
d5,1,0.001989,9.559815,[161  35] ; [59 31],[150.76923077  45.23076923] ; [69.23076923 20.76923077],0
s7,1,0.002286,9.304555,[ 86 100] ; [23 63],[ 74.53676471 111.46323529] ; [34.46323529 51.53676471],0
n5,1,0.004397,8.112202,[158  37] ; [59 31],[148.47368421  46.52631579] ; [68.52631579 21.47368421],0
p10,1,0.012843,6.190579,[149  45] ; [55 33],[140.34042553  53.65957447] ; [63.65957447 24.34042553],0
p9,1,0.01343,6.111574,[157  34] ; [60 27],[149.08992806  41.91007194] ; [67.91007194 19.08992806],0
v1,1,0.016715,5.726095,[89 97] ; [29 60],[ 79.81090909 106.18909091] ; [38.18909091 50.81090909],0
s2,1,0.022462,5.209638,[93 98] ; [30 58],[ 84.20430108 106.79569892] ; [38.79569892 49.20430108],0
p11,1,0.025729,4.974146,[151  45] ; [58 32],[143.23076923  52.76923077] ; [65.76923077 24.23076923],0
v4,1,0.02576,4.97208,[185  11] ; [78 12],[180.23776224  15.76223776] ; [82.76223776  7.23776224],0
r4,1,0.02846,4.799994,[167  29] ; [67 23],[160.36363636  35.63636364] ; [73.63636364 16.36363636],0
d3,1,0.028593,4.791926,[135  61] ; [50 40],[126.78321678  69.21678322] ; [58.21678322 31.78321678],0
v2,1,0.029241,4.753381,[101  90] ; [32 51],[92.71167883 98.28832117] ; [40.28832117 42.71167883],0
a7,1,0.057755,3.600708,[145  51] ; [56 33],[138.23157895  57.76842105] ; [62.76842105 26.23157895],0
s8,1,0.078128,3.103428,[ 77 117] ; [26 64],[ 70.35915493 123.64084507] ; [32.64084507 57.35915493],0
p6,1,0.087427,2.921131,[ 35 159] ; [ 9 80],[ 30.16254417 163.83745583] ; [13.83745583 75.16254417],0
p4,1,0.099959,2.706203,[ 94 101] ; [34 56],[ 87.57894737 107.42105263] ; [40.42105263 49.57894737],0
s6,1,0.12347,2.372747,[125  67] ; [50 40],[119.14893617  72.85106383] ; [55.85106383 34.14893617],0
n2,1,0.138414,2.195505,[47 14] ; [16 10],[44.17241379 16.82758621] ; [18.82758621  7.17241379],0
p8,1,0.160154,1.972773,[ 55 141] ; [18 71],[ 50.20350877 145.79649123] ; [22.79649123 66.20350877],0
p3,1,0.195396,1.676456,[ 67 128] ; [24 66],[ 62.26315789 132.73684211] ; [28.73684211 61.26315789],0
s5,1,0.273714,1.19804,[ 51 135] ; [18 67],[ 47.35793358 138.64206642] ; [21.64206642 63.35793358],0
b4,1,0.323842,0.973368,[121  75] ; [61 29],[124.72727273  71.27272727] ; [57.27272727 32.72727273],0
r3,1,0.328227,0.955882,[180  15] ; [79 10],[177.83450704  17.16549296] ; [81.16549296  7.83450704],0
s3,1,0.347293,0.883323,[96 97] ; [38 49],[ 92.36428571 100.63571429] ; [41.63571429 45.36428571],0
b5,1,0.35436,0.857784,[124  72] ; [62 28],[127.46853147  68.53146853] ; [58.53146853 31.46853147],0
n1,1,0.378861,0.774396,[26 34] ; [ 9 18],[24.13793103 35.86206897] ; [10.86206897 16.13793103],0
b2,1,0.437753,0.602166,[47 78] ; [12 27],[44.9695122 80.0304878] ; [14.0304878 24.9695122],0
b3,1,0.437753,0.602166,[47 78] ; [12 27],[44.9695122 80.0304878] ; [14.0304878 24.9695122],0
p5,1,0.4396,0.597326,[ 16 179] ; [ 5 84],[ 14.41901408 180.58098592] ; [ 6.58098592 82.41901408],0
n3,1,0.440737,0.594362,[40 19] ; [16 11],[38.41860465 20.58139535] ; [17.58139535  9.41860465],0
a1,1,0.543887,0.368383,[  7 189] ; [ 2 88],[  6.16783217 189.83216783] ; [ 2.83216783 87.16783217],0
u2,1,0.548426,0.360144,[27 23] ; [24 26],[25.5 24.5] ; [25.5 24.5],0
p12,1,0.554535,0.349256,[ 17 178] ; [ 6 84],[ 15.73684211 179.26315789] ; [ 7.26315789 82.73684211],0
s1,1,0.55692,0.345065,[  8 187] ; [ 5 83],[  8.95759717 186.04240283] ; [ 4.04240283 83.95759717],0
p2,1,0.645389,0.211764,[136  60] ; [60 30],[134.32167832  61.67832168] ; [61.67832168 28.32167832],0
v3,1,0.653546,0.201458,[ 63 126] ; [26 59],[ 61.39051095 127.60948905] ; [27.60948905 57.39051095],0
a8,1,0.688794,0.160394,[ 18 160] ; [ 7 75],[ 17.11538462 160.88461538] ; [ 7.88461538 74.11538462],0
s4,1,0.731762,0.1175,[ 33 159] ; [14 76],[ 32. 160.] ; [15. 75.],0
p1,1,0.799721,0.064368,[ 17 179] ; [ 7 83],[ 16.44755245 179.55244755] ; [ 7.55244755 82.44755245],0
b1,1,0.80021,0.064047,[ 71 125] ; [34 56],[ 71.95804196 124.04195804] ; [33.04195804 56.95804196],0
u3,1,0.840693,0.040404,[28 22] ; [27 23],[27.5 22.5] ; [27.5 22.5],0
