Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,132.134155,[25 32] ; [325  13],[50.50632911  6.49367089] ; [299.49367089  38.50632911],1
p11,1,0.0,35.128316,[29 31] ; [281  58],[46.61654135 13.38345865] ; [263.38345865  75.61654135],1
p2,1,6e-06,20.601149,[38 22] ; [294  44],[50.05025126  9.94974874] ; [281.94974874  56.05025126],1
p7,1,0.00012,14.791925,[26 32] ; [231  96],[38.71688312 19.28311688] ; [218.28311688 108.71688312],1
r4,1,0.000912,10.997908,[49 11] ; [319  20],[55.33834586  4.66165414] ; [312.66165414  26.33834586],1
n6,1,0.00144,10.154403,[44 15] ; [300  35],[51.51269036  7.48730964] ; [292.48730964  42.51269036],0
s8,1,0.002839,8.908278,[29 31] ; [230 107],[39.14357683 20.85642317] ; [219.85642317 117.14357683],0
p6,1,0.0057,7.642824,[17 43] ; [159 175],[26.80203046 33.19796954] ; [149.19796954 184.80203046],0
v4,1,0.009113,6.800619,[55  5] ; [330   7],[58.18639798  1.81360202] ; [326.81360202  10.18639798],0
p12,1,0.010506,6.546943,[ 1 59] ; [ 44 294],[ 6.7839196 53.2160804] ; [ 38.2160804 299.7839196],0
a3,1,0.011624,6.367304,[38 22] ; [265  73],[45.67839196 14.32160804] ; [257.32160804  80.67839196],0
b1,1,0.012099,6.296376,[33 27] ; [128 211],[24.21052632 35.78947368] ; [136.78947368 202.21052632],0
a6,1,0.018876,5.512936,[31 28] ; [230 107],[38.88636364 20.11363636] ; [222.11363636 114.88636364],0
a7,1,0.020156,5.39837,[36 24] ; [252  86],[43.41708543 16.58291457] ; [244.58291457  93.41708543],0
p8,1,0.025285,5.004276,[24 35] ; [189 146],[31.89593909 27.10406091] ; [181.10406091 153.89593909],0
n4,1,0.027613,4.852058,[40 19] ; [273  66],[46.39949749 12.60050251] ; [266.60050251  72.39949749],0
p4,1,0.028136,4.819732,[33 27] ; [234 103],[40.35264484 19.64735516] ; [226.64735516 110.35264484],0
n5,1,0.034209,4.484203,[40 19] ; [270  67],[46.18686869 12.81313131] ; [263.81313131  73.18686869],0
p3,1,0.037209,4.340798,[25 35] ; [190 148],[32.4120603 27.5879397] ; [182.5879397 155.4120603],0
s5,1,0.051156,3.803146,[24 35] ; [177 148],[30.8828125 28.1171875] ; [170.1171875 154.8828125],0
r2,1,0.067669,3.338673,[55  5] ; [324  11],[57.56962025  2.43037975] ; [321.43037975  13.56962025],0
v1,1,0.078175,3.10244,[28 31] ; [196 132],[34.1498708 24.8501292] ; [189.8501292 138.1498708],0
a5,1,0.085867,2.950202,[41 19] ; [266  73],[46.16541353 13.83458647] ; [260.83458647  78.16541353],0
d3,1,0.103526,2.650367,[37 22] ; [247  91],[42.20654912 16.79345088] ; [241.79345088  96.20654912],0
r1,1,0.144295,2.131551,[46 14] ; [285  53],[49.89949749 10.10050251] ; [281.10050251  56.89949749],0
u4,1,0.149234,2.080064,[ 4 56] ; [ 10 329],[ 2.10526316 57.89473684] ; [ 11.89473684 327.10526316],0
d1,1,0.178907,1.806677,[35 25] ; [228 111],[39.54887218 20.45112782] ; [223.45112782 115.54887218],0
u2,1,0.180144,1.796435,[10 11] ; [46 26],[12.64516129  8.35483871] ; [43.35483871 28.64516129],0
s3,1,0.239435,1.38392,[50  9] ; [303  34],[52.59343434  6.40656566] ; [300.40656566  36.59343434],0
s1,1,0.258057,1.279152,[ 5 55] ; [ 16 319],[ 3.18987342 56.81012658] ; [ 17.81012658 317.18987342],0
v3,1,0.269985,1.216821,[20 36] ; [143 185],[23.77083333 32.22916667] ; [139.22916667 188.77083333],0
s7,1,0.274095,1.196137,[39 19] ; [241  84],[42.40208877 15.59791123] ; [237.59791123  87.40208877],0
b4,1,0.297259,1.086452,[39 21] ; [196 143],[35.33834586 24.66165414] ; [199.66165414 139.33834586],0
p5,1,0.317574,0.998914,[ 6 54] ; [ 50 286],[ 8.48484848 51.51515152] ; [ 47.51515152 288.48484848],0
a2,1,0.329862,0.94944,[14 46] ; [100 239],[17.14285714 42.85714286] ; [ 96.85714286 242.14285714],0
r3,1,0.331565,0.942777,[57  3] ; [328   9],[58.18639798  1.81360202] ; [326.81360202  10.18639798],0
a8,1,0.354677,0.856653,[10 45] ; [ 42 270],[ 7.79291553 47.20708447] ; [ 44.20708447 267.79291553],0
n3,1,0.453657,0.561499,[12  7] ; [49 19],[13.32183908  5.67816092] ; [47.67816092 20.32183908],0
n2,1,0.493483,0.468922,[14  5] ; [55 13],[15.06896552  3.93103448] ; [53.93103448 14.06896552],0
n1,1,0.570637,0.321618,[ 7 12] ; [30 38],[ 8.08045977 10.91954023] ; [28.91954023 39.08045977],0
v2,1,0.572939,0.31779,[32 26] ; [191 132],[33.94750656 24.05249344] ; [189.05249344 133.94750656],0
b2,1,0.610126,0.259991,[13 25] ; [ 81 129],[14.40322581 23.59677419] ; [ 79.59677419 130.40322581],0
b3,1,0.610126,0.259991,[13 25] ; [ 81 129],[14.40322581 23.59677419] ; [ 79.59677419 130.40322581],0
u1,1,0.660508,0.192907,[15 45] ; [ 76 263],[13.68421053 46.31578947] ; [ 77.31578947 261.68421053],0
s4,1,0.674292,0.176623,[16 43] ; [ 82 252],[14.71246819 44.28753181] ; [ 83.28753181 250.71246819],0
a4,1,0.679703,0.170461,[28 32] ; [168 171],[29.47368421 30.52631579] ; [166.52631579 172.47368421],0
b5,1,0.715808,0.132545,[39 21] ; [212 127],[37.7443609 22.2556391] ; [213.2556391 125.7443609],0
d2,1,0.751948,0.099902,[33 26] ; [181 156],[31.88383838 27.11616162] ; [182.11616162 154.88383838],0
d5,1,0.767098,0.087718,[49 10] ; [285  52],[49.76262626  9.23737374] ; [284.23737374  52.76262626],0
d4,1,0.800925,0.06358,[52  7] ; [293  44],[51.40151515  7.59848485] ; [293.59848485  43.40151515],0
a1,1,0.81785,0.053043,[ 4 56] ; [ 20 319],[ 3.60902256 56.39097744] ; [ 20.39097744 318.60902256],0
p1,1,0.959883,0.00253,[ 6 53] ; [ 35 302],[ 6.10858586 52.89141414] ; [ 34.89141414 302.10858586],0
u3,1,0.991129,0.000124,[15  7] ; [49 23],[14.9787234  7.0212766] ; [49.0212766 22.9787234],0
