Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001939,9.605939,[16  1] ; [56 47],[10.2  6.8] ; [61.8 41.2],0
a1,1,0.002166,9.402915,[ 4 13] ; [  4 102],[ 1.10569106 15.89430894] ; [ 6.89430894 99.10569106],0
u4,1,0.002253,9.331146,[ 3 14] ; [  2 104],[ 0.69105691 16.30894309] ; [  4.30894309 101.69105691],0
p4,1,0.005613,7.670622,[16  1] ; [63 43],[10.91869919  6.08130081] ; [68.08130081 37.91869919],0
p12,1,0.008307,6.966134,[ 5 12] ; [ 8 94],[ 1.85714286 15.14285714] ; [11.14285714 90.85714286],0
s5,1,0.018953,5.505882,[12  5] ; [40 60],[7.55555556 9.44444444] ; [44.44444444 55.55555556],0
v3,1,0.027177,4.879513,[13  4] ; [49 54],[8.78333333 8.21666667] ; [53.21666667 49.78333333],0
p3,1,0.06983,3.287016,[14  3] ; [63 43],[10.64227642  6.35772358] ; [66.35772358 39.64227642],0
p7,1,0.08015,3.061859,[15  2] ; [70 34],[11.94214876  5.05785124] ; [73.05785124 30.94214876],0
s7,1,0.112842,2.513962,[16  1] ; [79 23],[13.57142857  3.42857143] ; [81.42857143 20.57142857],0
p6,1,0.116892,2.458473,[11  6] ; [46 58],[8.00826446 8.99173554] ; [48.99173554 55.00826446],0
s3,1,0.149087,2.081572,[15  2] ; [76 30],[12.57723577  4.42276423] ; [78.42276423 27.57723577],0
s1,1,0.155626,2.016221,[ 2 15] ; [  4 102],[ 0.82926829 16.17073171] ; [  5.17073171 100.82926829],0
d1,1,0.171605,1.868868,[12  5] ; [56 50],[9.39837398 7.60162602] ; [58.60162602 47.39837398],0
v1,1,0.227945,1.453636,[12  4] ; [61 42],[9.81512605 6.18487395] ; [63.18487395 39.81512605],0
p1,1,0.243734,1.358869,[ 3 14] ; [ 9 96],[ 1.67213115 15.32786885] ; [10.32786885 94.67213115],0
u2,1,0.259656,1.270588,[1 2] ; [16  8],[1.88888889 1.11111111] ; [15.11111111  8.88888889],0
r1,1,0.274375,1.194743,[15  2] ; [81 25],[13.26829268  3.73170732] ; [82.73170732 23.26829268],0
p10,1,0.279486,1.169589,[13  4] ; [90 14],[14.47107438  2.52892562] ; [88.52892562 15.47107438],0
p2,1,0.300153,1.073513,[15  2] ; [81 24],[13.37704918  3.62295082] ; [82.62295082 22.37704918],0
u3,1,0.332373,0.939631,[1 2] ; [15  9],[1.77777778 1.22222222] ; [14.22222222  9.77777778],0
a6,1,0.334168,0.932677,[8 9] ; [37 69],[ 6.2195122 10.7804878] ; [38.7804878 67.2195122],0
b2,1,0.334316,0.932106,[7 4] ; [38 41],[5.5 5.5] ; [39.5 39.5],0
b3,1,0.334316,0.932106,[7 4] ; [38 41],[5.5 5.5] ; [39.5 39.5],0
b4,1,0.334481,0.931473,[10  7] ; [49 57],[8.15447154 8.84552846] ; [50.84552846 55.15447154],0
d5,1,0.336597,0.923351,[15  2] ; [82 23],[13.51639344  3.48360656] ; [83.48360656 21.51639344],0
n2,1,0.360505,0.836132,[2 2] ; [21  8],[2.78787879 1.21212121] ; [20.21212121  8.78787879],0
r4,1,0.391542,0.734147,[16  1] ; [92 14],[14.92682927  2.07317073] ; [93.07317073 12.92682927],0
s2,1,0.396849,0.717852,[14  3] ; [77 29],[12.57723577  4.42276423] ; [78.42276423 27.57723577],0
p11,1,0.478054,0.503299,[15  2] ; [86 20],[13.95934959  3.04065041] ; [87.04065041 18.95934959],0
n3,1,0.481819,0.494743,[2 2] ; [19  9],[2.625 1.375] ; [18.375  9.625],0
b5,1,0.484453,0.488823,[ 6 11] ; [47 59],[7.32520325 9.67479675] ; [45.67479675 60.32520325],0
n1,1,0.496367,0.462695,[3 1] ; [16 12],[2.375 1.625] ; [16.625 11.375],0
a2,1,0.498362,0.458423,[ 1 16] ; [12 94],[ 1.79674797 15.20325203] ; [11.20325203 94.79674797],0
d3,1,0.50854,0.43707,[9 8] ; [47 59],[7.7398374 9.2601626] ; [48.2601626 57.7398374],0
v2,1,0.571667,0.319901,[8 9] ; [55 46],[9.07627119 7.92372881] ; [53.92372881 47.07627119],0
a3,1,0.644189,0.213305,[14  3] ; [82 24],[13.26829268  3.73170732] ; [82.73170732 23.26829268],0
a8,1,0.668802,0.183007,[ 3 14] ; [14 88],[ 2.42857143 14.57142857] ; [14.57142857 87.42857143],0
s6,1,0.686777,0.162596,[15  2] ; [87 16],[14.45  2.55] ; [87.55 15.45],0
d2,1,0.697915,0.15065,[10  7] ; [57 49],[9.2601626 7.7398374] ; [57.7398374 48.2601626],0
s4,1,0.754109,0.09811,[ 3 14] ; [22 83],[ 3.48360656 13.51639344] ; [21.51639344 83.48360656],0
d4,1,0.754109,0.09811,[14  3] ; [83 22],[13.51639344  3.48360656] ; [83.48360656 21.51639344],0
r2,1,0.792029,0.069525,[16  1] ; [96  8],[15.73553719  1.26446281] ; [96.26446281  7.73553719],0
b1,1,0.834189,0.04382,[9 8] ; [59 47],[9.39837398 7.60162602] ; [58.60162602 47.39837398],0
v4,1,0.842895,0.03928,[16  1] ; [100   5],[16.16393443  0.83606557] ; [99.83606557  5.16393443],0
a4,1,0.891436,0.018629,[8 9] ; [48 58],[7.7398374 9.2601626] ; [48.2601626 57.7398374],0
p9,1,0.932031,0.007274,[15  2] ; [91 13],[14.89256198  2.10743802] ; [91.10743802 12.89256198],0
a5,1,0.935402,0.006569,[13  4] ; [82 24],[13.1300813  3.8699187] ; [81.8699187 24.1300813],0
