Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,65.904812,[38 47] ; [508 102],[66.77697842 18.22302158] ; [479.22302158 130.77697842],1
n4,1,0.0,49.573594,[44 43] ; [509 102],[68.9269341 18.0730659] ; [484.0730659 126.9269341],1
r4,1,1e-06,23.507401,[71 16] ; [582  29],[81.39111748  5.60888252] ; [571.60888252  39.39111748],1
r3,1,0.00205,9.504391,[78  9] ; [589  20],[83.375  3.625] ; [583.625  25.375],0
s6,1,0.003674,8.438509,[49 38] ; [427 169],[60.63250366 26.36749634] ; [415.36749634 180.63250366],0
p11,1,0.004767,7.965959,[64 23] ; [522  89],[73.04011461 13.95988539] ; [512.95988539  98.04011461],0
p6,1,0.006265,7.472461,[21 63] ; [245 360],[32.42960813 51.57039187] ; [233.57039187 371.42960813],0
s5,1,0.010503,6.547469,[20 63] ; [226 360],[30.52017937 52.47982063] ; [215.47982063 370.52017937],0
u2,1,0.010567,6.536792,[23  6] ; [85 73],[16.7486631 12.2513369] ; [91.2513369 66.7486631],0
p4,1,0.012593,6.225469,[43 43] ; [390 220],[53.50287356 32.49712644] ; [379.49712644 230.50287356],0
v3,1,0.013846,6.057687,[23 58] ; [253 339],[33.21842496 47.78157504] ; [242.78157504 349.21842496],0
p3,1,0.015838,5.820789,[36 51] ; [336 273],[46.5 40.5] ; [325.5 283.5],0
p2,1,0.017764,5.619257,[67 19] ; [531  77],[74.1037464 11.8962536] ; [523.8962536  84.1037464],0
a5,1,0.018661,5.533021,[57 30] ; [471 140],[65.81088825 21.18911175] ; [462.18911175 148.81088825],0
u1,1,0.020045,5.407985,[ 8 79] ; [119 492],[15.82951289 71.17048711] ; [111.17048711 499.82951289],0
s7,1,0.020909,5.33436,[34 50] ; [315 269],[43.88622754 40.11377246] ; [305.11377246 278.88622754],0
p12,1,0.022424,5.212547,[ 2 85] ; [ 59 549],[ 7.63597122 79.36402878] ; [ 53.36402878 554.63597122],0
p7,1,0.025168,5.01227,[45 36] ; [407 191],[53.92047128 27.07952872] ; [398.07952872 199.92047128],0
v1,1,0.027446,4.862526,[38 46] ; [345 250],[47.3814433 36.6185567] ; [335.6185567 259.3814433],0
u3,1,0.031304,4.636218,[22  6] ; [90 68],[16.86021505 11.13978495] ; [95.13978495 62.86021505],0
a4,1,0.031891,4.604347,[30 57] ; [285 325],[39.31850789 47.68149211] ; [275.68149211 334.31850789],0
d2,1,0.033903,4.49961,[33 54] ; [305 304],[42.25 44.75] ; [295.75 313.25],0
p9,1,0.048861,3.880139,[78  9] ; [578  31],[82.  5.] ; [574.  35.],0
a8,1,0.055243,3.674723,[ 5 75] ; [ 78 481],[10.39123631 69.60876369] ; [ 72.60876369 486.39123631],0
