Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,59.081543,[259  80] ; [51 80],[223.59574468 115.40425532] ; [86.40425532 44.59574468],1
d3,1,0.0,48.843111,[270  70] ; [61 70],[238.93842887 101.06157113] ; [92.06157113 38.93842887],1
a2,1,1e-06,23.332337,[108 234] ; [ 13 118],[ 87.48837209 254.51162791] ; [33.51162791 97.48837209],1
u1,1,1.2e-05,19.237268,[ 85 257] ; [  9 122],[ 67.96617336 274.03382664] ; [ 26.03382664 104.96617336],1
b5,1,4.4e-05,16.701527,[222 120] ; [58 73],[202.45243129 139.54756871] ; [77.54756871 53.45243129],1
d1,1,0.001668,9.883415,[226 116] ; [66 65],[211.12896406 130.87103594] ; [80.87103594 50.12896406],0
n6,1,0.015363,5.874376,[298  41] ; [102  27],[289.74358974  49.25641026] ; [110.25641026  18.74358974],0
v2,1,0.022867,5.178609,[194 130] ; [60 65],[183.28730512 140.71269488] ; [70.71269488 54.28730512],0
s2,1,0.024718,5.043528,[280  62] ; [95 36],[271.14164905  70.85835095] ; [103.85835095  27.14164905],0
d4,1,0.029021,4.766352,[292  48] ; [100  29],[284.17910448  55.82089552] ; [107.82089552  21.17910448],0
b2,1,0.046744,3.954588,[ 71 130] ; [42 46],[ 78.5916955 122.4083045] ; [34.4083045 53.5916955],0
b3,1,0.046744,3.954588,[ 71 130] ; [42 46],[ 78.5916955 122.4083045] ; [34.4083045 53.5916955],0
p2,1,0.058399,3.582284,[297  45] ; [103  26],[290.44585987  51.55414013] ; [109.55414013  19.44585987],0
a5,1,0.073617,3.200468,[260  82] ; [89 42],[252.34249471  89.65750529] ; [96.65750529 34.34249471],0
b1,1,0.095814,2.773874,[128 214] ; [60 71],[135.93234672 206.06765328] ; [52.06765328 78.93234672],0
r1,1,0.100431,2.698692,[299  40] ; [108  23],[293.55957447  45.44042553] ; [113.44042553  17.55957447],0
p4,1,0.111987,2.525955,[222 118] ; [74 55],[214.58422175 125.41577825] ; [81.41577825 47.58422175],0
s6,1,0.126956,2.329338,[292  46] ; [100  24],[286.78787879  51.21212121] ; [105.21212121  18.78787879],0
d5,1,0.128155,2.314707,[280  60] ; [99 31],[274.17021277  65.82978723] ; [104.82978723  25.17021277],0
p9,1,0.163692,1.939781,[297  41] ; [107  22],[292.40256959  45.59743041] ; [111.59743041  17.40256959],0
u3,1,0.174606,1.842947,[62 28] ; [19 15],[58.79032258 31.20967742] ; [22.20967742 11.79032258],0
p10,1,0.209317,1.576145,[289  50] ; [103  25],[284.55674518  54.44325482] ; [107.44325482  20.55674518],0
s8,1,0.213224,1.549403,[194 146] ; [83 48],[199.95753715 140.04246285] ; [77.04246285 53.95753715],0
s5,1,0.214881,1.538233,[134 192] ; [59 65],[139.81777778 186.18222222] ; [53.18222222 70.81777778],0
r2,1,0.222208,1.490053,[337   3] ; [128   3],[335.66878981   4.33121019] ; [129.33121019   1.66878981],0
