Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,37.032704,[35 49] ; [132  33],[56.3373494 27.6626506] ; [110.6626506  54.3373494],1
r1,1,0.0,35.536578,[44 42] ; [141  23],[63.64 22.36] ; [121.36  42.64],1
n4,1,1e-06,24.750436,[44 42] ; [134  31],[60.98804781 25.01195219] ; [117.01195219  47.98804781],1
d2,1,1e-06,23.753186,[18 67] ; [88 77],[36.04 48.96] ; [69.96 95.04],1
d1,1,3e-06,21.706074,[26 60] ; [101  64],[43.51394422 42.48605578] ; [83.48605578 81.51394422],1
a4,1,4e-06,21.202011,[17 69] ; [82 83],[33.92031873 52.07968127] ; [65.07968127 99.92031873],1
r4,1,1.7e-05,18.489735,[60 26] ; [150  15],[71.95219124 14.04780876] ; [138.04780876  26.95219124],1
d4,1,2.9e-05,17.496909,[50 34] ; [138  27],[63.42168675 20.57831325] ; [124.57831325  40.42168675],1
d5,1,6.5e-05,15.954847,[51 34] ; [137  28],[63.92 21.08] ; [124.08  40.92],1
a6,1,0.000126,14.69884,[44 42] ; [124  41],[57.56175299 28.43824701] ; [110.43824701  54.56175299],1
v1,1,0.000483,12.181893,[28 56] ; [92 70],[40.97560976 43.02439024] ; [79.02439024 82.97560976],1
p11,1,0.000612,11.73927,[59 27] ; [143  22],[69.21115538 16.78884462] ; [132.78884462  32.21115538],1
p10,1,0.000995,10.837739,[52 34] ; [131  33],[62.952 23.048] ; [120.048  43.952],1
r2,1,0.001089,10.669005,[70 16] ; [154   9],[77.36546185  8.63453815] ; [146.63453815  16.36546185],0
d3,1,0.001368,10.248766,[44 40] ; [120  45],[55.3253012 28.6746988] ; [108.6746988  56.3253012],0
p3,1,0.002723,8.984029,[26 60] ; [82 82],[37.152 48.848] ; [70.848 93.152],0
n5,1,0.002784,8.943707,[45 41] ; [117  47],[55.728 30.272] ; [106.272  57.728],0
v2,1,0.005474,7.715793,[34 48] ; [97 64],[44.20576132 37.79423868] ; [86.79423868 74.20576132],0
v3,1,0.007178,7.227966,[20 64] ; [65 93],[29.50413223 54.49586777] ; [ 55.49586777 102.50413223],0
p4,1,0.007539,7.139749,[34 52] ; [94 70],[44.032 41.968] ; [83.968 80.032],0
p9,1,0.010127,6.612466,[59 27] ; [135  28],[67.00401606 18.99598394] ; [126.99598394  36.00401606],0
u1,1,0.01352,6.099762,[ 4 82] ; [ 25 140],[ 9.93625498 76.06374502] ; [ 19.06374502 145.93625498],0
s8,1,0.03534,4.428653,[12 74] ; [ 42 123],[18.50199203 67.49800797] ; [ 35.49800797 129.50199203],0
p8,1,0.03585,4.404222,[35 50] ; [90 73],[42.84274194 42.15725806] ; [82.15725806 80.84274194],0
r3,1,0.040182,4.210195,[74 11] ; [155   9],[78.17269076  6.82730924] ; [150.82730924  13.17269076],0
u3,1,0.099384,2.715407,[20 31] ; [19 14],[23.67857143 27.32142857] ; [15.32142857 17.67857143],0
s4,1,0.10346,2.651385,[11 75] ; [ 11 154],[ 7.53784861 78.46215139] ; [ 14.46215139 150.53784861],0
v4,1,0.105779,2.616181,[77  8] ; [157   7],[79.87951807  5.12048193] ; [154.12048193   9.87951807],0
a7,1,0.139675,2.181531,[54 30] ; [121  44],[59.03614458 24.96385542] ; [115.96385542  49.03614458],0
n6,1,0.140962,2.167429,[64 22] ; [135  29],[68.456 17.544] ; [130.544  33.456],0
b3,1,0.168742,1.894087,[15 32] ; [43 55],[18.8 28.2] ; [39.2 58.8],0
b2,1,0.168742,1.894087,[15 32] ; [43 55],[18.8 28.2] ; [39.2 58.8],0
p7,1,0.180399,1.79433,[47 38] ; [105  59],[51.8875502 33.1124498] ; [100.1124498  63.8875502],0
s7,1,0.227015,1.459468,[17 66] ; [ 42 110],[20.83829787 62.16170213] ; [ 38.16170213 113.83829787],0
p5,1,0.229992,1.440909,[ 3 83] ; [ 12 153],[ 5.13944223 80.86055777] ; [  9.86055777 155.13944223],0
b5,1,0.24599,1.345934,[55 31] ; [93 72],[50.70916335 35.29083665] ; [97.29083665 67.70916335],0
a1,1,0.357966,0.845018,[ 1 85] ; [  5 160],[ 2.05577689 83.94422311] ; [  3.94422311 161.05577689],0
a8,1,0.413662,0.668252,[11 68] ; [ 15 131],[ 9.12888889 69.87111111] ; [ 16.87111111 129.12888889],0
n3,1,0.462443,0.539976,[19  5] ; [24 10],[17.79310345  6.20689655] ; [25.20689655  8.79310345],0
n2,1,0.492468,0.47113,[14  9] ; [23 10],[15.19642857  7.80357143] ; [21.80357143 11.19642857],0
b4,1,0.528919,0.396467,[51 35] ; [91 74],[48.65338645 37.34661355] ; [93.34661355 71.65338645],0
u2,1,0.565204,0.330773,[23 28] ; [17 16],[24.28571429 26.71428571] ; [15.71428571 17.28571429],0
n1,1,0.578158,0.309222,[ 7 17] ; [ 7 24],[ 6.10909091 17.89090909] ; [ 7.89090909 23.10909091],0
s2,1,0.656187,0.198189,[16 70] ; [ 34 128],[17.33870968 68.66129032] ; [ 32.66129032 129.33870968],0
p6,1,0.733383,0.116028,[26 59] ; [ 53 109],[27.18623482 57.81376518] ; [ 51.81376518 110.18623482],0
b1,1,0.735865,0.113795,[32 54] ; [ 65 100],[33.23505976 52.76494024] ; [ 63.76494024 101.23505976],0
s5,1,0.81223,0.05643,[11 73] ; [ 23 139],[11.6097561 72.3902439] ; [ 22.3902439 139.6097561],0
p1,1,0.815671,0.054344,[ 7 79] ; [ 12 152],[ 6.536 79.464] ; [ 12.464 151.536],0
s3,1,0.93067,0.007569,[23 62] ; [ 43 119],[22.71255061 62.28744939] ; [ 43.28744939 118.71255061],0
