Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.009076,6.807846,[ 1 35] ; [18 64],[ 5.79661017 30.20338983] ; [13.20338983 68.79661017],0
b4,1,0.020881,5.336728,[28  8] ; [46 37],[22.38655462 13.61344538] ; [51.61344538 31.38655462],0
u1,1,0.03064,4.672994,[ 2 34] ; [18 65],[ 6.05042017 29.94957983] ; [13.94957983 69.05042017],0
b2,1,0.031597,4.620207,[ 3 16] ; [23 30],[ 6.86111111 12.13888889] ; [19.13888889 33.86111111],0
b3,1,0.031597,4.620207,[ 3 16] ; [23 30],[ 6.86111111 12.13888889] ; [19.13888889 33.86111111],0
p11,1,0.0356,4.416186,[22 14] ; [66 17],[26.62184874  9.37815126] ; [61.37815126 21.62184874],0
n1,1,0.037396,4.332308,[ 3 10] ; [12  8],[5.90909091 7.09090909] ; [ 9.09090909 10.90909091],0
s2,1,0.038215,4.295433,[26 10] ; [43 40],[20.87394958 15.12605042] ; [48.12605042 34.87394958],0
s7,1,0.057849,3.597999,[26  8] ; [45 33],[21.55357143 12.44642857] ; [49.44642857 28.55357143],0
r1,1,0.067722,3.337383,[25 11] ; [69 13],[28.6779661  7.3220339] ; [65.3220339 16.6779661],0
n4,1,0.074219,3.187157,[21 15] ; [62 21],[25.1092437 10.8907563] ; [57.8907563 25.1092437],0
a2,1,0.080901,3.046704,[ 4 32] ; [21 62],[ 7.56302521 28.43697479] ; [17.43697479 65.56302521],0
s3,1,0.098198,2.734571,[26 10] ; [46 36],[21.96610169 14.03389831] ; [50.03389831 31.96610169],0
b1,1,0.108531,2.575476,[10 26] ; [36 47],[13.91596639 22.08403361] ; [32.08403361 50.91596639],0
n5,1,0.109686,2.558746,[21 15] ; [60 22],[24.71186441 11.28813559] ; [56.28813559 25.71186441],0
s1,1,0.110374,2.548862,[ 4 32] ; [ 3 80],[ 2.11764706 33.88235294] ; [ 4.88235294 78.11764706],0
n6,1,0.121813,2.393849,[30  6] ; [76  6],[32.33898305  3.66101695] ; [73.66101695  8.33898305],0
v2,1,0.162453,1.951247,[13 22] ; [42 40],[16.45299145 18.54700855] ; [38.54700855 43.45299145],0
a7,1,0.242539,1.365774,[22 14] ; [59 23],[24.71186441 11.28813559] ; [56.28813559 25.71186441],0
u2,1,0.248286,1.332921,[8 5] ; [10 14],[6.32432432 6.67567568] ; [11.67567568 12.32432432],0
n2,1,0.248983,1.329003,[11  2] ; [14  7],[9.55882353 3.44117647] ; [15.44117647  5.55882353],0
a1,1,0.257725,1.280934,[ 1 35] ; [ 7 76],[ 2.42016807 33.57983193] ; [ 5.57983193 77.42016807],0
a6,1,0.26628,1.235812,[20 16] ; [55 28],[22.68907563 13.31092437] ; [52.31092437 30.68907563],0
p2,1,0.316895,1.001719,[27  9] ; [68 14],[28.98305085  7.01694915] ; [66.01694915 15.98305085],0
r3,1,0.33143,0.943303,[31  4] ; [76  5],[32.28448276  2.71551724] ; [74.71551724  6.28448276],0
n3,1,0.338426,0.916385,[11  2] ; [14  6],[9.84848485 3.15151515] ; [15.15151515  4.84848485],0
p6,1,0.408037,0.684512,[15 21] ; [28 55],[13.00840336 22.99159664] ; [29.99159664 53.00840336],0
v4,1,0.440367,0.595327,[34  2] ; [73  8],[32.92307692  3.07692308] ; [74.07692308  6.92307692],0
p8,1,0.442651,0.589401,[15 20] ; [41 40],[16.89655172 18.10344828] ; [39.10344828 41.89655172],0
r2,1,0.449751,0.571279,[35  1] ; [77  5],[34.16949153  1.83050847] ; [77.83050847  4.16949153],0
a5,1,0.460863,0.543797,[25 11] ; [63 20],[26.62184874  9.37815126] ; [61.37815126 21.62184874],0
d3,1,0.476232,0.507479,[25 11] ; [52 31],[23.29411765 12.70588235] ; [53.70588235 29.29411765],0
u3,1,0.495628,0.464286,[8 5] ; [13 13],[7. 6.] ; [14. 12.],0
b5,1,0.504803,0.444825,[18 18] ; [36 47],[16.33613445 19.66386555] ; [37.66386555 45.33613445],0
p3,1,0.561624,0.3369,[17 19] ; [44 39],[18.45378151 17.54621849] ; [42.54621849 40.45378151],0
s8,1,0.581041,0.304555,[16 20] ; [32 50],[14.6440678 21.3559322] ; [33.3559322 48.6440678],0
d4,1,0.606499,0.265305,[27  9] ; [65 17],[28.06779661  7.93220339] ; [63.93220339 18.06779661],0
a3,1,0.609416,0.261026,[23 13] ; [57 26],[24.20168067 11.79831933] ; [55.79831933 27.20168067],0
p10,1,0.641746,0.216466,[28  8] ; [66 15],[28.92307692  7.07692308] ; [65.07692308 15.92307692],0
v3,1,0.648374,0.207957,[12 23] ; [24 56],[10.95652174 24.04347826] ; [25.04347826 54.95652174],0
p12,1,0.657836,0.196163,[ 4 32] ; [ 7 75],[ 3.3559322 32.6440678] ; [ 7.6440678 74.3559322],0
p9,1,0.669328,0.18239,[30  5] ; [66 14],[29.2173913  5.7826087] ; [66.7826087 13.2173913],0
p4,1,0.787191,0.072878,[21 15] ; [50 32],[21.66101695 14.33898305] ; [49.33898305 32.66101695],0
a4,1,0.79823,0.065351,[16 20] ; [39 44],[16.63865546 19.36134454] ; [38.36134454 44.63865546],0
d2,1,0.807134,0.059597,[18 18] ; [43 39],[18.61016949 17.38983051] ; [42.38983051 39.61016949],0
p7,1,0.825282,0.048733,[22 13] ; [52 28],[22.52173913 12.47826087] ; [51.47826087 28.52173913],0
p1,1,0.84939,0.036061,[ 4 32] ; [10 71],[ 4.30769231 31.69230769] ; [ 9.69230769 71.30769231],0
d1,1,0.892819,0.018154,[20 16] ; [45 38],[19.66386555 16.33613445] ; [45.33613445 37.66386555],0
d5,1,0.916003,0.011124,[27  9] ; [63 20],[27.22689076  8.77310924] ; [62.77310924 20.22689076],0
r4,1,0.965695,0.00185,[32  4] ; [74  9],[32.06722689  3.93277311] ; [73.93277311  9.06722689],0
