Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.614142,[41 81] ; [28  6],[53.96153846 68.03846154] ; [15.03846154 18.96153846],1
b1,1,5.4e-05,16.313232,[53 72] ; [ 2 33],[42.96875 82.03125] ; [12.03125 22.96875],1
p12,1,0.001402,10.203429,[  1 124] ; [ 4 31],[  3.90625 121.09375] ; [ 1.09375 33.90625],0
a3,1,0.012564,6.229419,[59 65] ; [25 10],[65.50943396 58.49056604] ; [18.49056604 16.50943396],0
r1,1,0.021835,5.258922,[73 51] ; [28  7],[78.7672956 45.2327044] ; [22.2327044 12.7672956],0
v1,1,0.02504,5.021116,[38 85] ; [18 17],[43.59493671 79.40506329] ; [12.40506329 22.59493671],0
r2,1,0.027048,4.887713,[102  22] ; [34  1],[106.06289308  17.93710692] ; [29.93710692  5.06289308],0
d4,1,0.035923,4.400762,[89 36] ; [31  4],[93.75 31.25] ; [26.25  8.75],0
b4,1,0.056426,3.639436,[63 62] ; [24 11],[67.96875 57.03125] ; [19.03125 15.96875],0
p10,1,0.056784,3.628921,[70 54] ; [26  9],[74.86792453 49.13207547] ; [21.13207547 13.86792453],0
s6,1,0.079837,3.068213,[52 72] ; [20 14],[56.50632911 67.49367089] ; [15.49367089 18.50632911],0
u2,1,0.092352,2.832883,[27 38] ; [7 3],[29.46666667 35.53333333] ; [4.53333333 5.46666667],0
d3,1,0.142898,2.146471,[71 52] ; [25 10],[74.73417722 48.26582278] ; [21.26582278 13.73417722],0
n3,1,0.163734,1.939394,[35 15] ; [7 7],[32.8125 17.1875] ; [9.1875 4.8125],0
a5,1,0.165076,1.927103,[62 63] ; [22 13],[65.625 59.375] ; [18.375 16.625],0
n1,1,0.165841,1.920138,[12 38] ; [ 1 13],[10.15625 39.84375] ; [ 2.84375 11.15625],0
r4,1,0.16593,1.919336,[89 36] ; [29  6],[92.1875 32.8125] ; [25.8125  9.1875],0
p5,1,0.173402,1.853283,[  4 120] ; [ 3 32],[  5.4591195 118.5408805] ; [ 1.5408805 33.4591195],0
a6,1,0.210092,1.570795,[71 54] ; [24 11],[74.21875 50.78125] ; [20.78125 14.21875],0
p9,1,0.215227,1.535913,[82 42] ; [27  8],[85.00628931 38.99371069] ; [23.99371069 11.00628931],0
b3,1,0.230533,1.437569,[11 47] ; [ 5 10],[12.71232877 45.28767123] ; [ 3.28767123 11.71232877],0
b2,1,0.230533,1.437569,[11 47] ; [ 5 10],[12.71232877 45.28767123] ; [ 3.28767123 11.71232877],0
s8,1,0.231756,1.430054,[ 15 109] ; [ 7 28],[ 17.1572327 106.8427673] ; [ 4.8427673 30.1572327],0
s2,1,0.255391,1.293572,[37 87] ; [14 21],[39.77358491 84.22641509] ; [11.22641509 23.77358491],0
s1,1,0.272721,1.203008,[  5 120] ; [ 3 32],[  6.25 118.75] ; [ 1.75 33.25],0
d1,1,0.278826,1.172803,[48 77] ; [17 18],[50.78125 74.21875] ; [14.21875 20.78125],0
p2,1,0.296818,1.088435,[90 35] ; [22 13],[87.5 37.5] ; [24.5 10.5],0
s3,1,0.311295,1.025175,[45 79] ; [16 19],[47.57232704 76.42767296] ; [13.42767296 21.57232704],0
p6,1,0.357348,0.847192,[26 96] ; [ 5 30],[24.08917197 97.91082803] ; [ 6.91082803 28.08917197],0
n5,1,0.361254,0.833528,[42 82] ; [ 9 26],[39.77358491 84.22641509] ; [11.22641509 23.77358491],0
d5,1,0.445716,0.581523,[80 44] ; [25 10],[81.88679245 42.11320755] ; [23.11320755 11.88679245],0
a7,1,0.445716,0.581523,[80 44] ; [25 10],[81.88679245 42.11320755] ; [23.11320755 11.88679245],0
n2,1,0.479988,0.498891,[33 16] ; [8 6],[31.88888889 17.11111111] ; [9.11111111 4.88888889],0
p1,1,0.488916,0.478912,[  4 121] ; [ 2 33],[  4.6875 120.3125] ; [ 1.3125 33.6875],0
u1,1,0.520937,0.412038,[  7 118] ; [ 3 32],[  7.8125 117.1875] ; [ 2.1875 32.8125],0
a2,1,0.525764,0.402572,[ 10 115] ; [ 4 31],[ 10.9375 114.0625] ; [ 3.0625 31.9375],0
u3,1,0.537082,0.380975,[36 29] ; [4 5],[35.13513514 29.86486486] ; [4.86486486 4.13513514],0
s4,1,0.576522,0.311891,[ 20 105] ; [ 7 28],[ 21.09375 103.90625] ; [ 5.90625 29.09375],0
p8,1,0.595659,0.281592,[47 77] ; [15 20],[48.35220126 75.64779874] ; [13.64779874 21.35220126],0
p11,1,0.601582,0.272617,[81 44] ; [21 14],[79.6875 45.3125] ; [22.3125 12.6875],0
a1,1,0.6194,0.246712,[  6 119] ; [ 1 34],[  5.46875 119.53125] ; [ 1.53125 33.46875],0
r3,1,0.655566,0.198954,[111  14] ; [32  3],[111.71875  13.28125] ; [31.28125  3.71875],0
a4,1,0.671301,0.180084,[33 92] ; [ 8 27],[32.03125 92.96875] ; [ 8.96875 26.03125],0
p4,1,0.719317,0.129148,[42 82] ; [13 22],[42.89308176 81.10691824] ; [12.10691824 22.89308176],0
n6,1,0.719436,0.129034,[78 47] ; [23 12],[78.90625 46.09375] ; [22.09375 12.90625],0
b5,1,0.729614,0.119467,[79 46] ; [21 14],[78.125 46.875] ; [21.875 13.125],0
v4,1,0.739794,0.110308,[111  13] ; [32  3],[111.52201258  12.47798742] ; [31.47798742  3.52201258],0
s5,1,0.747455,0.103682,[26 98] ; [ 8 26],[26.6835443 97.3164557] ; [ 7.3164557 26.6835443],0
d2,1,0.76555,0.088924,[39 86] ; [10 25],[38.28125 86.71875] ; [10.71875 24.28125],0
p3,1,0.769297,0.086022,[35 89] ; [ 9 26],[34.31446541 89.68553459] ; [ 9.68553459 25.31446541],0
p7,1,0.960289,0.002479,[58 64] ; [16 18],[57.87179487 64.12820513] ; [16.12820513 17.87179487],0
