Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,47.393551,[ 91 173] ; [105  46],[124.68433735 139.31566265] ; [71.31566265 79.68433735],1
p2,1,0.0,27.224449,[174  97] ; [135  19],[197.03294118  73.96705882] ; [111.96705882  42.03294118],1
p4,1,4e-06,21.057792,[ 75 195] ; [77 77],[ 96.79245283 173.20754717] ; [55.20754717 98.79245283],1
p6,1,0.000868,11.089733,[ 47 221] ; [ 49 106],[ 60.82269504 207.17730496] ; [ 35.17730496 119.82269504],1
p10,1,0.001273,10.381879,[169  98] ; [120  33],[183.72142857  83.27857143] ; [105.27857143  47.72142857],0
p9,1,0.001624,9.931908,[181  85] ; [125  27],[194.72727273  71.27272727] ; [111.27272727  40.72727273],0
p11,1,0.001894,9.649415,[179  93] ; [124  31],[193.0117096  78.9882904] ; [109.9882904  45.0117096],0
v4,1,0.002782,8.945341,[228  40] ; [144   8],[237.37142857  30.62857143] ; [134.62857143  17.37142857],0
r4,1,0.002962,8.830499,[204  68] ; [135  20],[215.94379391  56.05620609] ; [123.05620609  31.94379391],0
p5,1,0.003046,8.779932,[  8 262] ; [ 15 139],[ 14.64622642 255.35377358] ; [  8.35377358 145.64622642],0
v1,1,0.003795,8.379327,[105 160] ; [82 69],[119.12259615 145.87740385] ; [67.87740385 83.12259615],0
s6,1,0.006809,7.322587,[130 140] ; [94 58],[143.31753555 126.68246445] ; [80.68246445 71.31753555],0
a7,1,0.02161,5.276919,[171  99] ; [115  40],[181.69411765  88.30588235] ; [104.30588235  50.69411765],0
s8,1,0.028858,4.776049,[ 76 195] ; [59 95],[ 86.08235294 184.91764706] ; [ 48.91764706 105.08235294],0
n6,1,0.04515,4.013027,[193  76] ; [124  30],[201.59101655  67.40898345] ; [115.40898345  38.59101655],0
v3,1,0.052873,3.747932,[ 76 183] ; [58 92],[ 84.85574572 174.14425428] ; [ 49.14425428 100.85574572],0
a4,1,0.060797,3.515518,[118 152] ; [ 53 101],[108.89150943 161.10849057] ; [62.10849057 91.89150943],0
p1,1,0.064075,3.428646,[ 10 261] ; [ 12 141],[ 14.06132075 256.93867925] ; [  7.93867925 145.06132075],0
r3,1,0.068942,3.308029,[236  32] ; [145  10],[241.39007092  26.60992908] ; [139.60992908  15.39007092],0
s5,1,0.07519,3.165912,[ 50 215] ; [ 40 112],[ 57.1942446 207.8057554] ; [ 32.8057554 119.1942446],0
n2,1,0.080652,3.051716,[67 35] ; [30  7],[71.17985612 30.82014388] ; [25.82014388 11.17985612],0
a5,1,0.100063,2.704539,[168 104] ; [108  47],[175.81264637  96.18735363] ; [100.18735363  54.81264637],0
r1,1,0.101153,2.687275,[194  76] ; [121  32],[201.06382979  68.93617021] ; [113.93617021  39.06382979],0
u1,1,0.106988,2.598163,[ 37 235] ; [ 13 142],[ 31.8501171 240.1498829] ; [ 18.1498829 136.8501171],0
a2,1,0.119286,2.426669,[ 57 215] ; [ 23 132],[ 50.96018735 221.03981265] ; [ 29.03981265 125.96018735],0
a1,1,0.174032,1.847864,[ 17 255] ; [  5 150],[ 14.01405152 257.98594848] ; [  7.98594848 147.01405152],0
r2,1,0.225897,1.466511,[233  33] ; [139  13],[236.72727273  29.27272727] ; [135.27272727  16.72727273],0
d2,1,0.238898,1.387084,[123 145] ; [62 93],[117.21040189 150.78959811] ; [67.78959811 87.21040189],0
b4,1,0.286296,1.136958,[167 105] ; [87 68],[161.79859485 110.20140515] ; [92.20140515 62.79859485],0
s2,1,0.294426,1.099274,[ 99 171] ; [64 89],[104.04255319 165.95744681] ; [58.95744681 94.04255319],0
v2,1,0.33268,0.938439,[120 137] ; [77 72],[124.70197044 132.29802956] ; [72.29802956 76.70197044],0
s7,1,0.34007,0.910166,[ 88 171] ; [58 92],[ 92.45476773 166.54523227] ; [53.54523227 96.45476773],0
d3,1,0.373886,0.790708,[166 104] ; [102  53],[170.25882353  99.74117647] ; [97.74117647 57.25882353],0
u2,1,0.428093,0.62799,[53 42] ; [27 28],[50.66666667 44.33333333] ; [29.33333333 25.66666667],0
a6,1,0.450702,0.568885,[176  95] ; [95 60],[172.39671362  98.60328638] ; [98.60328638 56.39671362],0
n5,1,0.479009,0.501118,[179  89] ; [108  46],[182.26540284  85.73459716] ; [104.73459716  49.26540284],0
d5,1,0.486608,0.484017,[198  73] ; [118  37],[201.02347418  69.97652582] ; [114.97652582  40.02347418],0
