Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,49.398446,[ 26 402] ; [21 40],[ 41.13701431 386.86298569] ; [ 5.86298569 55.13701431],1
p12,1,0.0,34.382356,[ 30 397] ; [19 42],[ 42.875 384.125] ; [ 6.125 54.875],1
p4,1,0.0,31.130503,[239 190] ; [56  4],[258.80368098 170.19631902] ; [36.19631902 23.80368098],1
p8,1,0.0,27.642199,[203 223] ; [51 10],[222.18480493 203.81519507] ; [31.81519507 29.18480493],1
p6,1,0.0,27.043331,[149 277] ; [42 18],[167.41975309 258.58024691] ; [23.58024691 36.41975309],1
p3,1,3e-06,21.721576,[206 224] ; [48 12],[222.89795918 207.10204082] ; [31.10204082 28.89795918],1
s5,1,1.4e-05,18.820035,[161 251] ; [39 17],[176.06837607 235.93162393] ; [23.93162393 32.06837607],1
s7,1,0.000132,14.615141,[253 159] ; [52  8],[266.22881356 145.77118644] ; [38.77118644 21.22881356],1
n5,1,0.000363,12.716065,[320 109] ; [58  3],[330.94285714  98.05714286] ; [47.05714286 13.94285714],1
a1,1,0.000412,12.475182,[ 17 414] ; [ 9 52],[ 22.77642276 408.22357724] ; [ 3.22357724 57.77642276],1
s8,1,0.000986,10.852898,[233 197] ; [46 14],[244.83673469 185.16326531] ; [34.16326531 25.83673469],1
b5,1,0.001309,10.330457,[263 168] ; [24 37],[251.41666667 179.58333333] ; [35.58333333 25.41666667],0
n4,1,0.001822,9.720946,[325 104] ; [57  4],[334.44489796  94.55510204] ; [47.55510204 13.44489796],0
v1,1,0.005065,7.856196,[218 198] ; [43 17],[228.10084034 187.89915966] ; [32.89915966 27.10084034],0
n6,1,0.010914,6.47928,[351  77] ; [57  3],[357.83606557  70.16393443] ; [50.16393443  9.83606557],0
s6,1,0.011176,6.437185,[346  77] ; [56  3],[352.79253112  70.20746888] ; [49.20746888  9.79253112],0
v3,1,0.017693,5.626278,[161 253] ; [33 27],[169.44303797 244.55696203] ; [24.55696203 35.44303797],0
u4,1,0.020007,5.411266,[ 11 420] ; [ 5 56],[ 14.01626016 416.98373984] ; [ 1.98373984 59.01626016],0
p7,1,0.020794,5.344005,[266 150] ; [46 12],[273.82278481 142.17721519] ; [38.17721519 19.82278481],0
s1,1,0.03338,4.526208,[ 16 408] ; [ 6 55],[ 19.23298969 404.76701031] ; [ 2.76701031 58.23298969],0
d1,1,0.036572,4.370222,[258 173] ; [45 16],[265.43292683 165.56707317] ; [37.56707317 23.43292683],0
p9,1,0.057669,3.60318,[359  67] ; [57  4],[363.89322382  62.10677618] ; [52.10677618  8.89322382],0
n1,1,0.06197,3.483871,[38 55] ; [10  5],[41.33333333 51.66666667] ; [6.66666667 8.33333333],0
a6,1,0.093447,2.813971,[290 139] ; [34 26],[284.24539877 144.75460123] ; [39.75460123 20.24539877],0
s2,1,0.168118,1.899648,[334  97] ; [52  9],[338.14227642  92.85772358] ; [47.85772358 13.14227642],0
p10,1,0.201939,1.628296,[349  77] ; [54  7],[352.52156057  73.47843943] ; [50.47843943 10.52156057],0
n3,1,0.206171,1.598114,[71 23] ; [9 6],[68.99082569 25.00917431] ; [11.00917431  3.99082569],0
s4,1,0.219297,1.508967,[100 327] ; [10 51],[ 96.25 330.75] ; [13.75 47.25],0
p2,1,0.221992,1.491446,[362  68] ; [55  6],[365.19348269  64.80651731] ; [51.80651731  9.19348269],0
d2,1,0.267553,1.229249,[218 212] ; [35 25],[222.02040816 207.97959184] ; [30.97959184 29.02040816],0
a2,1,0.304542,1.054201,[111 320] ; [12 49],[107.75 323.25] ; [15.25 45.75],0
r1,1,0.307527,1.041265,[357  71] ; [54  7],[359.73006135  68.26993865] ; [51.26993865  9.73006135],0
v4,1,0.333191,0.936454,[411  18] ; [60  1],[412.36530612  16.63469388] ; [58.63469388  2.36530612],0
b4,1,0.335676,0.926874,[261 170] ; [33 28],[257.54878049 173.45121951] ; [36.45121951 24.54878049],0
p11,1,0.365989,0.817239,[331 100] ; [50 11],[333.76219512  97.23780488] ; [47.23780488 13.76219512],0
d3,1,0.366954,0.813953,[298 132] ; [45 15],[301. 129.] ; [42. 18.],0
v2,1,0.448785,0.573719,[232 176] ; [31 29],[229.28205128 178.71794872] ; [33.71794872 26.28205128],0
a3,1,0.475445,0.509294,[312 117] ; [47 14],[314.30816327 114.69183673] ; [44.69183673 16.30816327],0
d4,1,0.494185,0.467402,[356  72] ; [52  8],[357.83606557  70.16393443] ; [50.16393443  9.83606557],0
a8,1,0.501308,0.452166,[ 56 346] ; [10 48],[ 57.67826087 344.32173913] ; [ 8.32173913 49.67826087],0
r3,1,0.508772,0.436591,[415  14] ; [58  3],[414.11632653  14.88367347] ; [58.88367347  2.11632653],0
d5,1,0.536998,0.381132,[343  86] ; [50 10],[344.7791411  84.2208589] ; [48.2208589 11.7791411],0
r4,1,0.591474,0.288047,[402  29] ; [58  3],[402.96747967  28.03252033] ; [57.03252033  3.96747967],0
u2,1,0.60434,0.2685,[67 50] ; [7 7],[66.09160305 50.90839695] ; [7.90839695 6.09160305],0
b3,1,0.611591,0.257865,[ 93 156] ; [19 27],[ 94.53559322 154.46440678] ; [17.46440678 28.53559322],0
b2,1,0.611591,0.257865,[ 93 156] ; [19 27],[ 94.53559322 154.46440678] ; [17.46440678 28.53559322],0
a5,1,0.613881,0.254562,[317 114] ; [43 18],[315.36585366 115.63414634] ; [44.63414634 16.36585366],0
u3,1,0.655494,0.199043,[74 43] ; [8 6],[73.23664122 43.76335878] ; [8.76335878 5.23664122],0
a4,1,0.773763,0.082631,[196 234] ; [29 32],[197.04684318 232.95315682] ; [27.95315682 33.04684318],0
a7,1,0.854072,0.033828,[308 122] ; [43 18],[307.39307536 122.60692464] ; [43.60692464 17.39307536],0
b1,1,0.899834,0.015844,[173 258] ; [25 36],[173.45121951 257.54878049] ; [24.54878049 36.45121951],0
n2,1,0.925772,0.00868,[75 20] ; [12  3],[75.13636364 19.86363636] ; [11.86363636  3.13636364],0
u1,1,0.973134,0.001134,[ 84 347] ; [12 49],[ 84.09756098 346.90243902] ; [11.90243902 49.09756098],0
