Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.3e-05,18.968837,[49 29] ; [11 37],[37.14285714 40.85714286] ; [22.85714286 25.14285714],1
v1,1,0.008654,6.89285,[47 28] ; [18 29],[39.95901639 35.04098361] ; [25.04098361 21.95901639],0
r3,1,0.018432,5.554663,[78  1] ; [43  5],[75.26771654  3.73228346] ; [45.73228346  2.26771654],0
n1,1,0.019442,5.4613,[ 5 13] ; [12  6],[8.5 9.5] ; [8.5 9.5],0
r2,1,0.020375,5.379472,[76  1] ; [43  5],[73.304  3.696] ; [45.696  2.304],0
s2,1,0.047178,3.939044,[55 24] ; [25 23],[49.76377953 29.23622047] ; [30.23622047 17.76377953],0
a8,1,0.058837,3.569873,[17 56] ; [ 4 39],[13.21551724 59.78448276] ; [ 7.78448276 35.21551724],0
v4,1,0.059028,3.564499,[77  2] ; [43  5],[74.64566929  4.35433071] ; [45.35433071  2.64566929],0
p9,1,0.062505,3.469643,[70  7] ; [38 10],[66.528 10.472] ; [41.472  6.528],0
p7,1,0.086833,2.932127,[47 28] ; [21 24],[42.5 32.5] ; [25.5 19.5],0
p5,1,0.135111,2.232771,[ 2 77] ; [ 4 44],[ 3.73228346 75.26771654] ; [ 2.26771654 45.73228346],0
n4,1,0.141326,2.163462,[64 14] ; [34 14],[60.66666667 17.33333333] ; [37.33333333 10.66666667],0
a2,1,0.15009,2.071337,[13 66] ; [13 35],[16.17322835 62.82677165] ; [ 9.82677165 38.17322835],0
d4,1,0.194142,1.685901,[68 11] ; [37 11],[65.31496063 13.68503937] ; [39.68503937  8.31496063],0
s7,1,0.224557,1.475011,[60 17] ; [32 15],[57.12903226 19.87096774] ; [34.87096774 12.12903226],0
p10,1,0.257675,1.281208,[66 10] ; [38 10],[63.74193548 12.25806452] ; [40.25806452  7.74193548],0
p6,1,0.260642,1.265342,[21 55] ; [ 9 39],[18.38709677 57.61290323] ; [11.61290323 36.38709677],0
a1,1,0.274167,1.195778,[ 5 74] ; [ 1 47],[ 3.73228346 75.26771654] ; [ 2.26771654 45.73228346],0
a7,1,0.287909,1.129376,[55 24] ; [29 19],[52.2519685 26.7480315] ; [31.7480315 16.2519685],0
s3,1,0.291788,1.111351,[58 21] ; [31 17],[55.36220472 23.63779528] ; [33.63779528 14.36220472],0
p8,1,0.320145,0.988355,[28 48] ; [22 26],[30.64516129 45.35483871] ; [19.35483871 28.64516129],0
b4,1,0.321677,0.982116,[45 34] ; [23 25],[42.2992126 36.7007874] ; [25.7007874 22.2992126],0
n6,1,0.324872,0.969231,[67 11] ; [38 10],[65. 13.] ; [40.  8.],0
p1,1,0.440667,0.594546,[ 6 73] ; [ 2 46],[ 4.97637795 74.02362205] ; [ 3.02362205 44.97637795],0
p3,1,0.466019,0.531399,[28 51] ; [14 34],[26.12598425 52.87401575] ; [15.87401575 32.12598425],0
s4,1,0.498105,0.458972,[13 66] ; [10 37],[14.42063492 64.57936508] ; [ 8.57936508 38.42063492],0
a4,1,0.498889,0.4573,[33 46] ; [23 25],[34.83464567 44.16535433] ; [21.16535433 26.83464567],0
u2,1,0.515339,0.423212,[11  9] ; [8 4],[11.875  8.125] ; [7.125 4.875],0
s6,1,0.518092,0.41769,[61 17] ; [39  8],[62.4 15.6] ; [37.6  9.4],0
b5,1,0.519735,0.414419,[49 30] ; [27 21],[47.27559055 31.72440945] ; [28.72440945 19.27559055],0
a5,1,0.538916,0.377552,[57 22] ; [37 11],[58.47244094 20.52755906] ; [35.52755906 12.47244094],0
r4,1,0.583566,0.300505,[73  6] ; [43  5],[72.15748031  6.84251969] ; [43.84251969  4.15748031],0
a6,1,0.615847,0.251748,[49 29] ; [28 20],[47.66666667 30.33333333] ; [29.33333333 18.66666667],0
d3,1,0.616295,0.251109,[48 31] ; [27 21],[46.65354331 32.34645669] ; [28.34645669 19.65354331],0
s1,1,0.627793,0.235065,[ 2 75] ; [ 2 46],[ 2.464 74.536] ; [ 1.536 46.464],0
b3,1,0.632158,0.229146,[22 32] ; [11 20],[20.96470588 33.03529412] ; [12.03529412 18.96470588],0
b2,1,0.632158,0.229146,[22 32] ; [11 20],[20.96470588 33.03529412] ; [12.03529412 18.96470588],0
s5,1,0.714219,0.134099,[29 42] ; [18 30],[28.04201681 42.95798319] ; [18.95798319 29.04201681],0
n2,1,0.733508,0.115915,[15  4] ; [15  3],[15.40540541  3.59459459] ; [14.59459459  3.40540541],0
u1,1,0.740441,0.109739,[13 66] ; [ 9 39],[13.68503937 65.31496063] ; [ 8.31496063 39.68503937],0
n5,1,0.749676,0.101804,[55 22] ; [33 15],[54.208 22.792] ; [33.792 14.208],0
u3,1,0.760705,0.092754,[14  6] ; [9 3],[14.375  5.625] ; [8.625 3.375],0
r1,1,0.824673,0.049079,[67 12] ; [40  8],[66.55905512 12.44094488] ; [40.44094488  7.55905512],0
p2,1,0.825753,0.048467,[59 20] ; [35 13],[58.47244094 20.52755906] ; [35.52755906 12.47244094],0
d1,1,0.826954,0.04779,[46 33] ; [27 21],[45.40944882 33.59055118] ; [27.59055118 20.40944882],0
d2,1,0.87402,0.025139,[40 39] ; [25 23],[40.43307087 38.56692913] ; [24.56692913 23.43307087],0
n3,1,0.887931,0.019859,[13  6] ; [12  5],[13.19444444  5.80555556] ; [11.80555556  5.19444444],0
p11,1,0.903874,0.014585,[60 19] ; [36 12],[59.71653543 19.28346457] ; [36.28346457 11.71653543],0
a3,1,0.935338,0.006582,[59 19] ; [36 12],[58.80952381 19.19047619] ; [36.19047619 11.80952381],0
