Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,105.07524,[217 149] ; [ 48 214],[154.44267516 211.55732484] ; [110.55732484 151.44267516],1
v1,1,0.0,42.038952,[248 119] ; [108 152],[208.37639553 158.62360447] ; [147.62360447 112.37639553],1
r1,1,0.001576,9.987399,[335  40] ; [214  52],[321.17784711  53.82215289] ; [227.82215289  38.17784711],0
p3,1,0.001992,9.556752,[216 156] ; [121 144],[196.80376766 175.19623234] ; [140.19623234 124.80376766],0
d1,1,0.004178,8.204797,[243 133] ; [142 124],[225.48286604 150.51713396] ; [159.51713396 106.48286604],0
a3,1,0.005647,7.659678,[286  88] ; [177  89],[270.565625 103.434375] ; [192.434375  73.565625],0
a7,1,0.006402,7.433577,[288  86] ; [179  87],[272.903125 101.096875] ; [194.096875  71.903125],0
p10,1,0.00644,7.422781,[332  38] ; [218  47],[320.47244094  49.52755906] ; [229.52755906  35.47244094],0
p7,1,0.00733,7.190197,[263 100] ; [162  98],[247.63242376 115.36757624] ; [177.36757624  82.63242376],0
a5,1,0.012463,6.243787,[296  79] ; [187  79],[282.56630265  92.43369735] ; [200.43369735  65.56630265],0
d4,1,0.013057,6.161337,[324  50] ; [210  55],[312.54460094  61.45539906] ; [221.45539906  43.54460094],0
s1,1,0.014498,5.976476,[  5 362] ; [ 12 251],[  9.9031746 357.0968254] ; [  7.0968254 255.9031746],0
d5,1,0.014743,5.94689,[316  59] ; [203  62],[304.1015625  70.8984375] ; [214.8984375  50.1015625],0
p9,1,0.017033,5.692943,[336  32] ; [225  39],[326.65822785  41.34177215] ; [234.34177215  29.65822785],0
p12,1,0.017503,5.645251,[ 43 327] ; [ 16 248],[ 34.43217666 335.56782334] ; [ 24.56782334 239.43217666],0
s4,1,0.018679,5.531309,[ 46 325] ; [ 50 210],[ 56.4437401 314.5562599] ; [ 39.5562599 220.4437401],0
d3,1,0.025464,4.992072,[274 100] ; [173  93],[261.215625 112.784375] ; [185.784375  80.215625],0
u1,1,0.036146,4.390226,[ 78 298] ; [ 38 228],[ 67.9376947 308.0623053] ; [ 48.0623053 217.9376947],0
p8,1,0.036576,4.37005,[224 141] ; [140 124],[211.22416534 153.77583466] ; [152.77583466 111.22416534],0
s7,1,0.056819,3.627893,[189 171] ; [114 141],[177.36585366 182.63414634] ; [125.63414634 129.36585366],0
p4,1,0.058536,3.578384,[243 126] ; [155 110],[231.64353312 137.35646688] ; [166.35646688  98.64353312],0
n5,1,0.066921,3.35696,[298  74] ; [196  69],[288.48979592  83.51020408] ; [205.51020408  59.48979592],0
d2,1,0.07505,3.168968,[189 185] ; [115 150],[177.92801252 196.07198748] ; [126.07198748 138.92801252],0
s8,1,0.097967,2.738339,[180 191] ; [111 154],[169.75 201.25] ; [121.25 143.75],0
b1,1,0.101627,2.679823,[118 258] ; [100 166],[127.67601246 248.32398754] ; [ 90.32398754 175.67601246],0
n6,1,0.117584,2.449205,[334  38] ; [228  38],[327.68652038  44.31347962] ; [234.31347962  31.68652038],0
a6,1,0.123989,2.366198,[268 105] ; [176  90],[259.17370892 113.82629108] ; [184.82629108  81.17370892],0
p2,1,0.148554,2.08704,[328  44] ; [224  42],[321.85579937  50.14420063] ; [230.14420063  35.85579937],0
a1,1,0.150793,2.064206,[ 22 354] ; [  9 257],[ 18.15576324 357.84423676] ; [ 12.84423676 253.15576324],0
n4,1,0.161477,1.960339,[309  65] ; [208  58],[302.121875  71.878125] ; [214.878125  51.121875],0
u4,1,0.174667,1.842422,[ 10 366] ; [  3 263],[  7.61370717 368.38629283] ; [  5.38629283 260.61370717],0
r3,1,0.225044,1.471915,[372   3] ; [261   5],[370.31981279   4.68018721] ; [262.68018721   3.31981279],0
