Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,304.725422,[624  31] ; [58 93],[554.23076923 100.76923077] ; [127.76923077  23.23076923],1
p11,1,0.0,72.511688,[559  97] ; [85 71],[520.27586207 135.72413793] ; [123.72413793  32.27586207],1
n5,1,0.0,42.952295,[520 133] ; [84 71],[488.13366337 164.86633663] ; [115.86633663  39.13366337],1
n6,1,0.0,40.27722,[582  71] ; [107  48],[556.8279703  96.1720297] ; [132.1720297  22.8279703],1
p2,1,0.0,37.068031,[569  85] ; [104  52],[543.38518519 110.61481481] ; [129.61481481  26.38518519],1
p4,1,0.0,25.391988,[418 235] ; [65 90],[390.34529703 262.65470297] ; [92.65470297 62.34529703],1
p8,1,1e-06,23.620544,[370 278] ; [54 99],[343.01123596 304.98876404] ; [80.98876404 72.01123596],1
p7,1,4e-06,21.399211,[435 205] ; [74 80],[410.27707809 229.72292191] ; [98.72292191 55.27707809],1
p3,1,6e-06,20.411029,[358 296] ; [ 54 102],[332.65185185 321.34814815] ; [79.34814815 76.65185185],1
s6,1,1.1e-05,19.294672,[462 180] ; [82 71],[439.30566038 202.69433962] ; [104.69433962  48.30566038],1
s8,1,2.3e-05,17.936213,[320 333] ; [ 46 107],[296.5235732 356.4764268] ; [69.4764268 83.5235732],1
n4,1,3.1e-05,17.326884,[529 127] ; [101  54],[509.59309494 146.40690506] ; [120.40690506  34.59309494],1
s2,1,4.3e-05,16.719133,[362 289] ; [57 96],[339.26492537 311.73507463] ; [79.73507463 73.26492537],1
v1,1,6.9e-05,15.838026,[370 267] ; [63 93],[347.81967213 289.18032787] ; [85.18032787 70.81967213],1
s5,1,0.000103,15.082801,[240 389] ; [ 32 118],[219.62516046 409.37483954] ; [52.37483954 97.62516046],1
v4,1,0.000173,14.10715,[646   9] ; [145  10],[639.63580247  15.36419753] ; [151.36419753   3.63580247],1
s7,1,0.000177,14.063797,[333 296] ; [53 95],[312.47619048 316.52380952] ; [73.52380952 74.47619048],1
v2,1,0.000203,13.806739,[376 250] ; [66 86],[355.64524422 270.35475578] ; [86.35475578 65.64524422],1
a5,1,0.000232,13.551394,[506 150] ; [98 58],[487.96059113 168.03940887] ; [116.03940887  39.96059113],1
p12,1,0.000591,11.802811,[ 63 591] ; [  2 153],[ 52.54635352 601.45364648] ; [ 12.45364648 142.54635352],1
d5,1,0.000895,11.032453,[547 106] ; [112  43],[532.58292079 120.41707921] ; [126.41707921  28.58292079],1
d1,1,0.002046,9.507424,[408 248] ; [76 80],[391.01477833 264.98522167] ; [92.98522167 63.01477833],0
p6,1,0.002434,9.189697,[256 392] ; [ 40 112],[239.76 408.24] ; [56.24 95.76],0
a3,1,0.00579,7.614382,[482 172] ; [97 58],[468.06674907 185.93325093] ; [110.93325093  44.06674907],0
v3,1,0.007932,7.04873,[268 362] ; [ 45 102],[253.78378378 376.21621622] ; [59.21621622 87.78378378],0
s3,1,0.009204,6.7829,[387 262] ; [73 79],[372.70911361 276.29088639] ; [87.29088639 64.70911361],0
p5,1,0.009963,6.641469,[ 80 571] ; [  8 148],[ 70.98884758 580.01115242] ; [ 17.01115242 138.98884758],0
a6,1,0.011314,6.415301,[465 189] ; [94 61],[451.8986403 202.1013597] ; [107.1013597  47.8986403],0
b1,1,0.016743,5.723105,[231 425] ; [71 85],[243.98029557 412.01970443] ; [58.01970443 97.98029557],0
d3,1,0.01735,5.660584,[465 189] ; [95 60],[452.70704574 201.29295426] ; [107.29295426  47.70704574],0
a7,1,0.03925,4.250003,[493 161] ; [105  51],[482.82962963 171.17037037] ; [115.17037037  40.82962963],0
d4,1,0.049043,3.873887,[549 105] ; [119  35],[540.68316832 113.31683168] ; [127.31683168  26.68316832],0
u2,1,0.14663,2.10696,[101  72] ; [27 30],[96.27826087 76.72173913] ; [31.72173913 25.27826087],0
s1,1,0.161704,1.958218,[ 19 629] ; [  8 146],[ 21.81546135 626.18453865] ; [  5.18453865 148.81546135],0
b2,1,0.165542,1.922855,[155 237] ; [32 68],[148.99186992 243.00813008] ; [38.00813008 61.99186992],0
b3,1,0.165542,1.922855,[155 237] ; [32 68],[148.99186992 243.00813008] ; [38.00813008 61.99186992],0
u4,1,0.16617,1.917156,[ 13 643] ; [  6 150],[ 15.34975369 640.65024631] ; [  3.65024631 152.34975369],0
b4,1,0.182973,1.773314,[378 278] ; [99 57],[385.35960591 270.64039409] ; [91.64039409 64.35960591],0
r3,1,0.218141,1.516562,[644  11] ; [151   5],[642.07768187  12.92231813] ; [152.92231813   3.07768187],0
p1,1,0.285149,1.142386,[ 60 593] ; [ 10 144],[ 56.64188352 596.35811648] ; [ 13.35811648 140.64188352],0
n1,1,0.292282,1.109081,[45 74] ; [25 29],[48.15028902 70.84971098] ; [21.84971098 32.15028902],0
s4,1,0.323335,0.975409,[115 534] ; [ 22 131],[110.86408978 538.13591022] ; [ 26.13591022 126.86408978],0
n3,1,0.344108,0.895068,[94 26] ; [38 15],[91.56069364 28.43930636] ; [40.43930636 12.56069364],0
a2,1,0.360426,0.836409,[166 490] ; [ 34 122],[161.57635468 494.42364532] ; [ 38.42364532 117.57635468],0
b5,1,0.394868,0.723899,[392 264] ; [99 57],[396.66995074 259.33004926] ; [94.33004926 61.66995074],0
u1,1,0.46465,0.534671,[126 530] ; [ 26 130],[122.79802956 533.20197044] ; [ 29.20197044 126.79802956],0
n2,1,0.579596,0.306888,[94 26] ; [41 14],[92.57142857 27.42857143] ; [42.42857143 12.57142857],0
a4,1,0.615301,0.252528,[302 353] ; [68 87],[299.19753086 355.80246914] ; [70.80246914 84.19753086],0
a1,1,0.691729,0.157221,[ 30 626] ; [  6 150],[ 29.08374384 626.91625616] ; [  6.91625616 149.08374384],0
r1,1,0.804688,0.06115,[562  92] ; [132  23],[561.03337454  92.96662546] ; [132.96662546  22.03337454],0
d2,1,0.826477,0.048058,[318 335] ; [77 78],[319.22648515 333.77351485] ; [75.77351485 79.22648515],0
a8,1,0.942725,0.005162,[ 83 514] ; [ 19 120],[ 82.73641304 514.26358696] ; [ 19.26358696 119.73641304],0
u3,1,0.996794,1.6e-05,[105  67] ; [36 23],[104.98701299  67.01298701] ; [36.01298701 22.98701299],0
