Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,74.707789,[169 123] ; [ 39 166],[122.20523139 169.79476861] ; [ 85.79476861 119.20523139],1
v1,1,0.0,33.432464,[209  87] ; [ 92 113],[177.83632735 118.16367265] ; [123.16367265  81.83632735],1
a5,1,0.001411,10.19072,[247  54] ; [147  63],[232.08219178  68.91780822] ; [161.91780822  48.08219178],0
a3,1,0.002025,9.526349,[232  69] ; [135  74],[216.60196078  84.39803922] ; [150.39803922  58.60196078],0
b1,1,0.003283,8.642971,[103 198] ; [ 99 111],[118.98630137 182.01369863] ; [ 83.01369863 126.98630137],0
s4,1,0.005747,7.627947,[ 41 257] ; [ 48 158],[ 52.62301587 245.37698413] ; [ 36.37698413 169.62301587],0
p12,1,0.009687,6.691592,[ 38 263] ; [ 12 198],[ 29.45205479 271.54794521] ; [ 20.54794521 189.45205479],0
d1,1,0.012181,6.284269,[206  95] ; [121  89],[192.61643836 108.38356164] ; [134.38356164  75.61643836],0
d2,1,0.01613,5.788602,[171 129] ; [ 97 113],[157.64705882 142.35294118] ; [110.35294118  99.64705882],0
a2,1,0.018346,5.562819,[ 88 213] ; [ 42 168],[ 76.57534247 224.42465753] ; [ 53.42465753 156.57534247],0
r1,1,0.019614,5.445967,[257  42] ; [163  46],[247.20472441  51.79527559] ; [172.79527559  36.20472441],0
u1,1,0.020617,5.35891,[ 71 230] ; [ 32 178],[ 60.67123288 240.32876712] ; [ 42.32876712 167.67123288],0
v4,1,0.021546,5.282098,[283  16] ; [207   3],[287.8388998  11.1611002] ; [202.1611002   7.8388998],0
d5,1,0.023807,5.108625,[264  37] ; [168  41],[254.96470588  46.03529412] ; [177.03529412  31.96470588],0
d3,1,0.043119,4.090746,[228  73] ; [142  68],[217.94520548  83.05479452] ; [152.05479452  57.94520548],0
d4,1,0.048489,3.892956,[259  42] ; [166  43],[250.83333333  50.16666667] ; [174.16666667  34.83333333],0
s1,1,0.074059,3.190695,[  7 292] ; [ 11 195],[ 10.65742574 288.34257426] ; [  7.34257426 198.65742574],0
a6,1,0.077145,3.124037,[213  88] ; [133  77],[203.80821918  97.19178082] ; [142.19178082  67.80821918],0
a7,1,0.080329,3.05823,[232  68] ; [148  62],[223.52941176  76.47058824] ; [156.47058824  53.52941176],0
p9,1,0.095342,2.781791,[267  32] ; [177  33],[260.8172888  38.1827112] ; [183.1827112  26.8172888],0
n3,1,0.138805,2.191161,[41  9] ; [26 12],[38.06818182 11.93181818] ; [28.93181818  9.06818182],0
p8,1,0.139425,2.184292,[198 101] ; [125  84],[190.11220472 108.88779528] ; [132.88779528  76.11220472],0
n5,1,0.145286,2.121061,[246  53] ; [161  48],[239.55314961  59.44685039] ; [167.44685039  41.55314961],0
p11,1,0.147352,2.099453,[253  48] ; [166  44],[246.80821918  54.19178082] ; [172.19178082  37.80821918],0
p10,1,0.171031,1.873879,[261  39] ; [171  36],[255.62130178  44.37869822] ; [176.37869822  30.62130178],0
p3,1,0.251096,1.317197,[209  92] ; [135  74],[203.02745098  97.97254902] ; [140.97254902  68.02745098],0
n2,1,0.254752,1.297052,[38 11] ; [26 13],[35.63636364 13.36363636] ; [28.36363636 10.63636364],0
b4,1,0.304,1.056563,[180 121] ; [116  94],[174.35616438 126.64383562] ; [121.64383562  88.35616438],0
s7,1,0.315339,1.008181,[165 119] ; [107  93],[159.60330579 124.39669421] ; [112.39669421  87.60330579],0
a1,1,0.321975,0.980908,[ 19 282] ; [  9 201],[ 16.49315068 284.50684932] ; [ 11.50684932 198.49315068],0
s3,1,0.334607,0.930986,[168 127] ; [128  81],[173.25396825 121.74603175] ; [122.74603175  86.25396825],0
p1,1,0.348987,0.877137,[ 28 272] ; [ 25 185],[ 31.17647059 268.82352941] ; [ 21.82352941 188.17647059],0
r4,1,0.372393,0.795663,[284  17] ; [194  16],[281.56164384  19.43835616] ; [196.43835616  13.56164384],0
s8,1,0.384415,0.756534,[155 143] ; [101 109],[150.17322835 147.82677165] ; [105.82677165 104.17322835],0
n4,1,0.439951,0.59641,[250  51] ; [168  41],[246.70196078  54.29803922] ; [171.29803922  37.70196078],0
u4,1,0.443334,0.587639,[  9 292] ; [  4 206],[  7.65753425 293.34246575] ; [  5.34246575 204.65753425],0
s5,1,0.448146,0.575336,[117 174] ; [ 74 127],[112.9695122 178.0304878] ; [ 78.0304878 122.9695122],0
p7,1,0.45383,0.561068,[221  77] ; [148  60],[217.31620553  80.68379447] ; [151.68379447  56.31620553],0
p2,1,0.501049,0.452715,[272  29] ; [185  24],[269.71960784  31.28039216] ; [187.28039216  21.71960784],0
n6,1,0.565636,0.330039,[262  36] ; [181  29],[259.87007874  38.12992126] ; [183.12992126  26.87007874],0
p6,1,0.683067,0.166694,[149 148] ; [101 108],[146.73913043 150.26086957] ; [103.26086957 105.73913043],0
r2,1,0.717139,0.131251,[283  15] ; [196  12],[282.09881423  15.90118577] ; [196.90118577  11.09881423],0
p5,1,0.728683,0.120324,[ 50 251] ; [ 32 175],[ 48.58661417 252.41338583] ; [ 33.41338583 173.58661417],0
u3,1,0.79251,0.069197,[42 27] ; [46 27],[42.76056338 26.23943662] ; [45.23943662 27.76056338],0
a4,1,0.80514,0.060861,[144 156] ; [ 98 111],[142.63261297 157.36738703] ; [ 99.36738703 109.63261297],0
n1,1,0.830357,0.0459,[19 30] ; [16 23],[19.48863636 29.51136364] ; [15.51136364 23.48863636],0
a8,1,0.833797,0.04403,[ 37 227] ; [ 26 169],[ 36.23529412 227.76470588] ; [ 26.76470588 168.23529412],0
b2,1,0.834165,0.043833,[ 72 123] ; [51 83],[ 72.90273556 122.09726444] ; [50.09726444 83.90273556],0
b3,1,0.834165,0.043833,[ 72 123] ; [51 83],[ 72.90273556 122.09726444] ; [50.09726444 83.90273556],0
s6,1,0.845969,0.037739,[221  74] ; [152  53],[220.07  74.93] ; [152.93  52.07],0
s2,1,0.877079,0.023924,[165 132] ; [117  91],[165.84950495 131.15049505] ; [116.15049505  91.84950495],0
u2,1,0.942845,0.00514,[39 29] ; [42 32],[38.78873239 29.21126761] ; [42.21126761 31.78873239],0
b5,1,0.94828,0.004208,[174 127] ; [122  88],[174.35616438 126.64383562] ; [121.64383562  88.35616438],0
