Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,52.374044,[ 2 31] ; [102  35],[20.18823529 12.81176471] ; [83.81176471 53.18823529],1
d3,1,0.0,28.300236,[ 8 25] ; [101  36],[21.15882353 11.84117647] ; [87.84117647 49.15882353],1
u1,1,0.000428,12.405058,[ 1 32] ; [46 91],[ 9.12352941 23.87647059] ; [37.87647059 99.12352941],1
d5,1,0.000481,12.186186,[23 10] ; [126  11],[28.92352941  4.07647059] ; [120.07647059  16.92352941],1
d2,1,0.003221,8.677592,[13 20] ; [92 45],[20.38235294 12.61764706] ; [84.61764706 52.38235294],0
a4,1,0.005988,7.553894,[10 23] ; [78 59],[17.08235294 15.91764706] ; [70.91764706 66.08235294],0
a2,1,0.006934,7.289972,[ 4 29] ; [50 87],[10.48235294 22.51764706] ; [43.51764706 93.48235294],0
a5,1,0.012278,6.270208,[20 13] ; [111  26],[25.42941176  7.57058824] ; [105.57058824  31.42941176],0
v2,1,0.013579,6.092079,[13 19] ; [82 45],[19.11949686 12.88050314] ; [75.88050314 51.11949686],0
s5,1,0.01527,5.885031,[ 6 25] ; [55 73],[11.89308176 19.10691824] ; [49.10691824 78.89308176],0
u2,1,0.024293,5.073626,[6 6] ; [22  4],[8.84210526 3.15789474] ; [19.15789474  6.84210526],0
s7,1,0.038613,4.27783,[20 12] ; [103  26],[24.44720497  7.55279503] ; [98.55279503 30.44720497],0
a3,1,0.041068,4.173193,[21 12] ; [110  27],[25.42941176  7.57058824] ; [105.57058824  31.42941176],0
p9,1,0.049165,3.869702,[25  8] ; [120  15],[28.48214286  4.51785714] ; [116.51785714  18.48214286],0
b2,1,0.060849,3.514086,[ 6 19] ; [45 56],[10.11904762 14.88095238] ; [40.88095238 60.11904762],0
b3,1,0.060849,3.514086,[ 6 19] ; [45 56],[10.11904762 14.88095238] ; [40.88095238 60.11904762],0
p4,1,0.078463,3.096445,[22 11] ; [68 69],[17.47058824 15.52941176] ; [72.52941176 64.47058824],0
n2,1,0.078635,3.092898,[10  1] ; [24 14],[7.63265306 3.36734694] ; [26.36734694 11.63265306],0
n4,1,0.084849,2.969478,[22 10] ; [112  24],[25.52380952  6.47619048] ; [108.47619048  27.52380952],0
a6,1,0.120223,2.414412,[19 14] ; [98 39],[22.71176471 10.28823529] ; [94.28823529 42.71176471],0
a7,1,0.160943,1.965347,[20 13] ; [100  37],[23.29411765  9.70588235] ; [96.70588235 40.29411765],0
u3,1,0.186215,1.747312,[8 4] ; [23  4],[9.53846154 2.46153846] ; [21.46153846  5.53846154],0
v3,1,0.193006,1.694518,[11 22] ; [57 67],[14.29299363 18.70700637] ; [53.70700637 70.29299363],0
p11,1,0.221367,1.495488,[20 13] ; [98 39],[22.90588235 10.09411765] ; [95.09411765 41.90588235],0
n6,1,0.228809,1.448252,[30  3] ; [112  24],[27.72781065  5.27218935] ; [114.27218935  21.72781065],0
r1,1,0.242451,1.366288,[23  8] ; [114  23],[25.2797619  5.7202381] ; [111.7202381  25.2797619],0
s1,1,0.369031,0.806923,[ 2 30] ; [  4 131],[ 1.1497006 30.8502994] ; [  4.8502994 130.1497006],0
p6,1,0.378166,0.776657,[ 8 25] ; [44 93],[10.09411765 22.90588235] ; [41.90588235 95.09411765],0
v4,1,0.38005,0.770541,[31  2] ; [133   4],[31.83529412  1.16470588] ; [132.16470588   4.83529412],0
p10,1,0.389577,0.740262,[25  7] ; [114  21],[26.63473054  5.36526946] ; [112.36526946  22.63473054],0
r3,1,0.531488,0.391545,[31  2] ; [132   5],[31.64117647  1.35882353] ; [131.35882353   5.64117647],0
p7,1,0.564168,0.332539,[17 16] ; [62 73],[15.51785714 17.48214286] ; [63.48214286 71.51785714],0
n3,1,0.571052,0.320925,[8 2] ; [27 11],[7.29166667 2.70833333] ; [27.70833333 10.29166667],0
s2,1,0.585392,0.297598,[22 10] ; [100  36],[23.23809524  8.76190476] ; [98.76190476 37.23809524],0
p3,1,0.646537,0.210294,[13 20] ; [60 77],[14.17058824 18.82941176] ; [58.82941176 78.17058824],0
s3,1,0.660059,0.193452,[24  8] ; [96 39],[22.99401198  9.00598802] ; [97.00598802 37.99401198],0
r2,1,0.695943,0.152727,[31  2] ; [129   6],[31.42857143  1.57142857] ; [128.57142857   6.42857143],0
b5,1,0.70394,0.144406,[23 10] ; [100  37],[23.87647059  9.12352941] ; [99.12352941 37.87647059],0
p5,1,0.717016,0.131369,[ 2 31] ; [  6 126],[ 1.6 31.4] ; [  6.4 125.6],0
p1,1,0.728086,0.120876,[ 3 30] ; [ 10 127],[ 2.52352941 30.47647059] ; [ 10.47647059 126.52352941],0
b1,1,0.758373,0.094629,[13 20] ; [58 79],[13.78235294 19.21764706] ; [57.21764706 79.78235294],0
n1,1,0.819678,0.051966,[5 5] ; [17 20],[4.68085106 5.31914894] ; [17.31914894 19.68085106],0
u4,1,0.862582,0.02996,[ 1 32] ; [  5 132],[ 1.16470588 31.83529412] ; [  4.83529412 132.16470588],0
v1,1,0.865774,0.028571,[16 14] ; [71 58],[16.41509434 13.58490566] ; [70.58490566 58.41509434],0
a8,1,0.883075,0.02163,[ 5 25] ; [ 19 103],[ 4.73684211 25.26315789] ; [ 19.26315789 102.73684211],0
p2,1,0.900389,0.015668,[23 10] ; [97 40],[23.29411765  9.70588235] ; [96.70588235 40.29411765],0
s4,1,0.902034,0.015152,[ 6 27] ; [ 26 110],[ 6.24852071 26.75147929] ; [ 25.75147929 110.24852071],0
n5,1,0.920005,0.010086,[24  9] ; [97 38],[23.76785714  9.23214286] ; [97.23214286 37.76785714],0
b4,1,0.931802,0.007324,[19 14] ; [80 57],[19.21764706 13.78235294] ; [79.78235294 57.21764706],0
r4,1,0.951898,0.003639,[30  3] ; [125  12],[30.08823529  2.91176471] ; [124.91176471  12.08823529],0
s6,1,0.979362,0.000669,[27  5] ; [115  21],[27.04761905  4.95238095] ; [114.95238095  21.04761905],0
