Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,57.898901,[213  59] ; [38 65],[182.05866667  89.94133333] ; [68.94133333 34.05866667],1
v4,1,0.244037,1.357123,[266   5] ; [98  4],[264.46112601   6.53887399] ; [99.53887399  2.46112601],0
p4,1,0.265773,1.238437,[213  60] ; [74 28],[208.936  64.064] ; [78.064 23.936],0
s5,1,0.272719,1.203018,[ 98 162] ; [44 56],[102.55555556 157.44444444] ; [39.44444444 60.55555556],0
v1,1,0.279353,1.170236,[172  97] ; [59 43],[167.49056604 101.50943396] ; [63.50943396 38.49056604],0
a8,1,0.29099,1.115037,[ 46 197] ; [14 85],[ 42.63157895 200.36842105] ; [17.36842105 81.63157895],0
b2,1,0.298823,1.079438,[ 60 112] ; [29 40],[ 63.5186722 108.4813278] ; [25.4813278 43.5186722],0
b3,1,0.298823,1.079438,[ 60 112] ; [29 40],[ 63.5186722 108.4813278] ; [25.4813278 43.5186722],0
p2,1,0.300248,1.073093,[256  18] ; [93 10],[253.64986737  20.35013263] ; [95.35013263  7.64986737],0
s3,1,0.310469,1.02868,[152 115] ; [64 38],[156.29268293 110.70731707] ; [59.70731707 42.29268293],0
b4,1,0.328232,0.955859,[159 115] ; [54 49],[154.80636605 119.19363395] ; [58.19363395 44.80636605],0
p11,1,0.369184,0.80641,[241  33] ; [87 16],[238.3872679  35.6127321] ; [89.6127321 13.3872679],0
s6,1,0.431701,0.618243,[189  75] ; [66 32],[185.96685083  78.03314917] ; [69.03314917 28.96685083],0
v3,1,0.523697,0.406607,[121 146] ; [50 52],[123.73170732 143.26829268] ; [47.26829268 54.73170732],0
n6,1,0.570821,0.321311,[252  19] ; [94  9],[250.71122995  20.28877005] ; [95.28877005  7.71122995],0
r3,1,0.608194,0.262813,[261  10] ; [98  5],[260.13101604  10.86898396] ; [98.86898396  4.13101604],0
a1,1,0.618284,0.248286,[ 17 257] ; [ 5 98],[ 15.98938992 258.01061008] ; [ 6.01061008 96.98938992],0
n1,1,0.624989,0.238918,[16 21] ; [10 10],[16.87719298 20.12280702] ; [ 9.12280702 10.87719298],0
s2,1,0.64703,0.209665,[145 123] ; [53 50],[143.0296496 124.9703504] ; [54.9703504 48.0296496],0
p10,1,0.712475,0.135817,[243  28] ; [91 12],[242.01604278  28.98395722] ; [91.98395722 11.01604278],0
p5,1,0.76621,0.088409,[ 57 217] ; [20 83],[ 55.96286472 218.03713528] ; [21.03713528 81.96286472],0
p3,1,0.777645,0.079744,[178  94] ; [69 34],[179.15733333  92.84266667] ; [67.84266667 35.15733333],0
s1,1,0.785986,0.073727,[  9 263] ; [ 4 99],[  9.42933333 262.57066667] ; [ 3.57066667 99.42933333],0
n5,1,0.787276,0.072819,[243  29] ; [93 10],[243.712  28.288] ; [92.288 10.712],0
p9,1,0.799512,0.064505,[245  26] ; [94  9],[245.63903743  25.36096257] ; [93.36096257  9.63903743],0
p6,1,0.820131,0.0517,[138 132] ; [54 49],[138.98123324 131.01876676] ; [53.01876676 49.98123324],0
v2,1,0.892986,0.018097,[159 107] ; [59 41],[158.43715847 107.56284153] ; [59.56284153 40.43715847],0
p7,1,0.943673,0.004992,[225  46] ; [85 17],[225.22788204  45.77211796] ; [84.77211796 17.22788204],0
u2,1,0.954883,0.003201,[36 31] ; [17 15],[35.86868687 31.13131313] ; [17.13131313 14.86868687],0
a4,1,0.987665,0.000239,[127 145] ; [48 55],[126.93333333 145.06666667] ; [48.06666667 54.93333333],0
d2,1,0.993613,6.4e-05,[143 130] ; [54 49],[143.03457447 129.96542553] ; [53.96542553 49.03457447],0
