Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.004802,7.952607,[21 15] ; [108 206],[13.26857143 22.73142857] ; [115.73142857 198.26857143],0
a6,1,0.025874,4.964388,[18 19] ; [214 105],[24.11235955 12.88764045] ; [207.88764045 111.11235955],0
d3,1,0.095527,2.778675,[27 10] ; [187 131],[22.30422535 14.69577465] ; [191.69577465 126.30422535],0
a8,1,0.104012,2.642924,[ 1 35] ; [ 34 258],[ 3.84146341 32.15853659] ; [ 31.15853659 260.84146341],0
b1,1,0.105683,2.617615,[10 27] ; [130 189],[14.5505618 22.4494382] ; [125.4494382 193.5505618],0
u2,1,0.140173,2.176059,[ 5 12] ; [61 65],[7.84615385 9.15384615] ; [58.15384615 67.84615385],0
a2,1,0.191811,1.703654,[ 3 34] ; [ 52 267],[ 5.71629213 31.28370787] ; [ 49.28370787 269.71629213],0
v1,1,0.194137,1.685944,[12 25] ; [136 176],[15.69054441 21.30945559] ; [132.30945559 179.69054441],0
n5,1,0.197421,1.661351,[28  9] ; [205 110],[24.49147727 12.50852273] ; [208.50852273 106.49147727],0
a4,1,0.217314,1.522023,[11 26] ; [127 189],[14.46458924 22.53541076] ; [123.53541076 192.46458924],0
p11,1,0.222965,1.485184,[23 14] ; [229  90],[26.19101124 10.80898876] ; [225.80898876  93.19101124],0
b5,1,0.234838,1.411314,[19 18] ; [196 123],[22.34550562 14.65449438] ; [192.65449438 126.34550562],0
s5,1,0.238412,1.389958,[ 8 27] ; [ 47 263],[ 5.57971014 29.42028986] ; [ 49.42028986 260.57971014],0
p6,1,0.263603,1.249737,[11 26] ; [ 67 243],[ 8.31700288 28.68299712] ; [ 69.68299712 240.31700288],0
r2,1,0.269421,1.219693,[30  6] ; [280  33],[31.97707736  4.02292264] ; [278.02292264  34.97707736],0
d5,1,0.311479,1.024395,[25 12] ; [240  79],[27.54213483  9.45786517] ; [237.45786517  81.54213483],0
b2,1,0.319423,0.991306,[ 5 16] ; [ 61 115],[ 7.03553299 13.96446701] ; [ 58.96446701 117.03553299],0
b3,1,0.319423,0.991306,[ 5 16] ; [ 61 115],[ 7.03553299 13.96446701] ; [ 58.96446701 117.03553299],0
b4,1,0.327907,0.957147,[25 12] ; [189 130],[22.24157303 14.75842697] ; [191.75842697 127.24157303],0
n4,1,0.384466,0.756372,[23 14] ; [220  98],[25.32676056 11.67323944] ; [217.67323944 100.32676056],0
