Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.002132,9.432249,[3 5] ; [397  93],[6.42570281 1.57429719] ; [393.57429719  96.42570281],0
a6,1,0.016146,5.786891,[3 5] ; [365 122],[5.94747475 2.05252525] ; [362.05252525 124.94747475],0
v1,1,0.059809,3.542678,[2 6] ; [278 200],[4.6090535 3.3909465] ; [275.3909465 202.6090535],0
p2,1,0.066702,3.36237,[5 3] ; [418  70],[6.82258065 1.17741935] ; [416.17741935  71.82258065],0
a5,1,0.069522,3.294267,[5 3] ; [419  71],[6.81124498 1.18875502] ; [417.18875502  72.81124498],0
p1,1,0.09794,2.738768,[2 6] ; [ 41 447],[0.69354839 7.30645161] ; [ 42.30645161 445.69354839],0
b4,1,0.107637,2.588572,[7 1] ; [291 199],[4.78714859 3.21285141] ; [293.21285141 196.78714859],0
s1,1,0.117555,2.449593,[1 7] ; [ 14 469],[0.24439919 7.75560081] ; [ 14.75560081 468.24439919],0
s4,1,0.117994,2.443749,[3 5] ; [ 80 402],[1.35510204 6.64489796] ; [ 81.64489796 400.35510204],0
s5,1,0.154363,2.0286,[5 3] ; [177 291],[3.05882353 4.94117647] ; [178.94117647 289.05882353],0
a2,1,0.15748,1.998263,[1 7] ; [180 310],[2.90763052 5.09236948] ; [178.09236948 311.90763052],0
n1,1,0.17476,1.841634,[3 1] ; [40 58],[1.68627451 2.31372549] ; [41.31372549 56.68627451],0
r1,1,0.196354,1.66929,[6 2] ; [436  52],[7.12903226 0.87096774] ; [434.87096774  53.12903226],0
a4,1,0.223036,1.484733,[3 5] ; [288 201],[4.68410463 3.31589537] ; [286.31589537 202.68410463],0
v3,1,0.268744,1.223146,[2 6] ; [206 256],[3.54042553 4.45957447] ; [204.45957447 257.54042553],0
p7,1,0.295556,1.094137,[4 4] ; [322 155],[5.37731959 2.62268041] ; [320.62268041 156.37731959],0
p8,1,0.296006,1.092102,[6 2] ; [272 209],[4.54805726 3.45194274] ; [273.45194274 207.54805726],0
s6,1,0.308854,1.035569,[7 1] ; [342 139],[5.70961145 2.29038855] ; [343.29038855 137.70961145],0
u1,1,0.311825,1.022931,[1 7] ; [141 349],[2.2811245 5.7188755] ; [139.7188755 350.2811245],0
b1,1,0.440658,0.594569,[4 4] ; [180 310],[2.95582329 5.04417671] ; [181.04417671 308.95582329],0
b5,1,0.459911,0.546111,[6 2] ; [305 185],[4.99598394 3.00401606] ; [306.00401606 183.99598394],0
d2,1,0.512576,0.428805,[5 3] ; [355 132],[5.81818182 2.18181818] ; [354.18181818 132.81818182],0
s3,1,0.59068,0.289284,[4 4] ; [287 196],[4.7413442 3.2586558] ; [286.2586558 196.7413442],0
p6,1,0.597593,0.278642,[4 4] ; [196 285],[3.27198364 4.72801636] ; [196.72801636 284.27198364],0
u2,1,0.638237,0.221056,[1 1] ; [62 32],[1.3125 0.6875] ; [61.6875 32.3125],0
p3,1,0.64054,0.218037,[5 3] ; [264 223],[4.34747475 3.65252525] ; [264.65252525 222.34747475],0
n4,1,0.645722,0.211336,[6 2] ; [398  91],[6.50301811 1.49698189] ; [397.49698189  91.50301811],0
a3,1,0.671798,0.179506,[6 2] ; [395  93],[6.46774194 1.53225806] ; [394.53225806  93.46774194],0
s2,1,0.729055,0.119981,[5 3] ; [274 212],[4.51821862 3.48178138] ; [274.48178138 211.51821862],0
p12,1,0.788713,0.071814,[1 7] ; [ 47 439],[0.77732794 7.22267206] ; [ 47.22267206 438.77732794],0
p4,1,0.814015,0.055343,[5 3] ; [323 163],[5.31174089 2.68825911] ; [322.68825911 163.31174089],0
p10,1,0.819656,0.051978,[7 1] ; [411  75],[6.76923077 1.23076923] ; [411.23076923  74.76923077],0
s7,1,0.848624,0.036433,[4 3] ; [251 218],[3.75 3.25] ; [251.25 217.75],0
a7,1,0.852658,0.034495,[6 2] ; [381 109],[6.21686747 1.78313253] ; [380.78313253 109.21686747],0
n5,1,0.90242,0.015032,[6 2] ; [375 113],[6.14516129 1.85483871] ; [374.85483871 113.14516129],0
s8,1,0.908013,0.013351,[4 4] ; [253 233],[4.16194332 3.83805668] ; [252.83805668 233.16194332],0
n3,1,0.920216,0.010032,[3 1] ; [72 27],[2.91262136 1.08737864] ; [72.08737864 26.91262136],0
d3,1,0.928183,0.008124,[7 1] ; [432  56],[7.08064516 0.91935484] ; [431.91935484  56.08064516],0
p5,1,0.94811,0.004235,[1 7] ; [ 57 428],[0.94117647 7.05882353] ; [ 57.05882353 427.94117647],0
v2,1,0.957284,0.002869,[5 3] ; [290 181],[4.92693111 3.07306889] ; [290.07306889 180.92693111],0
p9,1,0.980547,0.000595,[7 1] ; [424  59],[7.02240326 0.97759674] ; [423.97759674  59.02240326],0
n6,1,0.984486,0.000378,[7 1] ; [425  62],[6.98181818 1.01818182] ; [425.01818182  61.98181818],0
