Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,43.914486,[90 18] ; [48 71],[65.65638767 42.34361233] ; [72.34361233 46.65638767],1
p5,1,0.000687,11.523285,[38 71] ; [ 19 103],[26.8961039 82.1038961] ; [30.1038961 91.8961039],1
v1,1,0.001928,9.617327,[81 27] ; [67 54],[69.79912664 38.20087336] ; [78.20087336 42.79912664],0
p8,1,0.002134,9.43068,[79 28] ; [65 55],[67.87665198 39.12334802] ; [76.12334802 43.87665198],0
s7,1,0.002612,9.06014,[82 22] ; [69 46],[71.70776256 32.29223744] ; [79.29223744 35.70776256],0
n6,1,0.003496,8.528592,[107   1] ; [110  12],[101.89565217   6.10434783] ; [115.10434783   6.89565217],0
s8,1,0.003718,8.416651,[75 32] ; [62 59],[64.29385965 42.70614035] ; [72.70614035 48.29385965],0
p1,1,0.007825,7.073167,[21 88] ; [  9 112],[14.2173913 94.7826087] ; [ 15.7826087 105.2173913],0
p4,1,0.012425,6.249141,[85 22] ; [78 43],[76.49561404 30.50438596] ; [86.50438596 34.49561404],0
s2,1,0.0176,5.635574,[86 22] ; [80 42],[77.94782609 30.05217391] ; [88.05217391 33.94782609],0
r4,1,0.029626,4.73087,[107   2] ; [112  10],[103.33766234   5.66233766] ; [115.66233766   6.33766234],0
s4,1,0.033571,4.516408,[19 89] ; [35 83],[25.80530973 82.19469027] ; [28.19469027 89.80530973],0
v4,1,0.045479,4.0008,[108   1] ; [115   7],[105.22510823   3.77489177] ; [117.77489177   4.22510823],0
r3,1,0.046525,3.962486,[105   3] ; [110  11],[101.39737991   6.60262009] ; [113.60262009   7.39737991],0
s3,1,0.06072,3.517596,[80 25] ; [79 43],[73.54625551 31.45374449] ; [85.45374449 36.54625551],0
a1,1,0.060832,3.514552,[10 99] ; [  4 118],[  6.60606061 102.39393939] ; [  7.39393939 114.60606061],0
p12,1,0.065063,3.403379,[20 89] ; [ 12 109],[15.16521739 93.83478261] ; [ 16.83478261 104.16521739],0
p3,1,0.065439,3.393886,[73 35] ; [68 54],[66.20869565 41.79130435] ; [74.79130435 47.20869565],0
r1,1,0.084652,2.973237,[100   9] ; [102  19],[95.73043478 13.26956522] ; [106.26956522  14.73043478],0
p7,1,0.101338,2.684353,[87 19] ; [86 32],[81.86607143 24.13392857] ; [91.13392857 26.86607143],0
d1,1,0.142605,2.149623,[77 32] ; [75 47],[71.72294372 37.27705628] ; [80.27705628 41.72294372],0
a8,1,0.14448,2.129583,[11 87] ; [21 93],[14.79245283 83.20754717] ; [17.20754717 96.79245283],0
u2,1,0.175441,1.835827,[13  8] ; [10 14],[10.73333333 10.26666667] ; [12.26666667 11.73333333],0
d3,1,0.194582,1.682583,[81 27] ; [82 40],[76.53913043 31.46086957] ; [86.46086957 35.53913043],0
a5,1,0.248372,1.332439,[93 16] ; [97 25],[89.65367965 19.34632035] ; [100.34632035  21.65367965],0
u4,1,0.260973,1.26359,[  3 106] ; [  1 121],[  1.88744589 107.11255411] ; [  2.11255411 119.88744589],0
u3,1,0.280212,1.166062,[15  6] ; [14 11],[13.23913043  7.76086957] ; [15.76086957  9.23913043],0
n4,1,0.299262,1.077481,[103   6] ; [110  11],[100.94347826   8.05652174] ; [112.05652174   8.94347826],0
p10,1,0.31628,1.00427,[99  9] ; [106  15],[96.68122271 11.31877729] ; [108.31877729  12.68122271],0
d5,1,0.326595,0.962351,[92 15] ; [99 23],[89.24454148 17.75545852] ; [101.75545852  20.24454148],0
p11,1,0.335534,0.92742,[92 17] ; [97 25],[89.18181818 19.81818182] ; [99.81818182 22.18181818],0
p2,1,0.371686,0.798019,[98 11] ; [105  17],[95.78787879 13.21212121] ; [107.21212121  14.78787879],0
b2,1,0.383828,0.758405,[29 33] ; [32 49],[26.44755245 35.55244755] ; [34.55244755 46.44755245],0
