Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000163,14.216212,[20 38] ; [16  3],[27.11688312 30.88311688] ; [ 8.88311688 10.11688312],1
s4,1,0.004117,8.23156,[ 7 51] ; [ 8 11],[11.2987013 46.7012987] ; [ 3.7012987 15.2987013],0
r4,1,0.004913,7.911356,[31 27] ; [17  2],[36.15584416 21.84415584] ; [11.84415584  7.15584416],0
p6,1,0.009328,6.758871,[ 6 50] ; [ 7 12],[ 9.70666667 46.29333333] ; [ 3.29333333 15.70666667],0
a5,1,0.013844,6.057985,[27 31] ; [15  4],[31.63636364 26.36363636] ; [10.36363636  8.63636364],0
b4,1,0.014507,5.975317,[24 34] ; [14  5],[28.62337662 29.37662338] ; [9.37662338 9.62337662],0
p12,1,0.016498,5.748965,[ 1 57] ; [ 3 16],[ 3.01298701 54.98701299] ; [ 0.98701299 18.01298701],0
d4,1,0.02338,5.14008,[32 26] ; [16  3],[36.15584416 21.84415584] ; [11.84415584  7.15584416],0
p3,1,0.023439,5.135662,[12 46] ; [ 9 10],[15.81818182 42.18181818] ; [ 5.18181818 13.81818182],0
p1,1,0.03664,4.36706,[ 3 55] ; [ 4 15],[ 5.27272727 52.72727273] ; [ 1.72727273 17.27272727],0
a4,1,0.040857,4.181952,[18 39] ; [11  8],[21.75 35.25] ; [ 7.25 11.75],0
s8,1,0.045122,4.014059,[16 42] ; [10  9],[19.58441558 38.41558442] ; [ 6.41558442 12.58441558],0
r3,1,0.058959,3.566432,[39 19] ; [17  2],[42.18181818 15.81818182] ; [13.81818182  5.18181818],0
v2,1,0.067686,3.338272,[17 37] ; [10  8],[20.25 33.75] ; [ 6.75 11.25],0
s2,1,0.07092,3.261587,[20 38] ; [11  8],[23.35064935 34.64935065] ; [ 7.64935065 11.35064935],0
d5,1,0.071176,3.255688,[29 29] ; [14  5],[32.38961039 25.61038961] ; [10.61038961  8.38961039],0
p11,1,0.071176,3.255688,[29 29] ; [14  5],[32.38961039 25.61038961] ; [10.61038961  8.38961039],0
r2,1,0.082695,3.011123,[43 13] ; [18  1],[45.54666667 10.45333333] ; [15.45333333  3.54666667],0
s1,1,0.084279,2.980392,[ 4 53] ; [ 4 15],[ 6. 51.] ; [ 2. 17.],0
d1,1,0.089422,2.884755,[18 40] ; [10  9],[21.09090909 36.90909091] ; [ 6.90909091 12.09090909],0
s7,1,0.104665,2.632977,[16 39] ; [9 9],[18.83561644 36.16438356] ; [ 6.16438356 11.83561644],0
n6,1,0.109921,2.555354,[34 24] ; [15  4],[36.90909091 21.09090909] ; [12.09090909  6.90909091],0
v4,1,0.122318,2.387382,[38 20] ; [16  3],[40.67532468 17.32467532] ; [13.32467532  5.67532468],0
s3,1,0.141626,2.160207,[22 35] ; [11  8],[24.75 32.25] ; [ 8.25 10.75],0
v1,1,0.212985,1.55102,[18 39] ; [ 9 10],[20.25 36.75] ; [ 6.75 12.25],0
p9,1,0.225411,1.469586,[23 32] ; [11  8],[25.27027027 29.72972973] ; [ 8.72972973 10.27027027],0
p7,1,0.228468,1.450377,[15 40] ; [ 8 11],[17.09459459 37.90540541] ; [ 5.90540541 13.09459459],0
d2,1,0.23177,1.429965,[24 33] ; [11  8],[26.25 30.75] ; [ 8.75 10.25],0
p5,1,0.243686,1.359142,[ 2 54] ; [ 2 17],[ 2.98666667 53.01333333] ; [ 1.01333333 17.98666667],0
p10,1,0.283232,1.151515,[22 35] ; [10  9],[24. 33.] ; [ 8. 11.],0
b5,1,0.309148,1.034314,[26 32] ; [ 6 13],[24.1038961 33.8961039] ; [ 7.8961039 11.1038961],0
n5,1,0.339919,0.910736,[37 20] ; [10  9],[35.25 21.75] ; [11.75  7.25],0
r1,1,0.385015,0.754628,[30 28] ; [12  7],[31.63636364 26.36363636] ; [10.36363636  8.63636364],0
u3,1,0.414216,0.666667,[11 13] ; [5 3],[12. 12.] ; [4. 4.],0
n3,1,0.453319,0.56234,[14 10] ; [2 3],[13.24137931 10.75862069] ; [2.75862069 2.24137931],0
n2,1,0.488593,0.479623,[18  8] ; [5 1],[18.6875  7.3125] ; [4.3125 1.6875],0
a6,1,0.548869,0.359347,[20 38] ; [ 8 11],[21.09090909 36.90909091] ; [ 6.90909091 12.09090909],0
n4,1,0.553786,0.350578,[35 23] ; [10  9],[33.8961039 24.1038961] ; [11.1038961  7.8961039],0
p4,1,0.600541,0.27418,[17 39] ; [ 7 12],[17.92 38.08] ; [ 6.08 12.92],0
p8,1,0.607845,0.263325,[12 46] ; [ 5 14],[12.80519481 45.19480519] ; [ 4.19480519 14.80519481],0
a1,1,0.608453,0.262434,[ 4 54] ; [ 2 17],[ 4.51948052 53.48051948] ; [ 1.48051948 17.51948052],0
u2,1,0.663986,0.188718,[ 9 15] ; [2 5],[ 8.51612903 15.48387097] ; [2.48387097 4.51612903],0
a2,1,0.722724,0.125897,[ 2 56] ; [ 1 18],[ 2.25974026 55.74025974] ; [ 0.74025974 18.25974026],0
n1,1,0.790848,0.070336,[14 11] ; [3 3],[13.70967742 11.29032258] ; [3.29032258 2.70967742],0
b1,1,0.8357,0.043013,[32 26] ; [11  8],[32.38961039 25.61038961] ; [10.61038961  8.38961039],0
v3,1,0.914927,0.011412,[16 39] ; [ 5 13],[15.82191781 39.17808219] ; [ 5.17808219 12.82191781],0
a3,1,0.95556,0.003105,[34 24] ; [11  8],[33.8961039 24.1038961] ; [11.1038961  7.8961039],0
d3,1,0.96453,0.001978,[18 40] ; [ 6 13],[18.07792208 39.92207792] ; [ 5.92207792 13.07792208],0
b3,1,0.981444,0.000541,[17 23] ; [6 8],[17.03703704 22.96296296] ; [5.96296296 8.03703704],0
b2,1,0.981444,0.000541,[17 23] ; [6 8],[17.03703704 22.96296296] ; [5.96296296 8.03703704],0
a8,1,1.0,0.0,[ 3 54] ; [ 1 18],[ 3. 54.] ; [ 1. 18.],0
