Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,38.123144,[19 40] ; [110  31],[38.055 20.945] ; [90.945 50.055],1
u1,1,2e-06,22.826841,[ 1 58] ; [47 94],[14.16 44.84] ; [ 33.84 107.16],1
b5,1,3e-06,21.906404,[15 44] ; [87 54],[30.09 28.91] ; [71.91 69.09],1
a2,1,7e-06,20.068176,[ 4 55] ; [54 87],[17.11 41.89] ; [ 40.89 100.11],1
d3,1,0.000362,12.717875,[38 21] ; [122  19],[47.2 11.8] ; [112.8  28.2],1
b1,1,0.000693,11.507155,[34 25] ; [45 96],[23.305 35.695] ; [55.695 85.305],1
p10,1,0.008858,6.85129,[48 11] ; [131   9],[53.07035176  5.92964824] ; [125.92964824  14.07035176],0
s2,1,0.021626,5.275625,[37 22] ; [109  30],[43.50505051 15.49494949] ; [102.49494949  36.50505051],0
p12,1,0.040252,4.207236,[ 3 56] ; [ 22 119],[ 7.375 51.625] ; [ 17.625 123.375],0
u4,1,0.043833,4.062988,[ 3 56] ; [  1 140],[ 1.18 57.82] ; [  2.82 138.18],0
a5,1,0.10127,2.685424,[45 14] ; [121  20],[48.97 10.03] ; [117.03  23.97],0
a3,1,0.103404,2.652237,[42 17] ; [115  26],[46.315 12.685] ; [110.685  30.315],0
n6,1,0.103638,2.648641,[51  8] ; [130   9],[53.93434343  5.06565657] ; [127.06565657  11.93434343],0
r2,1,0.144721,2.127027,[54  5] ; [136   5],[56.05  2.95] ; [133.95   7.05],0
v2,1,0.146423,2.109121,[31 28] ; [89 51],[35.57788945 23.42211055] ; [84.42211055 55.57788945],0
u3,1,0.175568,1.83475,[9 8] ; [19  7],[11.06976744  5.93023256] ; [16.93023256  9.06976744],0
s3,1,0.183254,1.771038,[37 22] ; [99 38],[40.93877551 18.06122449] ; [95.06122449 41.93877551],0
p9,1,0.197765,1.658802,[52  7] ; [131   9],[54.25628141  4.74371859] ; [128.74371859  11.25628141],0
r4,1,0.232634,1.424684,[54  5] ; [135   6],[55.755  3.245] ; [133.245   7.755],0
v4,1,0.267698,1.228505,[56  3] ; [137   3],[57.22110553  1.77889447] ; [135.77889447   4.22110553],0
p11,1,0.27015,1.215986,[45 14] ; [117  24],[47.79 11.21] ; [114.21  26.79],0
p8,1,0.293229,1.104738,[43 16] ; [92 49],[39.825 19.175] ; [95.175 45.825],0
s8,1,0.298899,1.079102,[32 27] ; [87 53],[35.28140704 23.71859296] ; [83.71859296 56.28140704],0
p7,1,0.305795,1.048749,[50  9] ; [109  30],[47.37878788 11.62121212] ; [111.62121212  27.37878788],0
b4,1,0.316894,1.001723,[40 19] ; [85 56],[36.875 22.125] ; [88.125 52.875],0
d1,1,0.323384,0.97521,[39 20] ; [103  38],[41.89 17.11] ; [100.11  40.89],0
a4,1,0.328637,0.95426,[35 24] ; [73 68],[31.86 27.14] ; [76.14 64.86],0
s4,1,0.333039,0.937045,[18 41] ; [ 33 105],[15.27411168 43.72588832] ; [ 35.72588832 102.27411168],0
a1,1,0.353839,0.859641,[ 6 53] ; [  9 132],[ 4.425 54.575] ; [ 10.575 130.425],0
r3,1,0.435961,0.606889,[56  3] ; [136   4],[56.92462312  2.07537688] ; [135.07537688   4.92462312],0
p2,1,0.460709,0.544171,[52  7] ; [129  12],[53.395  5.605] ; [127.605  13.395],0
a8,1,0.481873,0.49462,[ 8 51] ; [ 13 116],[ 6.59042553 52.40957447] ; [ 14.40957447 114.59042553],0
b3,1,0.493028,0.469912,[17 20] ; [33 51],[15.2892562 21.7107438] ; [34.7107438 49.2892562],0
b2,1,0.493028,0.469912,[17 20] ; [33 51],[15.2892562 21.7107438] ; [34.7107438 49.2892562],0
p3,1,0.500278,0.454346,[45 14] ; [101  40],[43.07 15.93] ; [102.93  38.07],0
v1,1,0.513013,0.427916,[35 23] ; [92 49],[37.01507538 20.98492462] ; [89.98492462 51.01507538],0
r1,1,0.563816,0.33314,[49 10] ; [119  19],[50.31472081  8.68527919] ; [117.68527919  20.31472081],0
n4,1,0.574561,0.31511,[50  9] ; [114  26],[48.62311558 10.37688442] ; [115.37688442  24.62311558],0
d5,1,0.633655,0.227137,[52  6] ; [123  18],[51.00502513  6.99497487] ; [123.99497487  17.00502513],0
s6,1,0.638093,0.221245,[50  7] ; [126  14],[50.92385787  6.07614213] ; [125.07614213  14.92385787],0
n5,1,0.655924,0.198512,[50  9] ; [115  25],[48.91959799 10.08040201] ; [116.08040201  23.91959799],0
s7,1,0.666701,0.185486,[39 18] ; [93 37],[40.23529412 16.76470588] ; [91.76470588 38.23529412],0
p6,1,0.68975,0.159357,[33 26] ; [82 57],[34.26767677 24.73232323] ; [80.73232323 58.26767677],0
n3,1,0.691345,0.157633,[9 5] ; [19  8],[9.56097561 4.43902439] ; [18.43902439  8.56097561],0
n1,1,0.710005,0.138272,[7 8] ; [11 16],[6.42857143 8.57142857] ; [11.57142857 15.42857143],0
u2,1,0.734547,0.114977,[9 7] ; [16 10],[9.52380952 6.47619048] ; [15.47619048 10.52380952],0
s1,1,0.748041,0.103185,[ 2 57] ; [  6 131],[ 2.40816327 56.59183673] ; [  5.59183673 131.40816327],0
n2,1,0.866446,0.028283,[12  3] ; [21  6],[11.78571429  3.21428571] ; [21.21428571  5.78571429],0
d4,1,0.884983,0.020925,[51  7] ; [125  16],[51.29648241  6.70351759] ; [124.70351759  16.29648241],0
v3,1,0.963292,0.002118,[29 29] ; [69 70],[28.85279188 29.14720812] ; [69.14720812 69.85279188],0
p5,1,0.980496,0.000598,[16 43] ; [ 38 103],[15.93 43.07] ; [ 38.07 102.93],0
d2,1,0.995003,3.9e-05,[32 27] ; [76 64],[32.0201005 26.9798995] ; [75.9798995 64.0201005],0
p1,1,0.998183,5e-06,[ 8 51] ; [ 19 121],[ 8.00502513 50.99497487] ; [ 18.99497487 121.00502513],0
