Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,26.743452,[82 30] ; [ 9 27],[68.86486486 43.13513514] ; [22.13513514 13.86486486],1
p10,1,4.3e-05,16.713127,[96 14] ; [20 16],[87.39726027 22.60273973] ; [28.60273973  7.39726027],1
p9,1,0.00136,10.258833,[100  12] ; [24 12],[93.83783784 18.16216216] ; [30.16216216  5.83783784],0
p2,1,0.001623,9.933239,[105   7] ; [27  9],[99.89189189 12.10810811] ; [32.10810811  3.89189189],0
p8,1,0.002201,9.37415,[81 31] ; [16 20],[73.40540541 38.59459459] ; [23.59459459 12.40540541],0
d5,1,0.002437,9.1875,[92 20] ; [20 15],[85.33333333 26.66666667] ; [26.66666667  8.33333333],0
a4,1,0.002512,9.131758,[63 48] ; [10 26],[55.12244898 55.87755102] ; [17.87755102 18.12244898],0
a5,1,0.003175,8.704111,[80 32] ; [16 20],[72.64864865 39.35135135] ; [23.35135135 12.64864865],0
p11,1,0.003815,8.36968,[94 18] ; [22 14],[87.78378378 24.21621622] ; [28.21621622  7.78378378],0
b5,1,0.004539,8.054531,[57 55] ; [28  8],[64.32432432 47.67567568] ; [20.67567568 15.32432432],0
s5,1,0.008966,6.829519,[42 66] ; [ 5 29],[35.74647887 72.25352113] ; [11.25352113 22.74647887],0
d2,1,0.011921,6.322561,[58 54] ; [10 26],[51.45945946 60.54054054] ; [16.54054054 19.45945946],0
d1,1,0.013017,6.166775,[67 45] ; [13 23],[60.54054054 51.45945946] ; [19.45945946 16.54054054],0
d3,1,0.017525,5.642985,[86 26] ; [19 15],[80.54794521 31.45205479] ; [24.45205479  9.54794521],0
n5,1,0.031338,4.634356,[87 23] ; [22 14],[82.12328767 27.87671233] ; [26.87671233  9.12328767],0
s6,1,0.044885,4.022956,[70 38] ; [16 19],[64.95104895 43.04895105] ; [21.04895105 13.95104895],0
n4,1,0.049735,3.850369,[92 20] ; [24 12],[87.78378378 24.21621622] ; [28.21621622  7.78378378],0
s1,1,0.054835,3.687094,[  2 109] ; [ 3 32],[  3.80136986 107.19863014] ; [ 1.19863014 33.80136986],0
s4,1,0.06156,3.494843,[24 83] ; [ 3 33],[20.2027972 86.7972028] ; [ 6.7972028 29.2027972],0
b4,1,0.105223,2.624542,[70 42] ; [17 19],[65.83783784 46.16216216] ; [21.16216216 14.83783784],0
u1,1,0.115146,2.482137,[22 90] ; [ 3 33],[18.91891892 93.08108108] ; [ 6.08108108 29.91891892],0
v1,1,0.124514,2.359596,[59 51] ; [14 22],[55. 55.] ; [18. 18.],0
s7,1,0.12934,2.300409,[43 62] ; [ 9 25],[39.28057554 65.71942446] ; [12.71942446 21.28057554],0
u3,1,0.139358,2.185031,[19 13] ; [5 9],[16.69565217 15.30434783] ; [7.30434783 6.69565217],0
p12,1,0.14334,2.141727,[ 12 100] ; [ 1 35],[  9.83783784 102.16216216] ; [ 3.16216216 32.83783784],0
n6,1,0.160181,1.972521,[97 14] ; [28  8],[94.3877551 16.6122449] ; [30.6122449  5.3877551],0
r1,1,0.179755,1.799648,[89 22] ; [25 11],[86.08163265 24.91836735] ; [27.91836735  8.08163265],0
p7,1,0.185824,1.750419,[96 15] ; [27  8],[93.51369863 17.48630137] ; [29.48630137  5.51369863],0
v2,1,0.194411,1.683873,[62 47] ; [16 20],[58.63448276 50.36551724] ; [19.36551724 16.63448276],0
p5,1,0.205388,1.603638,[19 93] ; [ 3 33],[16.64864865 95.35135135] ; [ 5.35135135 30.64864865],0
