Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,66.344921,[42 65] ; [107  11],[70.85777778 36.14222222] ; [78.14222222 39.85777778],1
d5,1,0.0,64.472259,[53 54] ; [113   4],[79.29464286 27.70535714] ; [86.70535714 30.29464286],1
d2,1,0.0,61.856619,[21 86] ; [85 33],[50.40888889 56.59111111] ; [55.59111111 62.40888889],1
d4,1,0.0,60.016171,[59 48] ; [115   2],[83.11607143 23.88392857] ; [90.88392857 26.11607143],1
u1,1,0.0,31.216607,[  2 105] ; [35 84],[17.51769912 89.48230088] ; [19.48230088 99.51769912],1
a4,1,0.0,28.944269,[28 78] ; [74 45],[48.05333333 57.94666667] ; [53.94666667 65.05333333],1
a2,1,0.0,26.239243,[  7 100] ; [41 78],[22.72566372 84.27433628] ; [25.27433628 93.72566372],1
a5,1,0.0,25.494985,[51 56] ; [95 24],[69.12389381 37.87610619] ; [76.87610619 42.12389381],1
s8,1,6e-06,20.583772,[36 71] ; [76 43],[53.02654867 53.97345133] ; [58.97345133 60.02654867],1
a3,1,3.1e-05,17.368514,[57 49] ; [95 24],[71.60888889 34.39111111] ; [80.39111111 38.60888889],1
r1,1,4.1e-05,16.821058,[68 38] ; [104  15],[81.03111111 24.96888889] ; [90.96888889 28.03111111],1
p6,1,0.000716,11.447598,[26 80] ; [55 64],[38.16 67.84] ; [42.84 76.16],1
n4,1,0.000959,10.905176,[70 36] ; [101  18],[80.56 25.44] ; [90.44 28.56],1
p3,1,0.001489,10.091919,[39 68] ; [68 50],[50.88444444 56.11555556] ; [56.11555556 61.88444444],0
s7,1,0.001513,10.062369,[47 53] ; [78 36],[58.41121495 41.58878505] ; [66.58878505 47.41121495],0
b2,1,0.002616,9.057407,[12 50] ; [35 46],[20.37762238 41.62237762] ; [26.62237762 54.37762238],0
b3,1,0.002616,9.057407,[12 50] ; [35 46],[20.37762238 41.62237762] ; [26.62237762 54.37762238],0
n6,1,0.002756,8.962646,[74 33] ; [102  17],[83.32743363 23.67256637] ; [92.67256637 26.32743363],0
n5,1,0.00297,8.826113,[70 36] ; [99 20],[79.61777778 26.38222222] ; [89.38222222 29.61777778],0
p10,1,0.005736,7.631521,[70 34] ; [99 20],[78.8161435 25.1838565] ; [90.1838565 28.8161435],0
s6,1,0.008348,6.957345,[75 31] ; [99 17],[83.08108108 22.91891892] ; [90.91891892 25.08108108],0
p4,1,0.013224,6.138847,[55 51] ; [81 38],[64.07111111 41.92888889] ; [71.92888889 47.07111111],0
r4,1,0.01434,5.995782,[86 21] ; [109  10],[92.32300885 14.67699115] ; [102.67699115  16.32300885],0
s2,1,0.014818,5.937943,[70 37] ; [95 24],[78.11946903 28.88053097] ; [86.88053097 32.11946903],0
p5,1,0.016082,5.793911,[ 8 96] ; [22 95],[14.11764706 89.88235294] ; [ 15.88235294 101.11764706],0
a6,1,0.018187,5.578076,[58 49] ; [82 36],[66.57777778 40.42222222] ; [73.42222222 44.57777778],0
s5,1,0.021481,5.287369,[33 71] ; [54 61],[41.31506849 62.68493151] ; [45.68493151 69.31506849],0
a7,1,0.02347,5.133402,[60 47] ; [84 35],[68.17699115 38.82300885] ; [75.82300885 43.17699115],0
p8,1,0.033684,4.510657,[42 64] ; [64 55],[49.93777778 56.06222222] ; [56.06222222 62.93777778],0
u2,1,0.053982,3.71325,[23 26] ; [17  7],[26.84931507 22.15068493] ; [13.15068493 10.84931507],0
p9,1,0.102288,2.669506,[78 27] ; [99 20],[82.96875 22.03125] ; [94.03125 24.96875],0
n1,1,0.120507,2.410714,[11 17] ; [19 13],[14. 14.] ; [16. 16.],0
