Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,27.039501,[42 32] ; [ 4 41],[28.60504202 45.39495798] ; [17.39495798 27.60504202],1
p1,1,0.753316,0.098765,[ 7 68] ; [ 5 40],[ 7.5 67.5] ; [ 4.5 40.5],0
s4,1,0.816169,0.054045,[ 9 65] ; [ 6 38],[ 9.40677966 64.59322034] ; [ 5.59322034 38.40677966],0
n3,1,0.859823,0.031188,[15 11] ; [6 5],[14.75675676 11.24324324] ; [6.24324324 4.75675676],0
s5,1,0.876425,0.024181,[14 60] ; [ 8 37],[13.68067227 60.31932773] ; [ 8.31932773 36.68067227],0
a8,1,0.928022,0.00816,[ 7 61] ; [ 4 37],[ 6.86238532 61.13761468] ; [ 4.13761468 36.86238532],0
v3,1,0.931182,0.007458,[27 46] ; [17 28],[27.22033898 45.77966102] ; [16.77966102 28.22033898],0
s2,1,0.949128,0.004071,[26 49] ; [15 29],[25.84033613 49.15966387] ; [15.15966387 28.84033613],0
n1,1,0.96888,0.001522,[12 14] ; [5 6],[11.94594595 14.05405405] ; [5.05405405 5.94594595],0
n2,1,0.969655,0.001447,[18 10] ; [7 4],[17.94871795 10.05128205] ; [7.05128205 3.94871795],0
b5,1,0.975053,0.000978,[42 34] ; [25 20],[42.08264463 33.91735537] ; [24.91735537 20.08264463],0
s1,1,0.984816,0.000362,[ 5 69] ; [ 3 42],[ 4.97478992 69.02521008] ; [ 3.02521008 41.97478992],0
p3,1,1.0,0.0,[25 50] ; [15 30],[25. 50.] ; [15. 30.],0
