Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.016453,5.75376,[5 7] ; [ 4 33],[2.20408163 9.79591837] ; [ 6.79591837 30.20408163],0
a2,1,0.051348,3.796898,[3 9] ; [ 2 35],[ 1.2244898 10.7755102] ; [ 3.7755102 33.2244898],0
s1,1,0.051348,3.796898,[3 9] ; [ 2 35],[ 1.2244898 10.7755102] ; [ 3.7755102 33.2244898],0
a3,1,0.060867,3.513612,[10  2] ; [19 17],[7.25 4.75] ; [21.75 14.25],0
p2,1,0.093548,2.812242,[6 6] ; [ 9 28],[3.67346939 8.32653061] ; [11.32653061 25.67346939],0
n3,1,0.189526,1.721296,[3 1] ; [ 7 11],[1.81818182 2.18181818] ; [8.18181818 9.81818182],0
s2,1,0.201087,1.634465,[4 8] ; [ 6 31],[2.44897959 9.55102041] ; [ 7.55102041 29.44897959],0
n6,1,0.209576,1.574354,[3 8] ; [18 19],[4.8125 6.1875] ; [16.1875 20.8125],0
s7,1,0.26707,1.231736,[4 7] ; [ 7 28],[2.63043478 8.36956522] ; [ 8.36956522 26.63043478],0
a5,1,0.281564,1.159527,[7 5] ; [15 22],[5.3877551 6.6122449] ; [16.6122449 20.3877551],0
b3,1,0.286201,1.137408,[3 6] ; [13 11],[4.36363636 4.63636364] ; [11.63636364 12.36363636],0
b2,1,0.286201,1.137408,[3 6] ; [13 11],[4.36363636 4.63636364] ; [11.63636364 12.36363636],0
v2,1,0.321508,0.982801,[4 8] ; [ 7 29],[2.75 9.25] ; [ 8.25 27.75],0
d1,1,0.331861,0.941623,[3 9] ; [15 22],[4.40816327 7.59183673] ; [13.59183673 23.40816327],0
b1,1,0.35399,0.859102,[8 4] ; [19 18],[6.6122449 5.3877551] ; [20.3877551 16.6122449],0
a4,1,0.368688,0.808081,[5 7] ; [10 26],[3.75 8.25] ; [11.25 24.75],0
s3,1,0.383637,0.759013,[3 9] ; [14 22],[4.25 7.75] ; [12.75 23.25],0
d2,1,0.400953,0.705467,[4 8] ; [17 19],[5.25 6.75] ; [15.75 20.25],0
r4,1,0.468314,0.525952,[ 2 10] ; [10 27],[2.93877551 9.06122449] ; [ 9.06122449 27.93877551],0
s5,1,0.478736,0.501742,[ 1 11] ; [ 6 30],[ 1.75 10.25] ; [ 5.25 30.75],0
s8,1,0.497701,0.459835,[ 1 11] ; [ 6 31],[ 1.71428571 10.28571429] ; [ 5.28571429 31.71428571],0
a8,1,0.497701,0.459835,[ 1 11] ; [ 6 31],[ 1.71428571 10.28571429] ; [ 5.28571429 31.71428571],0
p9,1,0.498962,0.457143,[6 6] ; [14 22],[5. 7.] ; [15. 21.],0
r3,1,0.508923,0.436281,[5 6] ; [21 16],[5.95833333 5.04166667] ; [20.04166667 16.95833333],0
d3,1,0.55924,0.341022,[5 7] ; [12 25],[4.16326531 7.83673469] ; [12.83673469 24.16326531],0
a6,1,0.565023,0.331081,[6 6] ; [15 22],[5.14285714 6.85714286] ; [15.85714286 21.14285714],0
p3,1,0.590759,0.289161,[ 2 10] ; [ 4 33],[ 1.46938776 10.53061224] ; [ 4.53061224 32.46938776],0
s4,1,0.634295,0.226282,[ 1 11] ; [ 5 32],[ 1.46938776 10.53061224] ; [ 4.53061224 32.46938776],0
s6,1,0.681519,0.168421,[3 9] ; [ 7 29],[2.5 9.5] ; [ 7.5 28.5],0
p10,1,0.730647,0.118519,[5 7] ; [13 23],[4.5 7.5] ; [13.5 22.5],0
n2,1,0.772205,0.083806,[2 2] ; [ 8 11],[1.73913043 2.26086957] ; [ 8.26086957 10.73913043],0
b4,1,0.778505,0.079111,[8 4] ; [23 14],[7.59183673 4.40816327] ; [23.40816327 13.59183673],0
p1,1,0.786203,0.073574,[ 2 10] ; [ 5 32],[ 1.71428571 10.28571429] ; [ 5.28571429 31.71428571],0
a1,1,0.786203,0.073574,[ 2 10] ; [ 5 32],[ 1.71428571 10.28571429] ; [ 5.28571429 31.71428571],0
n5,1,0.813008,0.055955,[7 5] ; [23 14],[7.34693878 4.65306122] ; [22.65306122 14.34693878],0
p8,1,0.813345,0.055749,[ 2 10] ; [ 5 31],[ 1.75 10.25] ; [ 5.25 30.75],0
p7,1,0.861011,0.030656,[ 2 10] ; [ 7 30],[2.20408163 9.79591837] ; [ 6.79591837 30.20408163],0
p11,1,0.9236,0.009197,[5 7] ; [16 21],[5.14285714 6.85714286] ; [15.85714286 21.14285714],0
n1,1,0.923708,0.009171,[2 2] ; [ 9 10],[1.91304348 2.08695652] ; [9.08695652 9.91304348],0
a7,1,0.935145,0.006622,[6 6] ; [18 19],[5.87755102 6.12244898] ; [18.12244898 18.87755102],0
r2,1,0.94262,0.005181,[7 5] ; [20 15],[6.89361702 5.10638298] ; [20.10638298 14.89361702],0
b5,1,0.945013,0.004757,[5 7] ; [15 22],[4.89795918 7.10204082] ; [15.10204082 21.89795918],0
r1,1,0.945013,0.004757,[5 7] ; [15 22],[4.89795918 7.10204082] ; [15.10204082 21.89795918],0
d5,1,0.945013,0.004757,[7 5] ; [22 15],[7.10204082 4.89795918] ; [21.89795918 15.10204082],0
n4,1,0.953884,0.003344,[8 4] ; [25 12],[8.08163265 3.91836735] ; [24.91836735 12.08163265],0
d4,1,0.953884,0.003344,[8 4] ; [25 12],[8.08163265 3.91836735] ; [24.91836735 12.08163265],0
p6,1,1.0,0.0,[ 1 11] ; [ 3 33],[ 1. 11.] ; [ 3. 33.],0
