Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,66.038856,[35 52] ; [118  11],[61.625 25.375] ; [91.375 37.625],1
s7,1,0.0,26.892334,[29 60] ; [88 41],[47.76605505 41.23394495] ; [69.23394495 59.76605505],1
s5,1,0.000172,14.115777,[20 67] ; [61 65],[33.08450704 53.91549296] ; [47.91549296 78.08450704],1
s8,1,0.001316,10.319568,[32 57] ; [76 55],[43.69090909 45.30909091] ; [64.30909091 66.69090909],0
s4,1,0.031263,4.63847,[13 75] ; [35 94],[19.46543779 68.53456221] ; [ 28.53456221 100.46543779],0
d2,1,0.038616,4.277684,[28 61] ; [59 71],[35.35616438 53.64383562] ; [51.64383562 78.35616438],0
r2,1,0.055125,3.678287,[79  8] ; [125   4],[82.16666667  4.83333333] ; [121.83333333   7.16666667],0
p1,1,0.055938,3.653911,[ 2 87] ; [ 11 119],[ 5.28310502 83.71689498] ; [  7.71689498 122.28310502],0
p6,1,0.062602,3.467064,[10 75] ; [ 28 101],[15.09345794 69.90654206] ; [ 22.90654206 106.09345794],0
v2,1,0.064638,3.414195,[39 45] ; [72 49],[45.48292683 38.51707317] ; [65.51707317 55.48292683],0
r3,1,0.064867,3.408353,[80  9] ; [124   5],[83.28440367  5.71559633] ; [120.71559633   8.28440367],0
u3,1,0.071719,3.243229,[13 16] ; [26 13],[16.63235294 12.36764706] ; [22.36764706 16.63235294],0
r4,1,0.083073,3.003732,[73 16] ; [118  13],[77.26818182 11.73181818] ; [113.73181818  17.26818182],0
d5,1,0.093101,2.819916,[64 25] ; [106  24],[69.08675799 19.91324201] ; [100.91324201  29.08675799],0
d1,1,0.105879,2.614684,[37 52] ; [69 62],[42.88181818 46.11818182] ; [63.11818182 67.88181818],0
s1,1,0.120908,2.405525,[ 2 86] ; [  9 120],[ 4.46082949 83.53917051] ; [  6.53917051 122.46082949],0
u1,1,0.12423,2.363159,[ 9 80] ; [ 23 108],[12.94545455 76.05454545] ; [ 19.05454545 111.94545455],0
n3,1,0.150035,2.071892,[24  6] ; [23 13],[21.36363636  8.63636364] ; [25.63636364 10.36363636],0
p5,1,0.188437,1.729794,[ 6 81] ; [  4 126],[ 4.00921659 82.99078341] ; [  5.99078341 124.00921659],0
v3,1,0.380556,0.768904,[30 58] ; [50 75],[33.05164319 54.94835681] ; [46.94835681 78.05164319],0
a6,1,0.381329,0.766413,[61 28] ; [81 48],[57.97247706 31.02752294] ; [84.02752294 44.97247706],0
p2,1,0.40022,0.707665,[67 21] ; [93 38],[64.29223744 23.70776256] ; [95.70776256 35.29223744],0
b5,1,0.400343,0.707296,[57 32] ; [91 40],[59.87272727 29.12727273] ; [88.12727273 42.87272727],0
p10,1,0.408424,0.683383,[64 22] ; [103  27],[66.49074074 19.50925926] ; [100.50925926  29.49074074],0
a4,1,0.435115,0.609132,[31 57] ; [53 78],[33.75342466 54.24657534] ; [50.24657534 80.75342466],0
d4,1,0.436078,0.606582,[68 21] ; [105  25],[70.30593607 18.69406393] ; [102.69406393  27.30593607],0
a8,1,0.441232,0.593077,[11 70] ; [21 98],[12.96 68.04] ; [19.04 99.96],0
d3,1,0.471437,0.518605,[55 34] ; [74 56],[52.42465753 36.57534247] ; [76.57534247 53.42465753],0
a5,1,0.471496,0.518467,[57 32] ; [90 41],[59.46818182 29.53181818] ; [87.53181818 43.46818182],0
b2,1,0.476387,0.507122,[14 32] ; [29 50],[15.824 30.176] ; [27.176 51.824],0
b3,1,0.476387,0.507122,[14 32] ; [29 50],[15.824 30.176] ; [27.176 51.824],0
p3,1,0.495337,0.464914,[23 65] ; [ 29 102],[20.89497717 67.10502283] ; [31.10502283 99.89497717],0
v4,1,0.525019,0.404023,[83  5] ; [125   5],[83.96330275  4.03669725] ; [124.03669725   5.96330275],0
