Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.001357,10.263546,[29 30] ; [196  81],[39.50892857 19.49107143] ; [185.49107143  91.50892857],0
d3,1,0.108005,2.583166,[30 28] ; [174 102],[35.4251497 22.5748503] ; [168.5748503 107.4251497],0
a4,1,0.111836,2.528079,[18 41] ; [115 161],[23.4238806 35.5761194] ; [109.5761194 166.4238806],0
u3,1,0.120331,2.413006,[12 16] ; [49 33],[15.52727273 12.47272727] ; [45.47272727 36.52727273],0
s8,1,0.159643,1.9776,[17 42] ; [106 169],[21.72754491 37.27245509] ; [101.27245509 173.72754491],0
n2,1,0.172394,1.862,[18  2] ; [57 18],[15.78947368  4.21052632] ; [59.21052632 15.78947368],0
u4,1,0.183928,1.7656,[ 2 57] ; [  3 274],[ 0.87797619 58.12202381] ; [  4.12202381 272.87797619],0
b5,1,0.18728,1.738888,[42 17] ; [172 105],[37.57738095 21.42261905] ; [176.42261905 100.57738095],0
d2,1,0.190937,1.710371,[19 39] ; [116 160],[23.44311377 34.55688623] ; [111.55688623 164.44311377],0
s6,1,0.207615,1.587982,[29 28] ; [163 109],[33.26443769 23.73556231] ; [158.73556231 113.26443769],0
p10,1,0.220504,1.501091,[46 12] ; [195  78],[42.22960725 15.77039275] ; [198.77039275  74.22960725],0
p2,1,0.239579,1.383071,[39 20] ; [204  73],[42.66964286 16.33035714] ; [200.33035714  76.66964286],0
u2,1,0.295448,1.094627,[12 16] ; [44 37],[14.3853211 13.6146789] ; [41.6146789 39.3853211],0
p6,1,0.33211,0.940651,[13 44] ; [ 47 224],[10.42682927 46.57317073] ; [ 49.57317073 221.42682927],0
n5,1,0.372122,0.796567,[35 24] ; [180  95],[37.97904192 21.02095808] ; [177.02095808  97.97904192],0
a7,1,0.379892,0.771052,[37 21] ; [193  84],[39.82089552 18.17910448] ; [190.17910448  86.82089552],0
r2,1,0.426273,0.632955,[56  2] ; [272   5],[56.7880597  1.2119403] ; [271.2119403   5.7880597],0
s3,1,0.460906,0.543694,[28 31] ; [144 129],[30.56626506 28.43373494] ; [141.43373494 131.56626506],0
p12,1,0.502667,0.449301,[ 2 57] ; [ 15 257],[ 3.03021148 55.96978852] ; [ 13.96978852 258.03021148],0
p7,1,0.514054,0.425807,[26 31] ; [134 132],[28.23529412 28.76470588] ; [131.76470588 134.23529412],0
s1,1,0.522705,0.408552,[ 1 57] ; [  9 263],[ 1.75757576 56.24242424] ; [  8.24242424 263.75757576],0
a1,1,0.523562,0.406872,[ 1 58] ; [  9 268],[ 1.75595238 57.24404762] ; [  8.24404762 268.75595238],0
b4,1,0.540583,0.374461,[36 23] ; [157 120],[33.88988095 25.11011905] ; [159.11011905 117.88988095],0
n3,1,0.628557,0.234023,[14  6] ; [55 18],[14.83870968  5.16129032] ; [54.16129032 18.83870968],0
s5,1,0.679338,0.170872,[14 41] ; [ 75 191],[15.24922118 39.75077882] ; [ 73.75077882 192.24922118],0
n1,1,0.689581,0.159539,[ 7 12] ; [31 43],[ 7.76344086 11.23655914] ; [30.23655914 43.76344086],0
p3,1,0.748499,0.102796,[15 44] ; [ 65 212],[14.04761905 44.95238095] ; [ 65.95238095 211.04761905],0
p11,1,0.760142,0.093204,[45 14] ; [206  71],[44.07440476 14.92559524] ; [206.92559524  70.07440476],0
s2,1,0.762611,0.091237,[25 34] ; [122 152],[26.04504505 32.95495495] ; [120.95495495 153.04504505],0
v3,1,0.841955,0.039758,[19 38] ; [ 92 173],[19.64906832 37.35093168] ; [ 91.35093168 173.64906832],0
p8,1,0.876787,0.024038,[20 38] ; [ 96 174],[20.51219512 37.48780488] ; [ 95.48780488 174.51219512],0
v4,1,0.926439,0.008524,[57  2] ; [265  10],[56.88023952  2.11976048] ; [265.11976048   9.88023952],0
b2,1,0.962464,0.002215,[12 22] ; [53 99],[11.88172043 22.11827957] ; [53.11827957 98.88172043],0
b3,1,0.962464,0.002215,[12 22] ; [53 99],[11.88172043 22.11827957] ; [53.11827957 98.88172043],0
p5,1,0.963522,0.002092,[ 2 57] ; [  9 266],[ 1.94311377 57.05688623] ; [  9.05688623 265.94311377],0
d5,1,0.9709,0.001331,[44 14] ; [210  66],[44.10778443 13.89221557] ; [209.89221557  66.10778443],0
