Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,60.334618,[28 36] ; [390  68],[51.24904215 12.75095785] ; [366.75095785  91.24904215],1
n4,1,0.0,41.736259,[34 31] ; [392  66],[52.94455067 12.05544933] ; [373.05544933  84.94455067],1
b1,1,0.001083,10.679332,[38 27] ; [171 288],[25.92557252 39.07442748] ; [183.07442748 275.92557252],0
p10,1,0.001133,10.596982,[47 18] ; [398  57],[55.625  9.375] ; [389.375  65.625],0
p9,1,0.001502,10.075818,[49 16] ; [408  49],[56.90613027  8.09386973] ; [400.09386973  56.90613027],0
s7,1,0.001615,9.943133,[23 38] ; [257 178],[34.43548387 26.56451613] ; [245.56451613 189.43548387],0
p3,1,0.005214,7.803752,[34 31] ; [319 139],[43.87189293 21.12810707] ; [309.12810707 148.87189293],0
u3,1,0.010606,6.53009,[21  3] ; [71 47],[15.54929577  8.45070423] ; [76.45070423 41.54929577],0
p6,1,0.014018,6.035853,[22 42] ; [231 224],[31.19845857 32.80154143] ; [221.80154143 233.19845857],0
v1,1,0.014911,5.926931,[29 35] ; [274 173],[37.94911937 26.05088063] ; [265.05088063 181.94911937],0
s5,1,0.015542,5.853961,[15 47] ; [177 264],[23.66600398 38.33399602] ; [168.33399602 272.66600398],0
r2,1,0.016564,5.741939,[58  7] ; [436  18],[61.86897881  3.13102119] ; [432.13102119  21.86897881],0
u2,1,0.021181,5.311801,[20  5] ; [65 53],[14.86013986 10.13986014] ; [70.13986014 47.86013986],0
d2,1,0.021297,5.302305,[25 40] ; [246 212],[33.68068834 31.31931166] ; [237.31931166 220.68068834],0
p11,1,0.021747,5.265932,[47 18] ; [385  74],[53.58778626 11.41221374] ; [378.41221374  80.58778626],0
d1,1,0.030877,4.659807,[34 31] ; [303 156],[41.80343511 23.19656489] ; [295.19656489 163.80343511],0
u1,1,0.03324,4.533364,[ 7 58] ; [102 357],[13.52099237 51.47900763] ; [ 95.47900763 363.52099237],0
a3,1,0.035052,4.442616,[40 25] ; [339 119],[47.10325048 17.89674952] ; [331.89674952 126.10325048],0
r4,1,0.041849,4.141308,[57  8] ; [433  26],[60.78244275  4.21755725] ; [429.21755725  29.78244275],0
p5,1,0.043693,4.068386,[ 5 60] ; [ 80 375],[10.625 54.375] ; [ 74.375 380.625],0
v3,1,0.045665,3.993918,[18 42] ; [193 250],[25.16898608 34.83101392] ; [185.83101392 257.16898608],0
p12,1,0.057488,3.608402,[ 2 63] ; [ 48 410],[ 6.21414914 58.78585086] ; [ 43.78585086 414.21414914],0
a7,1,0.080215,3.060542,[43 22] ; [349 109],[48.71892925 16.28107075] ; [343.28107075 114.71892925],0
s6,1,0.0966,2.760804,[42 23] ; [334 115],[47.54863813 17.45136187] ; [328.45136187 120.54863813],0
a4,1,0.103794,2.646257,[25 40] ; [225 232],[31.1302682 33.8697318] ; [218.8697318 238.1302682],0
a5,1,0.106727,2.60203,[45 20] ; [359 100],[50.11450382 14.88549618] ; [353.88549618 105.11450382],0
d4,1,0.111006,2.539837,[50 15] ; [388  70],[54.43594646 10.56405354] ; [383.56405354  74.43594646],0
s2,1,0.113453,2.505453,[30 34] ; [261 194],[35.88439306 28.11560694] ; [255.11560694 199.88439306],0
p8,1,0.120124,2.415708,[36 29] ; [297 158],[41.625 23.375] ; [291.375 163.625],0
s8,1,0.123278,2.375176,[27 38] ; [236 220],[32.81190019 32.18809981] ; [230.18809981 225.81190019],0
a8,1,0.134552,2.239189,[ 4 54] ; [ 58 357],[ 7.602537 50.397463] ; [ 54.397463 360.602537],0
r1,1,0.161232,1.962635,[49 15] ; [383  75],[52.96551724 11.03448276] ; [379.03448276  78.96551724],0
b2,1,0.181532,1.785034,[13 31] ; [117 175],[17.02380952 26.97619048] ; [112.97619048 179.02380952],0
b3,1,0.181532,1.785034,[13 31] ; [117 175],[17.02380952 26.97619048] ; [112.97619048 179.02380952],0
s3,1,0.190344,1.714953,[32 31] ; [270 184],[36.80077369 26.19922631] ; [265.19922631 188.80077369],0
a2,1,0.242002,1.368896,[13 52] ; [123 336],[16.87022901 48.12977099] ; [119.12977099 339.87022901],0
d3,1,0.276472,1.184349,[44 21] ; [340 119],[47.63358779 17.36641221] ; [336.36641221 122.63358779],0
p2,1,0.292098,1.109927,[56  9] ; [413  44],[58.40038314  6.59961686] ; [410.59961686  46.40038314],0
p1,1,0.424758,0.637112,[ 5 60] ; [ 50 407],[ 6.848659 58.151341] ; [ 48.151341 408.848659],0
n2,1,0.447432,0.57715,[16  4] ; [58 23],[14.65346535  5.34653465] ; [59.34653465 21.65346535],0
a6,1,0.503002,0.448596,[47 18] ; [313 146],[44.65648855 20.34351145] ; [315.34351145 143.65648855],0
n1,1,0.504549,0.445354,[ 9 10] ; [32 50],[ 7.71287129 11.28712871] ; [33.28712871 48.71287129],0
v2,1,0.519222,0.415438,[32 28] ; [258 189],[34.31952663 25.68047337] ; [255.68047337 191.31952663],0
s1,1,0.551752,0.354188,[ 3 60] ; [ 15 440],[ 2.18918919 60.81081081] ; [ 15.81081081 439.18918919],0
a1,1,0.780329,0.07778,[ 3 62] ; [ 25 434],[ 3.47328244 61.52671756] ; [ 24.52671756 434.47328244],0
r3,1,0.797955,0.065533,[63  2] ; [441  17],[62.63862333  2.36137667] ; [441.36137667  16.63862333],0
p7,1,0.832676,0.044635,[46 18] ; [332 122],[46.7027027 17.2972973] ; [331.2972973 122.7027027],0
n3,1,0.844992,0.038225,[15  5] ; [59 22],[14.65346535  5.34653465] ; [59.34653465 21.65346535],0
b4,1,0.848813,0.036341,[37 28] ; [267 192],[37.70992366 27.29007634] ; [266.29007634 192.70992366],0
s4,1,0.877915,0.023597,[11 54] ; [ 80 372],[11.4410058 53.5589942] ; [ 79.5589942 372.4410058],0
