Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,2.5e-05,17.760662,[41 25] ; [132 248],[25.60089686 40.39910314] ; [147.39910314 232.60089686],1
s2,1,0.000498,12.122018,[52 18] ; [201 187],[38.66812227 31.33187773] ; [214.33187773 173.66812227],1
s6,1,0.002769,8.953953,[58  9] ; [265 121],[47.77262693 19.22737307] ; [275.22737307 110.77262693],0
v2,1,0.002991,8.813243,[39 32] ; [275 104],[49.54222222 21.45777778] ; [264.45777778 114.54222222],0
v3,1,0.00334,8.611709,[24 47] ; [199 178],[35.34151786 35.65848214] ; [187.65848214 189.34151786],0
s3,1,0.009641,6.700062,[51 20] ; [213 172],[41.10526316 29.89473684] ; [222.89473684 162.10526316],0
u2,1,0.010969,6.470278,[ 6 13] ; [63 37],[11.01680672  7.98319328] ; [57.98319328 42.01680672],0
a8,1,0.044475,4.038442,[ 5 61] ; [ 61 289],[10.47115385 55.52884615] ; [ 55.52884615 294.47115385],0
p2,1,0.046599,3.959802,[57 15] ; [341  47],[62.29565217  9.70434783] ; [335.70434783  52.29565217],0
a6,1,0.062985,3.456993,[41 31] ; [266 124],[47.84415584 24.15584416] ; [259.15584416 130.84415584],0
s8,1,0.076268,3.142689,[44 28] ; [193 195],[37.09565217 34.90434783] ; [199.90434783 188.09565217],0
s7,1,0.091597,2.846082,[44 26] ; [192 178],[37.54545455 32.45454545] ; [198.45454545 171.54545455],0
n4,1,0.09522,2.78383,[53 19] ; [320  70],[58.12987013 13.87012987] ; [314.87012987  75.12987013],0
b2,1,0.105951,2.613598,[13 30] ; [111 145],[17.83277592 25.16722408] ; [106.16722408 149.83277592],0
b3,1,0.105951,2.613598,[13 30] ; [111 145],[17.83277592 25.16722408] ; [106.16722408 149.83277592],0
r4,1,0.166243,1.916505,[70  2] ; [364  28],[67.34482759  4.65517241] ; [366.65517241  25.34482759],0
n3,1,0.197691,1.65935,[10  7] ; [50 17],[12.14285714  4.85714286] ; [47.85714286 19.14285714],0
u1,1,0.210315,1.569257,[18 54] ; [ 73 319],[14.12068966 57.87931034] ; [ 76.87931034 315.12068966],0
p11,1,0.227782,1.454658,[55 17] ; [323  69],[58.65517241 13.34482759] ; [319.34482759  72.65517241],0
p12,1,0.235782,1.405639,[ 4 67] ; [ 39 347],[ 6.68052516 64.31947484] ; [ 36.31947484 349.68052516],0
p10,1,0.295281,1.095384,[63  8] ; [322  62],[60.07692308 10.92307692] ; [324.92307692  59.07692308],0
d4,1,0.296525,1.089756,[58 14] ; [333  57],[60.93506494 11.06493506] ; [330.06493506  59.93506494],0
r1,1,0.300825,1.070535,[58 14] ; [332  57],[60.91106291 11.08893709] ; [329.08893709  59.91106291],0
d5,1,0.325091,0.968355,[63  9] ; [323  67],[60.15584416 11.84415584] ; [325.84415584  64.15584416],0
