Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,43.186496,[260  67] ; [21 35],[239.91383812  87.08616188] ; [41.08616188 14.91383812],1
s2,1,0.0,41.566625,[255  73] ; [20 36],[234.89583333  93.10416667] ; [40.10416667 15.89583333],1
s7,1,7e-06,20.277563,[254  61] ; [29 26],[240.93243243  74.06756757] ; [42.06756757 12.93243243],1
s5,1,0.001271,10.383963,[151 166] ; [13 41],[140.12938005 176.87061995] ; [23.87061995 30.12938005],0
s4,1,0.009992,6.636401,[ 70 258] ; [ 4 54],[ 62.88082902 265.11917098] ; [11.11917098 46.88082902],0
v3,1,0.023211,5.152672,[143 173] ; [34 21],[150.76010782 165.23989218] ; [26.23989218 28.76010782],0
b5,1,0.028919,4.772419,[204 126] ; [27 31],[196.46907216 133.53092784] ; [34.53092784 23.46907216],0
v2,1,0.045249,4.009331,[188 127] ; [42 15],[194.75806452 120.24193548] ; [35.24193548 21.75806452],0
b3,1,0.053104,3.740638,[ 91 131] ; [25 19],[ 96.81203008 125.18796992] ; [19.18796992 24.81203008],0
b2,1,0.053104,3.740638,[ 91 131] ; [25 19],[ 96.81203008 125.18796992] ; [19.18796992 24.81203008],0
d5,1,0.073265,3.208311,[285  44] ; [45 13],[280.54263566  48.45736434] ; [49.45736434  8.54263566],0
r1,1,0.087608,2.917794,[283  45] ; [45 13],[278.71502591  49.28497409] ; [49.28497409  8.71502591],0
p11,1,0.108164,2.580839,[267  63] ; [52  6],[271.31443299  58.68556701] ; [47.68556701 10.31443299],0
a2,1,0.236246,1.402854,[ 93 237] ; [12 46],[ 89.30412371 240.69587629] ; [15.69587629 42.30412371],0
u1,1,0.263171,1.252001,[ 79 251] ; [10 48],[ 75.69587629 254.30412371] ; [13.30412371 44.69587629],0
b1,1,0.275327,1.190014,[139 191] ; [20 38],[135.23195876 194.76804124] ; [23.76804124 34.23195876],0
p12,1,0.29048,1.117397,[ 38 290] ; [ 4 54],[ 35.68911917 292.31088083] ; [ 6.31088083 51.68911917],0
r4,1,0.292082,1.109998,[313  17] ; [53  5],[311.28865979  18.71134021] ; [54.71134021  3.28865979],0
p5,1,0.316977,1.00138,[ 52 275] ; [ 6 50],[ 49.51958225 277.48041775] ; [ 8.48041775 47.51958225],0
u4,1,0.318974,0.993149,[ 15 315] ; [ 1 57],[ 13.60824742 316.39175258] ; [ 2.39175258 55.60824742],0
v4,1,0.323561,0.974497,[320   9] ; [55  3],[318.79844961  10.20155039] ; [56.20155039  1.79844961],0
r2,1,0.323805,0.973515,[312  13] ; [54  4],[310.57441253  14.42558747] ; [55.42558747  2.57441253],0
a6,1,0.333845,0.933924,[220 109] ; [35 23],[216.78294574 112.21705426] ; [38.21705426 19.78294574],0
p6,1,0.357628,0.846206,[153 173] ; [23 34],[149.80678851 176.19321149] ; [26.19321149 30.80678851],0
p4,1,0.368281,0.809457,[224 105] ; [36 22],[221.03359173 107.96640827] ; [38.96640827 19.03359173],0
p1,1,0.413624,0.66836,[ 34 294] ; [ 4 54],[ 32.29015544 295.70984456] ; [ 5.70984456 52.29015544],0
p10,1,0.420837,0.647977,[287  39] ; [48  9],[285.14360313  40.85639687] ; [49.85639687  7.14360313],0
a3,1,0.424958,0.636562,[257  72] ; [48 10],[259.28940568  69.71059432] ; [45.71059432 12.28940568],0
p9,1,0.458647,0.549195,[298  30] ; [50  7],[296.47792208  31.52207792] ; [51.52207792  5.47792208],0
u3,1,0.467766,0.527248,[52 21] ; [6 4],[51.01204819 21.98795181] ; [6.98795181 3.01204819],0
n3,1,0.471405,0.51868,[50 20] ; [9 2],[50.98765432 19.01234568] ; [8.01234568 2.98765432],0
n5,1,0.635185,0.225095,[263  66] ; [44 13],[261.66580311  67.33419689] ; [45.33419689 11.66580311],0
p8,1,0.67651,0.174081,[186 138] ; [35 23],[187.44502618 136.55497382] ; [33.55497382 24.44502618],0
u2,1,0.67698,0.173545,[48 24] ; [6 4],[47.41463415 24.58536585] ; [6.58536585 3.41463415],0
d2,1,0.68526,0.164265,[184 146] ; [34 24],[185.41237113 144.58762887] ; [32.58762887 25.41237113],0
p3,1,0.693555,0.155264,[190 140] ; [35 23],[191.36597938 138.63402062] ; [33.63402062 24.36597938],0
p2,1,0.696231,0.152423,[277  52] ; [50  8],[277.99224806  51.00775194] ; [49.00775194  8.99224806],0
d1,1,0.698084,0.150473,[219 111] ; [40 18],[220.28350515 109.71649485] ; [38.71649485 19.28350515],0
d3,1,0.708391,0.13989,[230 100] ; [39 19],[228.78865979 101.21134021] ; [40.21134021 17.78865979],0
n6,1,0.733881,0.115578,[288  40] ; [50  8],[287.21243523  40.78756477] ; [50.78756477  7.21243523],0
a5,1,0.795741,0.06701,[261  69] ; [45 13],[260.25773196  69.74226804] ; [45.74226804 12.25773196],0
a4,1,0.818733,0.052521,[159 171] ; [27 31],[158.19587629 171.80412371] ; [27.80412371 30.19587629],0
n4,1,0.848095,0.036691,[268  60] ; [48 10],[268.51813472  59.48186528] ; [47.48186528 10.51813472],0
d4,1,0.854178,0.033779,[281  48] ; [49  9],[280.54263566  48.45736434] ; [49.45736434  8.54263566],0
a1,1,0.858951,0.031581,[ 19 311] ; [ 3 55],[ 18.71134021 311.28865979] ; [ 3.28865979 54.71134021],0
a7,1,0.868268,0.027509,[229 100] ; [41 17],[229.53488372  99.46511628] ; [40.46511628 17.53488372],0
b4,1,0.881894,0.022073,[190 140] ; [34 24],[190.51546392 139.48453608] ; [33.48453608 24.51546392],0
s1,1,0.882208,0.021955,[ 13 313] ; [ 2 54],[ 12.80104712 313.19895288] ; [ 2.19895288 53.80104712],0
a8,1,0.901668,0.015266,[ 51 250] ; [ 9 42],[ 51.30681818 249.69318182] ; [ 8.69318182 42.30681818],0
n1,1,0.927865,0.008196,[30 40] ; [4 5],[30.12658228 39.87341772] ; [3.87341772 5.12658228],0
v1,1,0.968567,0.001553,[197 119] ; [36 22],[196.86631016 119.13368984] ; [36.13368984 21.86631016],0
p7,1,0.969501,0.001462,[227  93] ; [41 17],[226.87830688  93.12169312] ; [41.12169312 16.87830688],0
n2,1,0.992817,8.1e-05,[51 19] ; [8 3],[50.98765432 19.01234568] ; [8.01234568 2.98765432],0
