Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,25.420037,[56 79] ; [120  51],[77.64705882 57.35294118] ; [98.35294118 72.64705882],1
p4,1,0.000169,14.152229,[68 73] ; [119  53],[84.23961661 56.76038339] ; [102.76038339  69.23961661],1
n5,1,0.000179,14.040555,[92 49] ; [143  28],[106.20192308  34.79807692] ; [128.79807692  42.20192308],1
p2,1,0.00021,13.739034,[107  34] ; [156  15],[118.85576923  22.14423077] ; [144.14423077  26.85576923],1
p3,1,0.000314,12.982414,[54 88] ; [100  71],[69.8658147 72.1341853] ; [84.1341853 86.8658147],1
p6,1,0.001358,10.26151,[ 36 105] ; [73 97],[49.41800643 91.58199357] ; [ 59.58199357 110.41800643],0
v3,1,0.00187,9.673159,[39 99] ; [77 92],[52.14332248 85.85667752] ; [ 63.85667752 105.14332248],0
r1,1,0.002059,9.49657,[97 45] ; [143  29],[108.53503185  33.46496815] ; [131.46496815  40.53503185],0
p9,1,0.002181,9.390245,[126  15] ; [168   4],[132.44089457   8.55910543] ; [161.55910543  10.44089457],0
n4,1,0.007203,7.221721,[95 47] ; [138  34],[105.36942675  36.63057325] ; [127.63057325  44.36942675],0
s6,1,0.009765,6.67726,[56 85] ; [92 77],[67.31612903 73.68387097] ; [80.68387097 88.31612903],0
p7,1,0.016933,5.703283,[80 61] ; [118  51],[90.05806452 50.94193548] ; [107.94193548  61.05806452],0
b5,1,0.036948,4.352823,[76 66] ; [112  60],[85.01910828 56.98089172] ; [102.98089172  69.01910828],0
u1,1,0.046823,3.951725,[ 15 127] ; [ 32 140],[ 21.25477707 120.74522293] ; [ 25.74522293 146.25477707],0
p8,1,0.055235,3.674987,[72 69] ; [104  64],[80.31067961 60.68932039] ; [95.68932039 72.31067961],0
b2,1,0.085955,2.948539,[22 48] ; [47 59],[27.44318182 42.55681818] ; [41.55681818 64.44318182],0
b3,1,0.085955,2.948539,[22 48] ; [47 59],[27.44318182 42.55681818] ; [41.55681818 64.44318182],0
r4,1,0.094905,2.789145,[119  23] ; [155  17],[123.91082803  18.08917197] ; [150.08917197  21.91082803],0
u3,1,0.097754,2.741803,[20 26] ; [33 22],[24.13861386 21.86138614] ; [28.86138614 26.13861386],0
d5,1,0.117159,2.45489,[110  31] ; [146  26],[115.32268371  25.67731629] ; [140.67731629  31.32268371],0
d1,1,0.18097,1.789637,[71 71] ; [99 73],[76.87898089 65.12101911] ; [93.12101911 78.87898089],0
p5,1,0.183073,1.772498,[ 13 129] ; [ 24 147],[ 16.78594249 125.21405751] ; [ 20.21405751 150.78594249],0
a4,1,0.183824,1.766435,[55 87] ; [79 92],[60.79233227 81.20766773] ; [73.20766773 97.79233227],0
p11,1,0.276341,1.184996,[113  29] ; [145  27],[116.67515924  25.32484076] ; [141.32484076  30.67515924],0
s7,1,0.282984,1.152704,[38 97] ; [ 55 107],[42.27272727 92.72727273] ; [ 50.72727273 111.27272727],0
a5,1,0.320002,0.988939,[102  40] ; [132  40],[105.82165605  36.17834395] ; [128.17834395  43.82165605],0
s8,1,0.321772,0.981729,[ 36 106] ; [ 52 119],[ 39.92332268 102.07667732] ; [ 48.07667732 122.92332268],0
r2,1,0.459496,0.547121,[125  16] ; [155  15],[126.94533762  14.05466238] ; [153.05466238  16.94533762],0
s2,1,0.472112,0.517028,[ 20 122] ; [ 29 141],[ 22.30128205 119.69871795] ; [ 26.69871795 143.30128205],0
n6,1,0.505535,0.443299,[120  22] ; [149  22],[122.03833866  19.96166134] ; [146.96166134  24.03833866],0
a1,1,0.523451,0.407088,[  7 135] ; [  6 166],[  5.87898089 136.12101911] ; [  7.12101911 164.87898089],0
b4,1,0.567771,0.326427,[78 64] ; [100  72],[80.49681529 61.50318471] ; [97.50318471 74.49681529],0
d4,1,0.576312,0.312235,[112  30] ; [140  32],[113.96178344  28.03821656] ; [138.03821656  33.96178344],0
a7,1,0.594443,0.283459,[102  39] ; [129  43],[104.06070288  36.93929712] ; [126.93929712  45.06070288],0
u2,1,0.647264,0.209367,[28 18] ; [31 24],[26.87128713 19.12871287] ; [32.12871287 22.87128713],0
a2,1,0.649449,0.206596,[ 26 116] ; [ 35 137],[ 27.58598726 114.41401274] ; [ 33.41401274 138.58598726],0
r3,1,0.650801,0.204892,[131  11] ; [160  11],[132.01916933   9.98083067] ; [158.98083067  12.01916933],0
s4,1,0.664435,0.188181,[ 19 122] ; [ 20 149],[ 17.73870968 123.26129032] ; [ 21.26129032 147.73870968],0
a6,1,0.680719,0.169317,[96 46] ; [120  52],[97.68152866 44.31847134] ; [118.31847134  53.68152866],0
v4,1,0.693512,0.15531,[134   8] ; [164   8],[134.76433121   7.23566879] ; [163.23566879   8.76433121],0
a8,1,0.699569,0.148921,[ 14 117] ; [ 18 130],[ 15.02508961 115.97491039] ; [ 16.97491039 131.02508961],0
p12,1,0.73034,0.1188,[  7 135] ; [ 10 162],[  7.68789809 134.31210191] ; [  9.31210191 162.68789809],0
d2,1,0.736405,0.113312,[58 83] ; [74 98],[59.46325879 81.53674121] ; [72.53674121 99.46325879],0
n2,1,0.769603,0.085787,[28 14] ; [19 11],[27.41666667 14.58333333] ; [19.58333333 10.41666667],0
b1,1,0.798688,0.065048,[49 93] ; [ 57 115],[47.93630573 94.06369427] ; [ 58.06369427 113.93630573],0
s5,1,0.814769,0.054887,[ 34 106] ; [ 43 126],[ 34.88673139 105.11326861] ; [ 42.11326861 126.88673139],0
