Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.004989,7.88347,[40 21] ; [ 9 18],[33.96590909 27.03409091] ; [15.03409091 11.96590909],0
v2,1,0.008209,6.987287,[43 18] ; [11 16],[37.43181818 23.56818182] ; [16.56818182 10.43181818],0
d1,1,0.037819,4.313124,[43 19] ; [13 15],[38.57777778 23.42222222] ; [17.42222222 10.57777778],0
s6,1,0.051869,3.78,[47 13] ; [23  1],[50. 10.] ; [20.  4.],0
p10,1,0.054472,3.698184,[59  2] ; [24  4],[56.88764045  4.11235955] ; [26.11235955  1.88764045],0
s2,1,0.055343,3.671719,[41 21] ; [12 15],[36.92134831 25.07865169] ; [16.07865169 10.92134831],0
n2,1,0.069294,3.299663,[10  1] ; [5 4],[8.25 2.75] ; [6.75 2.25],0
n5,1,0.073142,3.211064,[57  5] ; [22  6],[54.42222222  7.57777778] ; [24.57777778  3.42222222],0
p3,1,0.103265,2.654378,[49 13] ; [26  2],[51.66666667 10.33333333] ; [23.33333333  4.66666667],0
s8,1,0.116763,2.460215,[42 20] ; [13 13],[38.75 23.25] ; [16.25  9.75],0
u2,1,0.140711,2.170163,[9 2] ; [4 4],[7.52631579 3.47368421] ; [5.47368421 2.52631579],0
b5,1,0.193249,1.692674,[29 33] ; [ 9 19],[26.17777778 35.82222222] ; [11.82222222 16.17777778],0
p1,1,0.196411,1.668861,[16 46] ; [11 17],[18.6 43.4] ; [ 8.4 19.6],0
d4,1,0.205296,1.604294,[55  7] ; [22  6],[53.04444444  8.95555556] ; [23.95555556  4.04444444],0
s4,1,0.23542,1.407811,[10 51] ; [ 2 26],[ 8.2247191 52.7752809] ; [ 3.7752809 24.2247191],0
a3,1,0.243832,1.358303,[51 11] ; [20  8],[48.91111111 13.08888889] ; [22.08888889  5.91111111],0
b1,1,0.245225,1.350306,[28 34] ; [ 9 19],[25.48888889 36.51111111] ; [11.51111111 16.48888889],0
p12,1,0.260486,1.266175,[18 44] ; [ 5 23],[15.84444444 46.15555556] ; [ 7.15555556 20.84444444],0
d2,1,0.292479,1.108177,[34 28] ; [12 16],[31.68888889 30.31111111] ; [14.31111111 13.68888889],0
u3,1,0.310596,1.028139,[8 3] ; [4 4],[6.94736842 4.05263158] ; [5.05263158 2.94736842],0
d5,1,0.31956,0.990746,[52 10] ; [21  7],[50.28888889 11.71111111] ; [22.71111111  5.28888889],0
s7,1,0.323387,0.975198,[41 18] ; [20  5],[42.8452381 16.1547619] ; [18.1547619  6.8452381],0
p4,1,0.362419,0.829493,[57  5] ; [24  4],[55.8  6.2] ; [25.2  2.8],0
v4,1,0.38139,0.766217,[60  2] ; [25  2],[59.21348315  2.78651685] ; [25.78651685  1.21348315],0
a1,1,0.396201,0.719825,[ 7 55] ; [ 5 23],[ 8.26666667 53.73333333] ; [ 3.73333333 24.26666667],0
a4,1,0.400889,0.705657,[28 34] ; [10 18],[26.17777778 35.82222222] ; [11.82222222 16.17777778],0
d3,1,0.426625,0.631995,[45 17] ; [18 10],[43.4 18.6] ; [19.6  8.4],0
a5,1,0.450149,0.570276,[44 18] ; [22  6],[45.46666667 16.53333333] ; [20.53333333  7.46666667],0
a8,1,0.466012,0.531417,[10 46] ; [ 3 23],[ 8.87804878 47.12195122] ; [ 4.12195122 21.87804878],0
a6,1,0.484382,0.488982,[35 27] ; [18 10],[36.51111111 25.48888889] ; [16.48888889 11.51111111],0
p11,1,0.498734,0.45763,[52 10] ; [25  3],[53.04444444  8.95555556] ; [23.95555556  4.04444444],0
n4,1,0.51957,0.414747,[56  6] ; [24  4],[55.11111111  6.88888889] ; [24.88888889  3.11111111],0
r1,1,0.560359,0.339083,[50 12] ; [24  4],[50.97777778 11.02222222] ; [23.02222222  4.97777778],0
p6,1,0.573927,0.316156,[37 23] ; [19  9],[38.18181818 21.81818182] ; [17.81818182 10.18181818],0
n3,1,0.581989,0.30303,[6 5] ; [6 3],[6.6 4.4] ; [5.4 3.6],0
r3,1,0.628532,0.234057,[59  3] ; [25  2],[58.51685393  3.48314607] ; [25.48314607  1.51685393],0
s3,1,0.636921,0.222791,[40 22] ; [16 11],[39.01123596 22.98876404] ; [16.98876404 10.01123596],0
a7,1,0.647166,0.209492,[45 17] ; [19  9],[44.08888889 17.91111111] ; [19.91111111  8.08888889],0
n1,1,0.653095,0.20202,[6 5] ; [4 5],[5.5 5.5] ; [4.5 4.5],0
u1,1,0.679125,0.171112,[11 51] ; [ 6 22],[11.71111111 50.28888889] ; [ 5.28888889 22.71111111],0
a2,1,0.683783,0.165899,[11 51] ; [ 4 24],[10.33333333 51.66666667] ; [ 4.66666667 23.33333333],0
b4,1,0.690468,0.15858,[36 26] ; [15 13],[35.13333333 26.86666667] ; [15.86666667 12.13333333],0
s5,1,0.699793,0.148688,[39 17] ; [17  9],[38.24390244 17.75609756] ; [17.75609756  8.24390244],0
r2,1,0.699796,0.148684,[56  5] ; [25  3],[55.51685393  5.48314607] ; [25.48314607  2.51685393],0
p7,1,0.711216,0.137065,[50 11] ; [23  4],[50.60227273 10.39772727] ; [22.39772727  4.60227273],0
b2,1,0.846017,0.037715,[24 24] ; [ 9 10],[23.64179104 24.35820896] ; [9.35820896 9.64179104],0
b3,1,0.846017,0.037715,[24 24] ; [ 9 10],[23.64179104 24.35820896] ; [9.35820896 9.64179104],0
r4,1,0.879866,0.022843,[57  5] ; [26  2],[57.17777778  4.82222222] ; [25.82222222  2.17777778],0
s1,1,0.903132,0.014812,[ 4 58] ; [ 2 26],[ 4.13333333 57.86666667] ; [ 1.86666667 26.13333333],0
