Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,52.735178,[ 88 145] ; [91 24],[119.84770115 113.15229885] ; [59.15229885 55.84770115],1
v1,1,0.000121,14.78059,[ 98 140] ; [73 43],[114.96610169 123.03389831] ; [56.03389831 59.96610169],1
d1,1,0.001888,9.654906,[111 134] ; [74 44],[124.86225895 120.13774105] ; [60.13774105 57.86225895],0
s8,1,0.002559,9.09777,[ 83 162] ; [59 58],[ 96.10497238 148.89502762] ; [45.89502762 71.10497238],0
d2,1,0.005299,7.774614,[ 87 158] ; [60 58],[ 99.21487603 145.78512397] ; [47.78512397 70.21487603],0
a1,1,0.020246,5.390532,[  6 239] ; [  9 109],[ 10.12396694 234.87603306] ; [  4.87603306 113.12396694],0
s7,1,0.045341,4.005926,[ 93 147] ; [57 57],[101.69491525 138.30508475] ; [48.30508475 65.69491525],0
a4,1,0.045794,3.989145,[ 91 153] ; [57 61],[ 99.75690608 144.24309392] ; [48.24309392 69.75690608],0
a3,1,0.052081,3.773175,[152  91] ; [86 32],[160.20498615  82.79501385] ; [77.79501385 40.20498615],0
p12,1,0.055619,3.663426,[  9 235] ; [ 10 108],[ 12.80662983 231.19337017] ; [  6.19337017 111.80662983],0
a5,1,0.066648,3.363712,[157  88] ; [87 31],[164.68319559  80.31680441] ; [79.31680441 38.68319559],0
n2,1,0.08117,3.041319,[60 12] ; [24 11],[56.52336449 15.47663551] ; [27.47663551  7.52336449],0
p8,1,0.083982,2.986106,[ 90 151] ; [54 61],[ 97.48314607 143.51685393] ; [46.51685393 68.48314607],0
s2,1,0.093531,2.812525,[111 132] ; [65 53],[118.47091413 124.52908587] ; [57.52908587 60.47091413],0
s4,1,0.095004,2.787469,[ 48 194] ; [ 15 103],[ 42.35 199.65] ; [20.65 97.35],0
d5,1,0.100173,2.702789,[177  67] ; [95 23],[183.33701657  60.66298343] ; [88.66298343 29.33701657],0
r1,1,0.12726,2.325613,[178  66] ; [94 23],[183.84487535  60.15512465] ; [88.15512465 28.84487535],0
d4,1,0.1288,2.306912,[191  54] ; [100  18],[196.40495868  48.59504132] ; [94.59504132 23.40495868],0
b2,1,0.143709,2.137786,[41 92] ; [28 40],[45.65671642 87.34328358] ; [23.34328358 44.65671642],0
b3,1,0.143709,2.137786,[41 92] ; [28 40],[45.65671642 87.34328358] ; [23.34328358 44.65671642],0
n4,1,0.148589,2.086681,[166  78] ; [89 29],[171.87845304  72.12154696] ; [83.12154696 34.87845304],0
n1,1,0.166474,1.914412,[29 43] ; [ 9 25],[25.81132075 46.18867925] ; [12.18867925 21.81132075],0
p5,1,0.18431,1.762524,[ 12 232] ; [ 10 108],[ 14.82872928 229.17127072] ; [  7.17127072 110.82872928],0
d3,1,0.208715,1.580318,[159  84] ; [85 33],[164.24376731  78.75623269] ; [79.75623269 38.24376731],0
r4,1,0.248533,1.331533,[207  38] ; [105  13],[210.5785124  34.4214876] ; [101.4214876  16.5785124],0
n5,1,0.255438,1.293313,[168  74] ; [88 29],[172.56824513  69.43175487] ; [83.43175487 33.56824513],0
b5,1,0.267823,1.227864,[164  81] ; [72 46],[159.28374656  85.71625344] ; [76.71625344 41.28374656],0
s6,1,0.280132,1.166451,[152  91] ; [78 36],[156.55462185  86.44537815] ; [73.44537815 40.55462185],0
b4,1,0.282551,1.154781,[137 108] ; [73 45],[141.73553719 103.26446281] ; [68.26446281 49.73553719],0
u2,1,0.283253,1.151415,[44 47] ; [19 13],[46.6097561 44.3902439] ; [16.3902439 15.6097561],0
r2,1,0.296503,1.089858,[217  22] ; [110   7],[219.53089888  19.46910112] ; [107.46910112   9.53089888],0
v4,1,0.308333,1.037805,[225  17] ; [112   5],[227.16991643  14.83008357] ; [109.83008357   7.16991643],0
b1,1,0.314051,1.013561,[ 77 168] ; [31 87],[ 72.89256198 172.10743802] ; [35.10743802 82.89256198],0
a2,1,0.352285,0.865209,[ 42 203] ; [25 93],[ 45.22038567 199.77961433] ; [21.77961433 96.22038567],0
u4,1,0.356292,0.850921,[  3 242] ; [  3 115],[  4.04958678 240.95041322] ; [  1.95041322 116.04958678],0
u1,1,0.410948,0.676057,[ 26 219] ; [ 16 102],[ 28.34710744 216.65289256] ; [ 13.65289256 104.34710744],0
p2,1,0.411336,0.674936,[203  41] ; [94 24],[200.1878453  43.8121547] ; [96.8121547 21.1878453],0
p1,1,0.434412,0.611,[ 10 235] ; [  7 111],[ 11.4738292 233.5261708] ; [  5.5261708 112.4738292],0
a6,1,0.440398,0.595244,[156  89] ; [80 38],[159.28374656  85.71625344] ; [76.71625344 41.28374656],0
s3,1,0.442716,0.589233,[128 115] ; [65 49],[131.3697479 111.6302521] ; [61.6302521 52.3697479],0
p6,1,0.460482,0.544723,[ 60 182] ; [33 83],[ 62.86592179 179.13407821] ; [30.13407821 85.86592179],0
s5,1,0.557182,0.344607,[ 65 172] ; [35 80],[ 67.32954545 169.67045455] ; [32.67045455 82.32954545],0
a7,1,0.637672,0.2218,[172  72] ; [86 32],[173.90055249  70.09944751] ; [84.09944751 33.90055249],0
n6,1,0.673261,0.177812,[197  46] ; [97 20],[198.45  44.55] ; [95.55 21.45],0
p4,1,0.732463,0.116862,[ 91 152] ; [46 71],[ 92.475 150.525] ; [44.525 72.475],0
p10,1,0.736257,0.113444,[212  32] ; [101  17],[210.97237569  33.02762431] ; [102.02762431  15.97237569],0
p11,1,0.785759,0.073887,[190  55] ; [93 25],[191.00550964  53.99449036] ; [91.99449036 26.00550964],0
r3,1,0.792101,0.069477,[229  14] ; [112   6],[229.53739612  13.46260388] ; [111.46260388   6.53739612],0
a8,1,0.798533,0.06515,[ 35 195] ; [15 91],[ 34.22619048 195.77380952] ; [15.77380952 90.22619048],0
n3,1,0.844079,0.038683,[52 19] ; [25 10],[51.5754717 19.4245283] ; [25.4245283  9.5754717],0
p7,1,0.903655,0.014652,[120 115] ; [59 55],[120.53008596 114.46991404] ; [58.46991404 55.53008596],0
s1,1,0.949586,0.003998,[  8 233] ; [  4 112],[  8.10084034 232.89915966] ; [  3.89915966 112.10084034],0
u3,1,0.959591,0.002567,[47 45] ; [16 15],[47.12195122 44.87804878] ; [15.87804878 15.12195122],0
