Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,36.162818,[67 52] ; [ 25 104],[44.14516129 74.85483871] ; [47.85483871 81.14516129],1
p2,1,8e-06,20.052616,[106  15] ; [82 48],[90.62948207 30.37051793] ; [97.37051793 32.62948207],1
p4,1,4.8e-05,16.536157,[67 54] ; [39 91],[51.09960159 69.90039841] ; [54.90039841 75.09960159],1
p10,1,0.000109,14.975684,[102  20] ; [79 49],[88.328 33.672] ; [92.672 35.328],1
p6,1,0.000119,14.807896,[43 77] ; [ 19 110],[29.87951807 90.12048193] ; [32.12048193 96.87951807],1
r4,1,0.000289,13.138074,[115   7] ; [102  28],[105.05555556  16.94444444] ; [111.94444444  18.05555556],1
p11,1,0.000952,10.917874,[102  20] ; [85 45],[90.53174603 31.46825397] ; [96.46825397 33.53174603],1
n4,1,0.001689,9.859585,[101  21] ; [85 45],[90.04761905 31.95238095] ; [95.95238095 34.04761905],0
v4,1,0.002072,9.484741,[117   3] ; [113  17],[110.4   9.6] ; [119.6  10.4],0
p9,1,0.002416,9.203335,[103  18] ; [86 39],[92.96341463 28.03658537] ; [96.03658537 28.96341463],0
r3,1,0.002438,9.186845,[121   1] ; [117  12],[115.6812749   6.3187251] ; [122.3187251   6.6812749],0
a8,1,0.004576,8.039843,[21 89] ; [  8 112],[13.86956522 96.13043478] ; [ 15.13043478 104.86956522],0
n5,1,0.016818,5.715267,[92 29] ; [80 49],[83.248 37.752] ; [88.752 40.248],0
p5,1,0.024204,5.079944,[  9 113] ; [  2 127],[  5.34661355 116.65338645] ; [  5.65338645 123.34661355],0
r1,1,0.046994,3.945614,[104  16] ; [100  30],[97.92 22.08] ; [106.08  23.92],0
d2,1,0.055567,3.664999,[78 43] ; [96 31],[84.89516129 36.10483871] ; [89.10483871 37.89516129],0
n1,1,0.058632,3.575659,[ 4 20] ; [21 34],[ 7.59493671 16.40506329] ; [17.40506329 37.59493671],0
r2,1,0.060739,3.51708,[116   3] ; [117  10],[112.71138211   6.28861789] ; [120.28861789   6.71138211],0
u1,1,0.068379,3.321512,[ 18 104] ; [31 99],[23.72222222 98.27777778] ; [ 25.27777778 104.72222222],0
s8,1,0.075563,3.157844,[53 69] ; [42 87],[46.1752988 75.8247012] ; [48.8247012 80.1752988],0
p12,1,0.093611,2.811151,[  3 119] ; [  9 120],[  5.83266932 116.16733068] ; [  6.16733068 122.83266932],0
v1,1,0.09374,2.808938,[59 61] ; [49 78],[52.46963563 67.53036437] ; [55.53036437 71.46963563],0
n3,1,0.096566,2.761369,[20  5] ; [33 21],[16.7721519  8.2278481] ; [36.2278481 17.7721519],0
a3,1,0.097697,2.742736,[99 23] ; [94 36],[93.43650794 28.56349206] ; [99.56349206 30.43650794],0
n6,1,0.131535,2.274291,[103  18] ; [101  29],[98.34262948 22.65737052] ; [105.65737052  24.34262948],0
s2,1,0.150737,2.064775,[63 58] ; [55 73],[57.34136546 63.65863454] ; [60.65863454 67.34136546],0
s3,1,0.19818,1.655736,[65 53] ; [60 68],[59.95934959 58.04065041] ; [65.04065041 62.95934959],0
u4,1,0.199108,1.648908,[  1 121] ; [  4 126],[  2.42063492 119.57936508] ; [  2.57936508 127.42063492],0
s5,1,0.203577,1.616522,[37 83] ; [29 94],[32.59259259 87.40740741] ; [33.40740741 89.59259259],0
s6,1,0.207766,1.586922,[76 44] ; [71 57],[71.12903226 48.87096774] ; [75.87096774 52.12903226],0
s1,1,0.207854,1.586312,[  5 114] ; [  2 127],[  3.35887097 115.64112903] ; [  3.64112903 125.35887097],0
u3,1,0.223324,1.48288,[11 12] ; [23 13],[13.25423729  9.74576271] ; [20.74576271 15.25423729],0
n2,1,0.236683,1.400242,[18  7] ; [32 23],[15.625  9.375] ; [34.375 20.625],0
a4,1,0.248508,1.331671,[64 58] ; [77 52],[68.53386454 53.46613546] ; [72.46613546 56.53386454],0
a5,1,0.310849,1.027067,[101  21] ; [101  29],[97.79365079 24.20634921] ; [104.20634921  25.79365079],0
d5,1,0.359708,0.838914,[117   4] ; [128   2],[118.10756972   2.89243028] ; [126.89243028   3.10756972],0
b4,1,0.431016,0.620085,[72 50] ; [83 47],[75.03968254 46.96031746] ; [79.96031746 50.03968254],0
b5,1,0.52624,0.401647,[77 45] ; [87 43],[79.3968254 42.6031746] ; [84.6031746 45.3968254],0
u2,1,0.544317,0.367598,[14  8] ; [20 16],[12.89655172  9.10344828] ; [21.10344828 14.89655172],0
a7,1,0.587882,0.293664,[92 30] ; [101  28],[93.80876494 28.19123506] ; [99.19123506 29.80876494],0
d4,1,0.604309,0.268546,[119   1] ; [127   2],[118.55421687   1.44578313] ; [127.44578313   1.55421687],0
a2,1,0.630938,0.230791,[36 86] ; [42 88],[37.76190476 84.23809524] ; [40.23809524 89.76190476],0
p1,1,0.67727,0.173215,[  6 116] ; [  5 125],[  5.32539683 116.67460317] ; [  5.67460317 124.32539683],0
d3,1,0.698544,0.149991,[108  13] ; [114  16],[107.01992032  13.98007968] ; [114.98007968  15.01992032],0
v2,1,0.792134,0.069453,[65 51] ; [71 52],[66.0083682 49.9916318] ; [69.9916318 53.0083682],0
b2,1,0.866238,0.028372,[25 45] ; [30 51],[25.49668874 44.50331126] ; [29.50331126 51.49668874],0
b3,1,0.866238,0.028372,[25 45] ; [30 51],[25.49668874 44.50331126] ; [29.50331126 51.49668874],0
s4,1,0.879765,0.022882,[ 17 103] ; [ 19 109],[ 17.41935484 102.58064516] ; [ 18.58064516 109.41935484],0
s7,1,0.905638,0.014052,[50 69] ; [52 74],[49.54285714 69.45714286] ; [52.45714286 73.54285714],0
a1,1,0.918364,0.010505,[  5 117] ; [  5 125],[  4.84126984 117.15873016] ; [  5.15873016 124.84126984],0
a6,1,0.932001,0.007281,[89 32] ; [95 35],[88.70119522 32.29880478] ; [95.29880478 34.70119522],0
v3,1,0.941811,0.005328,[42 73] ; [44 78],[41.72995781 73.27004219] ; [44.27004219 77.72995781],0
b1,1,0.960953,0.002397,[40 82] ; [43 87],[40.18253968 81.81746032] ; [42.81746032 87.18253968],0
