Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,4.9e-05,16.487739,[32 36] ; [13 67],[20.67567568 47.32432432] ; [24.32432432 55.67567568],1
a5,1,0.623292,0.241268,[49 21] ; [53 27],[47.6 22.4] ; [54.4 25.6],0
p3,1,0.631141,0.230517,[34 36] ; [42 38],[35.46666667 34.53333333] ; [40.53333333 39.46666667],0
s7,1,0.652072,0.203298,[39 29] ; [47 30],[40.33103448 27.66896552] ; [45.66896552 31.33103448],0
n5,1,0.720985,0.127551,[48 22] ; [57 23],[49. 21.] ; [56. 24.],0
s8,1,0.743421,0.107143,[36 34] ; [39 41],[35. 35.] ; [40. 40.],0
s6,1,0.749073,0.102312,[57 10] ; [64 13],[56.29861111 10.70138889] ; [64.70138889 12.29861111],0
s5,1,0.759825,0.093459,[34 29] ; [38 36],[33.10948905 29.89051095] ; [38.89051095 35.10948905],0
p12,1,0.829581,0.046328,[ 4 65] ; [ 4 76],[ 3.70469799 65.29530201] ; [ 4.29530201 75.70469799],0
r2,1,0.842949,0.039253,[65  5] ; [74  5],[65.30201342  4.69798658] ; [73.69798658  5.30201342],0
n3,1,0.84547,0.037987,[10  3] ; [20  7],[9.75 3.25] ; [20.25  6.75],0
p6,1,0.892632,0.018218,[29 39] ; [35 45],[29.40540541 38.59459459] ; [34.59459459 45.40540541],0
a6,1,0.892713,0.018191,[43 27] ; [50 30],[43.4 26.6] ; [49.6 30.4],0
s3,1,0.974762,0.001001,[49 20] ; [57 23],[49.08724832 19.91275168] ; [56.91275168 23.08724832],0
s2,1,0.986304,0.000295,[49 20] ; [56 23],[48.9527027 20.0472973] ; [56.0472973 22.9527027],0
